Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.006684,7.356037,[12 48] ; [22 28],[18.54545455 41.45454545] ; [15.45454545 34.54545455],0
d4,1,0.033994,4.494983,[45 15] ; [47  5],[49.28571429 10.71428571] ; [42.71428571  9.28571429],0
p9,1,0.044192,4.049192,[46 13] ; [46  4],[49.79816514  9.20183486] ; [42.20183486  7.79816514],0
v1,1,0.051218,3.801126,[23 37] ; [29 22],[28.10810811 31.89189189] ; [23.89189189 27.10810811],0
a8,1,0.053134,3.739704,[ 1 56] ; [ 5 42],[ 3.28846154 53.71153846] ; [ 2.71153846 44.28846154],0
d1,1,0.058638,3.575504,[31 29] ; [36 16],[35.89285714 24.10714286] ; [31.10714286 20.89285714],0
d5,1,0.068708,3.313609,[45 15] ; [46  6],[48.75 11.25] ; [42.25  9.75],0
u3,1,0.069983,3.283429,[17  3] ; [8 6],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
r4,1,0.07255,3.224354,[50 10] ; [49  3],[53.03571429  6.96428571] ; [45.96428571  6.03571429],0
a7,1,0.092329,2.833297,[36 24] ; [39 13],[40.17857143 19.82142857] ; [34.82142857 17.17857143],0
p7,1,0.093102,2.819911,[34 24] ; [37 13],[38.12962963 19.87037037] ; [32.87037037 17.12962963],0
n6,1,0.137556,2.205094,[45 15] ; [44  7],[48.10810811 11.89189189] ; [40.89189189 10.10810811],0
s1,1,0.138961,2.189426,[ 5 55] ; [ 1 50],[ 3.24324324 56.75675676] ; [ 2.75675676 48.24324324],0
d3,1,0.150779,2.064353,[40 20] ; [41 11],[43.39285714 16.60714286] ; [37.60714286 14.39285714],0
p2,1,0.179352,1.802988,[52  8] ; [40 12],[49.28571429 10.71428571] ; [42.71428571  9.28571429],0
d2,1,0.180242,1.795628,[27 33] ; [30 22],[30.53571429 29.46428571] ; [26.46428571 25.53571429],0
