Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,52.324213,[64 64] ; [ 3 84],[39.88837209 88.11162791] ; [27.11162791 59.88837209],1
d4,1,4e-06,21.480924,[99 29] ; [40 46],[83.14018692 44.85981308] ; [55.85981308 30.14018692],1
d3,1,5e-06,20.788615,[84 43] ; [30 57],[67.65420561 59.34579439] ; [46.34579439 40.65420561],1
a7,1,1.1e-05,19.290382,[97 30] ; [41 46],[81.89719626 45.10280374] ; [56.10280374 30.89719626],1
r4,1,9.4e-05,15.261548,[107  21] ; [52 35],[94.66046512 33.33953488] ; [64.33953488 22.66046512],1
r1,1,0.000401,12.526349,[89 38] ; [40 47],[76.55607477 50.44392523] ; [52.44392523 34.55607477],1
r3,1,0.001759,9.785537,[117  10] ; [67 20],[109.19626168  17.80373832] ; [74.80373832 12.19626168],0
v4,1,0.004703,7.990055,[118  10] ; [67 18],[111.17370892  16.82629108] ; [73.82629108 11.17370892],0
v2,1,0.005006,7.87743,[61 59] ; [25 56],[51.34328358 68.65671642] ; [34.65671642 46.34328358],0
p3,1,0.007925,7.05025,[50 78] ; [19 68],[41.07906977 86.92093023] ; [27.92093023 59.07906977],0
s6,1,0.010255,6.5901,[70 57] ; [32 54],[60.81690141 66.18309859] ; [41.18309859 44.81690141],0
v3,1,0.015221,5.890742,[45 78] ; [18 68],[37.07655502 85.92344498] ; [25.92344498 60.07655502],0
p4,1,0.015498,5.859001,[60 67] ; [26 59],[51.51886792 75.48113208] ; [34.48113208 50.51886792],0
b4,1,0.032734,4.559654,[82 46] ; [43 44],[74.41860465 53.58139535] ; [50.58139535 36.41860465],0
a6,1,0.037382,4.332903,[70 58] ; [35 52],[62.51162791 65.48837209] ; [42.48837209 44.51162791],0
d2,1,0.04303,4.094215,[34 94] ; [13 74],[ 27.98139535 100.01860465] ; [19.01860465 67.98139535],0
s1,1,0.043174,4.088579,[  2 124] ; [ 6 80],[  4.75471698 121.24528302] ; [ 3.24528302 82.75471698],0
p2,1,0.046982,3.946031,[97 31] ; [55 32],[90.49302326 37.50697674] ; [61.50697674 25.49302326],0
r2,1,0.047098,3.94188,[113  14] ; [68 18],[107.92018779  19.07981221] ; [73.07981221 12.92018779],0
s7,1,0.070056,3.281717,[39 83] ; [17 66],[33.32682927 88.67317073] ; [22.67317073 60.32682927],0
a3,1,0.083171,3.001812,[61 66] ; [31 55],[54.85446009 72.14553991] ; [37.14553991 48.85446009],0
n6,1,0.089663,2.880409,[98 29] ; [58 29],[92.57943925 34.42056075] ; [63.42056075 23.57943925],0
u3,1,0.094076,2.803209,[37 30] ; [22 33],[32.40163934 34.59836066] ; [26.59836066 28.40163934],0
s8,1,0.110831,2.542337,[39 89] ; [18 69],[33.93488372 94.06511628] ; [23.06511628 63.93488372],0
a4,1,0.12539,2.348674,[ 25 103] ; [10 76],[ 20.93457944 107.06542056] ; [14.06542056 71.93457944],0
p10,1,0.125418,2.34832,[85 40] ; [49 36],[79.76190476 45.23809524] ; [54.23809524 30.76190476],0
