Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,56.653703,[ 67 178] ; [62 22],[ 96.06382979 148.93617021] ; [32.93617021 51.06382979],1
n6,1,0.35381,0.859745,[205  46] ; [74 12],[207.80118694  43.19881306] ; [71.19881306 14.80118694],0
b1,1,0.35759,0.84634,[ 96 156] ; [28 58],[ 92.44970414 159.55029586] ; [31.55029586 54.44970414],0
d2,1,0.387946,0.745369,[108 144] ; [41 44],[111.41839763 140.58160237] ; [37.58160237 47.41839763],0
a1,1,0.397885,0.714709,[  7 245] ; [ 4 82],[  8.20118343 243.79881657] ; [ 2.79881657 83.20118343],0
a7,1,0.398034,0.714257,[177  74] ; [64 21],[180.0327381  70.9672619] ; [60.9672619 24.0327381],0
s2,1,0.411274,0.675116,[117 134] ; [44 41],[120.27083333 130.72916667] ; [40.72916667 44.27083333],0
s1,1,0.413245,0.669445,[  7 244] ; [ 1 82],[  6.01197605 244.98802395] ; [ 1.98802395 81.01197605],0
a6,1,0.425762,0.634356,[167  85] ; [61 25],[169.98816568  82.01183432] ; [58.01183432 27.98816568],0
s4,1,0.462348,0.540204,[ 53 195] ; [15 70],[ 50.64264264 197.35735736] ; [17.35735736 67.64264264],0
p9,1,0.49237,0.471342,[203  47] ; [71 13],[205.08982036  44.91017964] ; [68.91017964 15.08982036],0
u2,1,0.541575,0.372628,[49 44] ; [10 12],[47.71304348 45.28695652] ; [11.28695652 10.71304348],0
p8,1,0.546633,0.363384,[126 124] ; [45 38],[128.37837838 121.62162162] ; [42.62162162 40.37837838],0
s6,1,0.611397,0.258146,[153  94] ; [54 29],[154.93636364  92.06363636] ; [52.06363636 30.93636364],0
d3,1,0.613069,0.255729,[170  80] ; [61 25],[171.875  78.125] ; [59.125 26.875],0
p11,1,0.632879,0.228177,[196  56] ; [69 17],[197.5739645  54.4260355] ; [67.4260355 18.5739645],0
p6,1,0.689786,0.159317,[ 87 165] ; [27 57],[ 85.5 166.5] ; [28.5 55.5],0
p4,1,0.750894,0.100781,[143 109] ; [46 38],[141.75 110.25] ; [47.25 36.75],0
p1,1,0.774583,0.082017,[ 18 232] ; [ 7 79],[ 18.60119048 231.39880952] ; [ 6.39880952 79.60119048],0
d5,1,0.846651,0.037401,[193  58] ; [67 19],[193.64985163  57.35014837] ; [66.35014837 19.64985163],0
u3,1,0.878702,0.023291,[47 46] ; [11 10],[47.31578947 45.68421053] ; [10.68421053 10.31578947],0
n1,1,0.912309,0.012128,[24 54] ; [ 5 12],[23.81052632 54.18947368] ; [ 5.18947368 11.81052632],0
b5,1,0.931157,0.007463,[142 110] ; [48 38],[141.65680473 110.34319527] ; [48.34319527 37.65680473],0
a8,1,0.933412,0.006981,[ 27 208] ; [ 9 67],[ 27.20257235 207.79742765] ; [ 8.79742765 67.20257235],0
