Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000166,14.182143,[3 9] ; [27  5],[8.18181818 3.81818182] ; [21.81818182 10.18181818],1
d3,1,0.005246,7.79272,[4 8] ; [25  7],[7.90909091 4.09090909] ; [21.09090909 10.90909091],0
d2,1,0.011358,6.408478,[3 9] ; [21 10],[6.69767442 5.30232558] ; [17.30232558 13.69767442],0
n3,1,0.028887,4.774306,[5 1] ; [ 5 11],[2.72727273 3.27272727] ; [7.27272727 8.72727273],0
a4,1,0.040221,4.208554,[4 8] ; [21 10],[6.97674419 5.02325581] ; [18.02325581 12.97674419],0
p9,1,0.055816,3.657542,[3 7] ; [20 11],[5.6097561 4.3902439] ; [17.3902439 13.6097561],0
p7,1,0.087608,2.917788,[7 5] ; [ 9 21],[4.57142857 7.42857143] ; [11.42857143 18.57142857],0
n1,1,0.106345,2.60771,[6 1] ; [8 8],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
n2,1,0.106345,2.60771,[6 1] ; [8 8],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
r4,1,0.117942,2.444444,[5 7] ; [ 6 26],[3. 9.] ; [ 8. 24.],0
a6,1,0.172784,1.858621,[6 6] ; [23  9],[7.90909091 4.09090909] ; [21.09090909 10.90909091],0
p10,1,0.175734,1.833333,[4 8] ; [18 14],[6. 6.] ; [16. 16.],0
a2,1,0.222225,1.489947,[ 1 11] ; [ 8 24],[2.45454545 9.54545455] ; [ 6.54545455 25.45454545],0
v2,1,0.222225,1.489947,[ 1 11] ; [ 8 24],[2.45454545 9.54545455] ; [ 6.54545455 25.45454545],0
p8,1,0.280087,1.166667,[5 5] ; [10 22],[3.57142857 6.42857143] ; [11.42857143 20.57142857],0
p3,1,0.30276,1.061996,[3 9] ; [13 18],[4.46511628 7.53488372] ; [11.53488372 19.46511628],0
r2,1,0.359397,0.84,[8 4] ; [24  6],[9.14285714 2.85714286] ; [22.85714286  7.14285714],0
r1,1,0.388395,0.743961,[7 5] ; [14 18],[5.72727273 6.27272727] ; [15.27272727 16.72727273],0
s2,1,0.390399,0.737698,[5 7] ; [ 9 23],[3.81818182 8.18181818] ; [10.18181818 21.81818182],0
n6,1,0.397512,0.715841,[9 3] ; [19 12],[7.81395349 4.18604651] ; [20.18604651 10.81395349],0
b3,1,0.399075,0.711111,[4 4] ; [ 8 16],[3. 5.] ; [ 9. 15.],0
b2,1,0.399075,0.711111,[4 4] ; [ 8 16],[3. 5.] ; [ 9. 15.],0
a8,1,0.432599,0.615836,[ 1 10] ; [ 1 30],[ 0.52380952 10.47619048] ; [ 1.47619048 29.52380952],0
n4,1,0.43437,0.611111,[8 4] ; [25  7],[9. 3.] ; [24.  8.],0
b1,1,0.435959,0.606897,[9 3] ; [20 12],[7.90909091 4.09090909] ; [21.09090909 10.90909091],0
a3,1,0.454107,0.560381,[10  1] ; [26  6],[9.20930233 1.79069767] ; [26.79069767  5.20930233],0
s1,1,0.497305,0.460684,[ 2 10] ; [ 3 29],[ 1.36363636 10.63636364] ; [ 3.63636364 28.36363636],0
s5,1,0.621609,0.243612,[4 8] ; [ 8 23],[3.34883721 8.65116279] ; [ 8.65116279 22.34883721],0
s3,1,0.641581,0.21668,[5 6] ; [12 20],[4.34883721 6.65116279] ; [12.65116279 19.34883721],0
s8,1,0.644253,0.213223,[2 9] ; [ 8 24],[2.55813953 8.44186047] ; [ 7.44186047 24.55813953],0
v1,1,0.658202,0.195715,[4 8] ; [13 19],[4.63636364 7.36363636] ; [12.36363636 19.63636364],0
p1,1,0.698127,0.150427,[ 1 11] ; [ 4 28],[ 1.36363636 10.63636364] ; [ 3.63636364 28.36363636],0
s7,1,0.701883,0.14652,[4 6] ; [10 20],[3.5 6.5] ; [10.5 19.5],0
s4,1,0.702871,0.145503,[ 2 10] ; [ 7 25],[2.45454545 9.54545455] ; [ 6.54545455 25.45454545],0
p4,1,0.710779,0.1375,[6 6] ; [14 18],[5.45454545 6.54545455] ; [14.54545455 17.45454545],0
p11,1,0.710779,0.1375,[6 6] ; [14 18],[5.45454545 6.54545455] ; [14.54545455 17.45454545],0
v3,1,0.735937,0.11373,[4 8] ; [ 9 23],[3.54545455 8.45454545] ; [ 9.45454545 22.54545455],0
b5,1,0.757315,0.095486,[7 5] ; [17 15],[6.54545455 5.45454545] ; [17.45454545 14.54545455],0
b4,1,0.757315,0.095486,[7 5] ; [17 15],[6.54545455 5.45454545] ; [17.45454545 14.54545455],0
p2,1,0.775387,0.081417,[6 6] ; [14 17],[5.58139535 6.41860465] ; [14.41860465 16.58139535],0
p6,1,0.825642,0.048529,[3 9] ; [ 7 25],[2.72727273 9.27272727] ; [ 7.27272727 24.72727273],0
n5,1,0.873219,0.025463,[10  2] ; [26  6],[9.81818182 2.18181818] ; [26.18181818  5.81818182],0
p5,1,0.932167,0.007245,[2 9] ; [ 6 25],[2.0952381 8.9047619] ; [ 5.9047619 25.0952381],0
a1,1,0.93295,0.007079,[ 2 10] ; [ 5 27],[ 1.90909091 10.09090909] ; [ 5.09090909 26.90909091],0
s6,1,0.946372,0.004524,[4 7] ; [12 20],[4.09302326 6.90697674] ; [11.90697674 20.09302326],0
v4,1,0.948238,0.004215,[8 4] ; [21 11],[7.90909091 4.09090909] ; [21.09090909 10.90909091],0
a7,1,0.950094,0.003917,[7 5] ; [19 13],[7.09090909 4.90909091] ; [18.90909091 13.09090909],0
