Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,44.692985,[132  75] ; [29 87],[103.17956656 103.82043344] ; [57.82043344 58.17956656],1
v1,1,0.0,26.198983,[146  60] ; [48 67],[124.49844237  81.50155763] ; [69.50155763 45.49844237],1
a6,1,0.000902,11.017701,[151  59] ; [64 55],[137.23404255  72.76595745] ; [77.76595745 41.23404255],1
a5,1,0.001422,10.17651,[181  31] ; [85 35],[169.85542169  42.14457831] ; [96.14457831 23.85542169],0
p11,1,0.007653,7.112817,[178  34] ; [86 34],[168.57831325  43.42168675] ; [95.42168675 24.57831325],0
d5,1,0.034425,4.47346,[182  29] ; [91 27],[175.08510638  35.91489362] ; [97.91489362 20.08510638],0
p3,1,0.035969,4.398582,[128  83] ; [58 61],[118.92727273  92.07272727] ; [67.07272727 51.92727273],0
a7,1,0.036466,4.375182,[159  53] ; [77 43],[150.69879518  61.30120482] ; [85.30120482 34.69879518],0
p7,1,0.040577,4.193587,[150  56] ; [73 45],[141.78395062  64.21604938] ; [81.21604938 36.78395062],0
d2,1,0.04418,4.049678,[127  84] ; [58 61],[118.28787879  92.71212121] ; [66.71212121 52.28787879],0
n1,1,0.050795,3.815017,[18 23] ; [22 11],[22.16216216 18.83783784] ; [17.83783784 15.16216216],0
r2,1,0.059201,3.559623,[201   5] ; [112   8],[197.78527607   8.21472393] ; [115.21472393   4.78527607],0
d1,1,0.0611,3.507273,[142  70] ; [68 52],[134.09638554  77.90361446] ; [75.90361446 44.09638554],0
s8,1,0.075371,3.162006,[152  57] ; [76 44],[144.83890578  64.16109422] ; [83.16109422 36.83890578],0
s1,1,0.083172,3.001796,[  7 203] ; [  9 109],[ 10.24390244 199.75609756] ; [  5.75609756 112.24390244],0
p12,1,0.085333,2.960289,[ 27 184] ; [  8 111],[ 22.37878788 188.62121212] ; [ 12.62121212 106.37878788],0
s2,1,0.10734,2.592952,[150  61] ; [75 45],[143.42900302  67.57099698] ; [81.57099698 38.42900302],0
a3,1,0.110879,2.541652,[178  33] ; [92 27],[172.63636364  38.36363636] ; [97.36363636 21.63636364],0
s5,1,0.117547,2.449709,[ 89 115] ; [41 77],[ 82.36024845 121.63975155] ; [47.63975155 70.36024845],0
p10,1,0.131649,2.272957,[184  26] ; [97 22],[179.36170213  30.63829787] ; [101.63829787  17.36170213],0
p5,1,0.131933,2.269617,[ 33 179] ; [26 91],[ 38.01823708 173.98176292] ; [20.98176292 96.01823708],0
u1,1,0.136214,2.220216,[ 56 156] ; [23 97],[ 50.44578313 161.55421687] ; [28.55421687 91.44578313],0
d4,1,0.153035,2.041738,[184  27] ; [96 22],[179.57446809  31.42553191] ; [100.42553191  17.57446809],0
p8,1,0.1775,1.818434,[120  88] ; [60 60],[114.14634146  93.85365854] ; [65.85365854 54.14634146],0
r3,1,0.178255,1.812114,[205   6] ; [113   7],[202.71299094   8.28700906] ; [115.28700906   4.71299094],0
b1,1,0.194952,1.67979,[ 80 132] ; [54 66],[ 85.56626506 126.43373494] ; [48.43373494 71.56626506],0
r1,1,0.204349,1.611013,[183  28] ; [97 22],[179.03030303  31.96969697] ; [100.96969697  18.03030303],0
n3,1,0.238651,1.388543,[29 12] ; [19 14],[26.59459459 14.40540541] ; [21.40540541 11.59459459],0
p9,1,0.260541,1.26588,[188  21] ; [103  17],[184.86018237  24.13981763] ; [106.13981763  13.86018237],0
