Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,66.107323,[148 105] ; [ 32 139],[107.40566038 145.59433962] ; [72.59433962 98.40566038],1
v1,1,0.0,35.759216,[186  69] ; [75 95],[156.6  98.4] ; [104.4  65.6],1
p12,1,0.001804,9.738741,[ 38 222] ; [  9 166],[ 28.09195402 231.90804598] ; [ 18.90804598 156.09195402],0
a3,1,0.005171,7.818673,[205  55] ; [117  58],[192.45977011  67.54022989] ; [129.54022989  45.45977011],0
r1,1,0.005328,7.764538,[223  35] ; [133  42],[212.12009238  45.87990762] ; [143.87990762  31.12009238],0
s4,1,0.006568,7.387352,[ 33 225] ; [ 39 132],[ 43.3006993 214.6993007] ; [ 28.6993007 142.3006993],0
u1,1,0.007169,7.230082,[ 63 197] ; [ 24 151],[ 52. 208.] ; [ 35. 140.],0
d1,1,0.011848,6.333401,[182  78] ; [102  73],[169.74712644  90.25287356] ; [114.25287356  60.74712644],0
b1,1,0.013263,6.13373,[ 84 176] ; [77 98],[ 96.22988506 163.77011494] ; [ 64.77011494 110.22988506],0
d5,1,0.014134,6.021308,[230  30] ; [139  35],[221.05990783  38.94009217] ; [147.94009217  26.05990783],0
a7,1,0.03242,4.576167,[204  55] ; [122  53],[194.5483871  64.4516129] ; [131.4516129  43.5483871],0
d2,1,0.039072,4.25773,[146 113] ; [81 94],[135.46774194 123.53225806] ; [91.53225806 83.46774194],0
a5,1,0.043683,4.068776,[214  46] ; [130  45],[205.6091954  54.3908046] ; [138.3908046  36.6091954],0
n2,1,0.060841,3.514301,[34  7] ; [19 11],[30.6056338 10.3943662] ; [22.3943662  7.6056338],0
n5,1,0.06282,3.461322,[223  36] ; [138  36],[215.9330254  43.0669746] ; [145.0669746  28.9330254],0
r4,1,0.073008,3.214053,[243  17] ; [155  20],[237.88505747  22.11494253] ; [160.11494253  14.88505747],0
d3,1,0.07468,3.17704,[197  63] ; [119  56],[188.87356322  71.12643678] ; [127.12643678  47.87356322],0
a2,1,0.0765,3.137727,[ 73 187] ; [ 36 139],[ 65.14942529 194.85057471] ; [ 43.85057471 131.14942529],0
d4,1,0.103015,2.658234,[227  33] ; [142  32],[221.05990783  38.94009217] ; [147.94009217  26.05990783],0
r3,1,0.113844,2.500028,[253   6] ; [166   9],[250.0483871   8.9516129] ; [168.9516129   6.0483871],0
