Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,138.474996,[261 108] ; [ 5 95],[209.28358209 159.71641791] ; [56.71641791 43.28358209],1
d5,1,0.0,84.365335,[327  42] ; [47 53],[294.25586354  74.74413646] ; [79.74413646 20.25586354],1
d3,1,0.0,70.676915,[277  92] ; [30 70],[241.54157783 127.45842217] ; [65.45842217 34.54157783],1
r3,1,0.0,32.322247,[354  15] ; [78 21],[340.61538462  28.38461538] ; [91.38461538  7.61538462],1
d2,1,0.0,31.100581,[204 164] ; [24 76],[179.28205128 188.71794872] ; [48.71794872 51.28205128],1
a3,1,1e-05,19.523713,[273  95] ; [50 48],[255.07296137 112.92703863] ; [67.92703863 30.07296137],1
a5,1,1e-05,19.509001,[285  84] ; [55 45],[267.50533049 101.49466951] ; [72.49466951 27.50533049],1
u1,1,1.7e-05,18.520873,[ 73 296] ; [ 2 98],[ 59.00852878 309.99147122] ; [15.99147122 84.00852878],1
a4,1,0.00035,12.780903,[179 188] ; [28 70],[163.37419355 203.62580645] ; [43.62580645 54.37419355],1
a7,1,0.000535,11.988061,[275  93] ; [57 43],[261.05982906 106.94017094] ; [70.94017094 29.05982906],1
s2,1,0.000663,11.588971,[158 209] ; [24 75],[143.33476395 223.66523605] ; [38.66523605 60.33476395],1
r1,1,0.000708,11.467823,[297  71] ; [64 35],[284.47109208  83.52890792] ; [76.52890792 22.47109208],1
v2,1,0.000713,11.454425,[206 150] ; [36 58],[191.44888889 164.55111111] ; [50.55111111 43.44888889],1
a2,1,0.001503,10.074661,[ 96 273] ; [11 89],[ 84.18550107 284.81449893] ; [22.81449893 77.18550107],0
r4,1,0.001923,9.621184,[323  46] ; [75 25],[313.13859275  55.86140725] ; [84.86140725 15.13859275],0
s7,1,0.002078,9.478931,[162 187] ; [27 67],[148.89616253 200.10383747] ; [40.10383747 53.89616253],0
r2,1,0.005651,7.6583,[340  21] ; [85 14],[333.5326087  27.4673913] ; [91.4673913  7.5326087],0
u2,1,0.005979,7.556571,[57 38] ; [18 32],[49.13793103 45.86206897] ; [25.86206897 24.13793103],0
s8,1,0.005981,7.556073,[151 217] ; [26 74],[139.17948718 228.82051282] ; [37.82051282 62.17948718],0
p10,1,0.006372,7.441854,[290  75] ; [65 33],[279.85961123  85.14038877] ; [75.14038877 22.85961123],0
p1,1,0.007799,7.079044,[ 22 345] ; [14 86],[ 28.29122056 338.70877944] ; [ 7.70877944 92.29122056],0
p9,1,0.008118,7.007294,[298  67] ; [68 30],[288.53131749  76.46868251] ; [77.46868251 20.53131749],0
v4,1,0.010216,6.596923,[343  26] ; [83 15],[336.60385439  32.39614561] ; [89.39614561  8.60385439],0
p11,1,0.011581,6.373856,[301  68] ; [70 30],[291.89552239  77.10447761] ; [79.10447761 20.89552239],0
p4,1,0.020062,5.406508,[216 150] ; [46 54],[205.77682403 160.22317597] ; [56.22317597 43.77682403],0
