Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,95.545132,[ 5 59] ; [223  82],[39.54471545 24.45528455] ; [188.45528455 116.54471545],1
d4,1,0.0,49.109367,[36 28] ; [277  28],[54.28726287  9.71273713] ; [258.71273713  46.28726287],1
d3,1,3e-06,22.150231,[31 33] ; [236  69],[46.30894309 17.69105691] ; [220.69105691  84.30894309],1
d2,1,3e-06,21.923908,[17 47] ; [179 126],[33.99457995 30.00542005] ; [162.00542005 142.99457995],1
a4,1,5e-06,20.909664,[14 50] ; [162 142],[30.60869565 33.39130435] ; [145.39130435 158.60869565],1
u1,1,0.000279,13.204095,[ 4 60] ; [ 84 221],[15.26287263 48.73712737] ; [ 72.73712737 232.26287263],1
a3,1,0.000908,11.006408,[43 21] ; [257  46],[52.31607629 11.68392371] ; [247.68392371  55.31607629],1
n4,1,0.002204,9.371374,[46 18] ; [264  39],[54.0599455  9.9400545] ; [255.9400545  47.0599455],0
a2,1,0.002889,8.876263,[ 8 56] ; [ 94 211],[17.69105691 46.30894309] ; [ 84.30894309 220.69105691],0
a5,1,0.017444,5.65119,[43 21] ; [246  59],[50.12466125 13.87533875] ; [238.87533875  66.12466125],0
v3,1,0.034074,4.491008,[21 42] ; [142 154],[28.60445682 34.39554318] ; [134.39554318 161.60445682],0
v2,1,0.036501,4.373537,[30 32] ; [188 112],[37.33701657 24.66298343] ; [180.66298343 119.33701657],0
s6,1,0.037774,4.315178,[48 16] ; [255  43],[53.56906077 10.43093923] ; [249.43093923  48.56906077],0
p1,1,0.059519,3.550726,[11 53] ; [ 28 276],[ 6.7826087 57.2173913] ; [ 32.2173913 271.7826087],0
s5,1,0.062899,3.459239,[22 40] ; [141 150],[28.62889518 33.37110482] ; [134.37110482 156.62889518],0
r3,1,0.066131,3.37654,[59  5] ; [294   9],[61.55858311  2.44141689] ; [291.44141689  11.55858311],0
p8,1,0.069553,3.293535,[46 18] ; [178 120],[39.60220994 24.39779006] ; [184.39779006 113.60220994],0
r1,1,0.091472,2.848278,[49 15] ; [258  45],[53.53678474 10.46321526] ; [253.46321526  49.53678474],0
r4,1,0.114427,2.491988,[55  9] ; [281  24],[58.27642276  5.72357724] ; [277.72357724  27.27642276],0
a1,1,0.116854,2.458993,[ 1 63] ; [ 20 285],[ 3.64227642 60.35772358] ; [ 17.35772358 287.64227642],0
s2,1,0.123037,2.378231,[42 22] ; [228  76],[46.95652174 17.04347826] ; [223.04347826  80.95652174],0
p4,1,0.210571,1.567497,[42 22] ; [223  81],[46.08695652 17.91304348] ; [218.91304348  85.08695652],0
v1,1,0.260229,1.267538,[33 30] ; [179 119],[36.99722992 26.00277008] ; [175.00277008 122.99722992],0
a6,1,0.304123,1.056025,[38 26] ; [201 103],[41.56521739 22.43478261] ; [197.43478261 106.56521739],0
r2,1,0.330796,0.94578,[59  4] ; [289  11],[60.39669421  2.60330579] ; [287.60330579  12.39669421],0
p3,1,0.360396,0.836512,[35 29] ; [185 119],[38.26086957 25.73913043] ; [181.73913043 122.26086957],0
b1,1,0.383785,0.758544,[27 37] ; [111 194],[23.93495935 40.06504065] ; [114.06504065 190.93495935],0
u4,1,0.401947,0.702494,[ 1 63] ; [ 11 294],[ 2.08130081 61.91869919] ; [  9.91869919 295.08130081],0
s8,1,0.412256,0.672285,[41 23] ; [210  93],[43.77111717 20.22888283] ; [207.22888283  95.77111717],0
a8,1,0.442018,0.591037,[ 9 52] ; [ 51 218],[11.09090909 49.90909091] ; [ 48.90909091 220.09090909],0
p11,1,0.514435,0.425036,[50 14] ; [249  56],[51.85907859 12.14092141] ; [247.14092141  57.85907859],0
p12,1,0.582939,0.301507,[ 5 58] ; [ 31 273],[ 6.17983651 56.82016349] ; [ 29.82016349 274.17983651],0
s1,1,0.584937,0.298321,[ 2 62] ; [ 14 286],[ 2.81318681 61.18681319] ; [ 13.18681319 286.81318681],0
n3,1,0.623033,0.241627,[9 5] ; [44 18],[9.76315789 4.23684211] ; [43.23684211 18.76315789],0
n6,1,0.633313,0.227594,[55  8] ; [269  32],[56.07692308  6.92307692] ; [267.92307692  33.07692308],0
p10,1,0.642243,0.215821,[55  9] ; [265  36],[56.10958904  7.89041096] ; [263.89041096  37.10958904],0
b3,1,0.661499,0.191708,[19 23] ; [ 89 125],[17.71875 24.28125] ; [ 90.28125 123.71875],0
b2,1,0.661499,0.191708,[19 23] ; [ 89 125],[17.71875 24.28125] ; [ 90.28125 123.71875],0
v4,1,0.690001,0.159085,[61  2] ; [295   7],[61.44657534  1.55342466] ; [294.55342466   7.44657534],0
u3,1,0.696131,0.152528,[15  6] ; [32 16],[14.30434783  6.69565217] ; [32.69565217 15.30434783],0
p5,1,0.703214,0.14515,[12 52] ; [ 51 253],[10.95652174 53.04347826] ; [ 52.04347826 251.95652174],0
p6,1,0.739561,0.110513,[29 34] ; [145 155],[30.19834711 32.80165289] ; [143.80165289 156.19834711],0
b5,1,0.768635,0.086531,[38 26] ; [175 130],[36.94308943 27.05691057] ; [176.05691057 128.94308943],0
b4,1,0.789858,0.07102,[36 28] ; [166 139],[35.03523035 28.96476965] ; [166.96476965 138.03523035],0
n1,1,0.790561,0.070534,[6 8] ; [29 33],[6.44736842 7.55263158] ; [28.55263158 33.44736842],0
s3,1,0.82668,0.047944,[47 17] ; [225  76],[47.69315068 16.30684932] ; [224.30684932  76.69315068],0
n5,1,0.886345,0.020429,[53 11] ; [247  54],[52.60273973 11.39726027] ; [247.39726027  53.60273973],0
a7,1,0.893521,0.017916,[45 19] ; [217  88],[45.44173442 18.55826558] ; [216.55826558  88.44173442],0
u2,1,0.907731,0.013433,[14  7] ; [30 16],[13.79104478  7.20895522] ; [30.20895522 15.79104478],0
p9,1,0.912197,0.012159,[58  6] ; [275  27],[58.2295082  5.7704918] ; [274.7704918  27.2295082],0
p7,1,0.91357,0.01178,[47 16] ; [222  73],[47.33798883 15.66201117] ; [221.66201117  73.33798883],0
