Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.003177,8.702816,[21  8] ; [62 84],[13.75428571 15.24571429] ; [69.24571429 76.75428571],0
s6,1,0.008719,6.879521,[19 11] ; [55 92],[12.54237288 17.45762712] ; [61.45762712 85.54237288],0
n1,1,0.035235,4.433755,[8 5] ; [16 37],[4.72727273 8.27272727] ; [19.27272727 33.72727273],0
a4,1,0.038178,4.297056,[15 15] ; [ 44 101],[10.11428571 19.88571429] ; [48.88571429 96.11428571],0
u1,1,0.046988,3.945821,[ 7 23] ; [ 15 132],[ 3.72881356 26.27118644] ; [ 18.27118644 128.72881356],0
n2,1,0.048038,3.908641,[11  2] ; [29 24],[7.87878788 5.12121212] ; [32.12121212 20.87878788],0
s7,1,0.060272,3.529887,[12 17] ; [ 33 103],[ 7.90909091 21.09090909] ; [37.09090909 98.90909091],0
d5,1,0.070797,3.264453,[25  5] ; [98 49],[20.84745763  9.15254237] ; [102.15254237  44.84745763],0
p10,1,0.105175,2.625266,[11 19] ; [ 33 113],[ 7.5 22.5] ; [ 36.5 109.5],0
d4,1,0.122556,2.384346,[24  5] ; [100  46],[20.54857143  8.45142857] ; [103.45142857  42.54857143],0
s3,1,0.136059,2.221974,[16 14] ; [56 89],[12.34285714 17.65714286] ; [59.65714286 85.34285714],0
d1,1,0.145689,2.116817,[17 13] ; [62 85],[13.38983051 16.61016949] ; [65.61016949 81.38983051],0
a7,1,0.158254,1.990828,[14 15] ; [91 55],[17.4 11.6] ; [87.6 58.4],0
b3,1,0.176245,1.829004,[ 4 18] ; [29 59],[ 6.6 15.4] ; [26.4 61.6],0
b2,1,0.176245,1.829004,[ 4 18] ; [29 59],[ 6.6 15.4] ; [26.4 61.6],0
s4,1,0.19062,1.712821,[ 7 22] ; [ 21 125],[ 4.64 24.36] ; [ 23.36 122.64],0
a3,1,0.206677,1.59455,[20 10] ; [79 67],[16.875 13.125] ; [82.125 63.875],0
p4,1,0.225126,1.471392,[14 16] ; [51 95],[11.07954545 18.92045455] ; [53.92045455 92.07954545],0
s8,1,0.255216,1.294524,[ 8 22] ; [ 26 121],[ 5.76271186 24.23728814] ; [ 28.23728814 118.76271186],0
a2,1,0.25915,1.273291,[ 7 23] ; [ 22 125],[ 4.91525424 25.08474576] ; [ 24.08474576 122.91525424],0
s2,1,0.266567,1.234326,[12 18] ; [ 43 102],[ 9.42857143 20.57142857] ; [45.57142857 99.42857143],0
v2,1,0.325502,0.966712,[14 15] ; [55 88],[11.63372093 17.36627907] ; [57.36627907 85.63372093],0
p11,1,0.331286,0.943864,[17 13] ; [69 78],[14.57627119 15.42372881] ; [71.42372881 75.57627119],0
n6,1,0.351525,0.867945,[21  9] ; [89 57],[18.75 11.25] ; [91.25 54.75],0
r2,1,0.358904,0.841723,[27  3] ; [120  24],[25.34482759  4.65517241] ; [121.65517241  22.34482759],0
r3,1,0.360264,0.836974,[25  4] ; [115  31],[23.2  5.8] ; [116.8  29.2],0
u3,1,0.39412,0.726193,[4 6] ; [37 31],[5.25641026 4.74358974] ; [35.74358974 32.25641026],0
a5,1,0.40724,0.686843,[19 11] ; [81 66],[16.94915254 13.05084746] ; [83.05084746 63.94915254],0
b4,1,0.444923,0.583554,[20 10] ; [87 60],[18.13559322 11.86440678] ; [88.86440678 58.13559322],0
s1,1,0.454281,0.559948,[ 3 27] ; [  9 136],[ 2.05714286 27.94285714] ; [  9.94285714 135.05714286],0
p3,1,0.525904,0.402299,[10 20] ; [ 40 105],[ 8.57142857 21.42857143] ; [ 41.42857143 103.57142857],0
p1,1,0.547878,0.361132,[ 3 27] ; [ 10 136],[ 2.21590909 27.78409091] ; [ 10.78409091 135.21590909],0
p2,1,0.575402,0.313727,[18 12] ; [80 67],[16.61016949 13.38983051] ; [81.38983051 65.61016949],0
b5,1,0.609227,0.261302,[15 15] ; [81 66],[16.27118644 13.72881356] ; [79.72881356 67.27118644],0
n4,1,0.649403,0.206654,[18 12] ; [94 52],[19.09090909 10.90909091] ; [92.90909091 53.09090909],0
v4,1,0.662593,0.190389,[25  5] ; [115  29],[24.13793103  5.86206897] ; [115.86206897  28.13793103],0
n3,1,0.666773,0.185401,[8 5] ; [28 23],[7.3125 5.6875] ; [28.6875 22.3125],0
v1,1,0.670848,0.180612,[11 19] ; [48 99],[10. 20.] ; [49. 98.],0
r1,1,0.704356,0.14398,[22  8] ; [102  44],[21.13636364  8.86363636] ; [102.86363636  43.13636364],0
p7,1,0.716773,0.131606,[14 16] ; [62 82],[13.10344828 16.89655172] ; [62.89655172 81.10344828],0
p8,1,0.720473,0.12804,[ 8 22] ; [ 44 103],[ 8.81355932 21.18644068] ; [ 43.18644068 103.81355932],0
u2,1,0.722577,0.126036,[4 5] ; [34 33],[4.5 4.5] ; [33.5 33.5],0
p6,1,0.731126,0.11808,[ 6 24] ; [ 25 119],[ 5.34482759 24.65517241] ; [ 25.65517241 118.34482759],0
r4,1,0.776858,0.080325,[21  9] ; [99 48],[20.33898305  9.66101695] ; [99.66101695 47.33898305],0
b1,1,0.821863,0.050692,[17 13] ; [80 67],[16.44067797 13.55932203] ; [80.55932203 66.44067797],0
a6,1,0.852544,0.034549,[17 13] ; [86 61],[17.45762712 12.54237288] ; [85.54237288 61.45762712],0
v3,1,0.867614,0.027785,[ 8 22] ; [ 40 102],[ 8.37209302 21.62790698] ; [ 39.62790698 102.37209302],0
a8,1,0.896701,0.016856,[ 2 25] ; [  9 125],[ 1.8447205 25.1552795] ; [  9.1552795 124.8447205],0
a1,1,0.910411,0.012661,[ 2 28] ; [  9 138],[ 1.86440678 28.13559322] ; [  9.13559322 137.86440678],0
d3,1,0.961701,0.002306,[17 13] ; [84 63],[17.11864407 12.88135593] ; [83.88135593 63.11864407],0
n5,1,0.992713,8.3e-05,[16 14] ; [78 68],[16.02272727 13.97727273] ; [77.97727273 68.02272727],0
