Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,96.336285,[ 5 54] ; [257  88],[38.26237624 20.73762376] ; [223.73762376 121.26237624],1
d4,1,0.0,76.398246,[27 32] ; [313  32],[49.65346535  9.34653465] ; [290.34653465  54.65346535],1
d3,1,0.0,43.037857,[20 39] ; [263  82],[41.32920792 17.67079208] ; [241.67079208 103.32920792],1
d2,1,3e-06,22.060695,[15 44] ; [201 143],[31.62282878 27.37717122] ; [184.37717122 159.62282878],1
u1,1,8e-05,15.558496,[ 2 57] ; [ 93 252],[13.87376238 45.12623762] ; [ 81.12623762 263.87376238],1
a4,1,0.000182,14.008795,[16 43] ; [184 160],[29.28039702 29.71960298] ; [170.71960298 173.28039702],1
a2,1,0.000979,10.86638,[ 6 53] ; [107 238],[16.50247525 42.49752475] ; [ 96.49752475 248.50247525],1
a3,1,0.004844,7.936767,[38 21] ; [277  66],[46.23134328 12.76865672] ; [268.76865672  74.23134328],0
v1,1,0.011576,6.37473,[28 31] ; [215 117],[36.66751918 22.33248082] ; [206.33248082 125.66751918],0
a5,1,0.021696,5.270036,[41 18] ; [284  61],[47.46287129 11.53712871] ; [277.53712871  67.46287129],0
n2,1,0.023359,5.141581,[2 4] ; [43 13],[4.35483871 1.64516129] ; [40.64516129 15.35483871],0
p1,1,0.030364,4.688563,[13 46] ; [ 40 302],[ 7.79800499 51.20199501] ; [ 45.20199501 296.79800499],0
p12,1,0.038311,4.291142,[12 47] ; [ 37 306],[ 7.19154229 51.80845771] ; [ 41.80845771 301.19154229],0
n6,1,0.04031,4.204804,[48 11] ; [310  33],[52.54228856  6.45771144] ; [305.45771144  37.54228856],0
n4,1,0.042117,4.13049,[44 15] ; [293  51],[49.33746898  9.66253102] ; [287.66253102  56.33746898],0
n5,1,0.054685,3.691669,[43 16] ; [285  57],[48.25935162 10.74064838] ; [279.74064838  62.25935162],0
s6,1,0.066413,3.369526,[37 21] ; [253  83],[42.69035533 15.30964467] ; [247.30964467  88.69035533],0
p8,1,0.066977,3.355599,[46 13] ; [226 117],[39.92039801 19.07960199] ; [232.07960199 110.92039801],0
a7,1,0.08869,2.897984,[38 21] ; [258  86],[43.33498759 15.66501241] ; [252.66501241  91.33498759],0
p2,1,0.140629,2.171064,[50  9] ; [312  31],[53.12935323  5.87064677] ; [308.87064677  34.12935323],0
v2,1,0.152814,2.043935,[30 26] ; [213 122],[34.80306905 21.19693095] ; [208.19693095 126.80306905],0
s8,1,0.157632,1.996793,[27 32] ; [191 152],[31.99502488 27.00497512] ; [186.00497512 156.99502488],0
