Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,50.255532,[12 62] ; [87 41],[36.26732673 37.73267327] ; [62.73267327 65.26732673],1
s5,1,0.0,28.869405,[ 6 65] ; [56 66],[22.80829016 48.19170984] ; [39.19170984 82.80829016],1
s8,1,0.0,27.899351,[10 64] ; [65 63],[27.47524752 46.52475248] ; [47.52475248 80.47524752],1
s3,1,0.0,26.738251,[20 53] ; [83 44],[37.595 35.405] ; [65.405 61.595],1
s7,1,0.0,26.64958,[14 54] ; [71 48],[30.90909091 37.09090909] ; [54.09090909 64.90909091],1
r4,1,3e-06,22.123178,[47 27] ; [116  12],[59.71287129 14.28712871] ; [103.28712871  24.71287129],1
r1,1,6e-06,20.344345,[41 32] ; [108  19],[54.385 18.615] ; [94.615 32.385],1
p4,1,0.00026,13.339803,[20 51] ; [70 57],[32.27272727 38.72727273] ; [57.72727273 69.27272727],1
v1,1,0.000521,12.03991,[19 54] ; [65 62],[30.66 42.34] ; [53.34 73.66],1
r3,1,0.000597,11.785361,[56 18] ; [117   9],[64.01  9.99] ; [108.99  17.01],1
r2,1,0.004187,8.201058,[62 10] ; [124   4],[66.96  5.04] ; [119.04   8.96],0
p9,1,0.004316,8.145723,[36 33] ; [90 34],[45.04663212 23.95336788] ; [80.95336788 43.04663212],0
v2,1,0.007163,7.231722,[25 48] ; [66 56],[34.06666667 38.93333333] ; [56.93333333 65.06666667],0
p1,1,0.008234,6.981937,[ 1 73] ; [ 15 112],[ 5.89054726 68.10945274] ; [ 10.10945274 116.89054726],0
p10,1,0.009934,6.646668,[32 40] ; [78 45],[40.61538462 31.38461538] ; [69.38461538 53.61538462],0
p2,1,0.01137,6.406561,[42 31] ; [95 32],[50.005 22.995] ; [86.995 40.005],0
p5,1,0.017376,5.657956,[ 1 72] ; [ 13 113],[ 5.13567839 67.86432161] ; [  8.86432161 117.13567839],0
n6,1,0.017566,5.638972,[46 28] ; [98 28],[53.28 20.72] ; [90.72 35.28],0
a8,1,0.018529,5.54545,[ 2 64] ; [16 99],[ 6.56353591 59.43646409] ; [ 11.43646409 103.56353591],0
d5,1,0.018772,5.522597,[52 21] ; [108  19],[58.4 14.6] ; [101.6  25.4],0
p3,1,0.022816,5.182458,[20 52] ; [56 71],[27.49748744 44.50251256] ; [48.50251256 78.49748744],0
p7,1,0.02552,4.988231,[27 45] ; [67 57],[34.53061224 37.46938776] ; [59.46938776 64.53061224],0
d4,1,0.027801,4.840369,[52 22] ; [106  21],[58.16915423 15.83084577] ; [99.83084577 27.16915423],0
n4,1,0.032037,4.596526,[38 36] ; [84 42],[45.14 28.86] ; [76.86 49.14],0
s4,1,0.052599,3.756628,[10 64] ; [32 96],[15.38613861 58.61386139] ; [ 26.61386139 101.38613861],0
u3,1,0.081411,3.036508,[11 14] ; [27 14],[14.39393939 10.60606061] ; [23.60606061 17.39393939],0
n5,1,0.083867,2.988319,[39 35] ; [82 44],[44.77 29.23] ; [76.23 49.77],0
a7,1,0.08469,2.972522,[47 26] ; [97 31],[52.29850746 20.70149254] ; [91.70149254 36.29850746],0
n2,1,0.102888,2.660191,[14 11] ; [38 13],[17.10526316  7.89473684] ; [34.89473684 16.10526316],0
u1,1,0.110008,2.554111,[ 9 65] ; [ 27 101],[13.18811881 60.81188119] ; [ 22.81188119 105.18811881],0
a5,1,0.126926,2.329706,[43 31] ; [88 40],[47.99009901 26.00990099] ; [83.00990099 44.99009901],0
d1,1,0.148559,2.086983,[35 39] ; [74 54],[39.93069307 34.06930693] ; [69.06930693 58.93069307],0
v3,1,0.168105,1.899766,[19 51] ; [45 77],[23.33333333 46.66666667] ; [40.66666667 81.33333333],0
d3,1,0.196654,1.667051,[44 28] ; [89 38],[48.12060302 23.87939698] ; [84.87939698 42.12060302],0
n1,1,0.221103,1.497201,[ 7 17] ; [22 28],[ 9.40540541 14.59459459] ; [19.59459459 30.40540541],0
b1,1,0.231026,1.434534,[34 40] ; [70 58],[38.0990099 35.9009901] ; [65.9009901 62.0990099],0
n3,1,0.25605,1.289989,[13  9] ; [37 14],[15.06849315  6.93150685] ; [34.93150685 16.06849315],0
a1,1,0.262796,1.25397,[ 2 72] ; [  8 120],[ 3.66336634 70.33663366] ; [  6.33663366 121.66336634],0
a4,1,0.267496,1.229545,[29 45] ; [60 67],[32.76616915 41.23383085] ; [56.23383085 70.76616915],0
b4,1,0.282268,1.156136,[37 37] ; [74 54],[40.66336634 33.33663366] ; [70.33663366 57.66336634],0
u2,1,0.326284,0.963591,[10 15] ; [21 19],[11.92307692 13.07692308] ; [19.07692308 20.92307692],0
p6,1,0.344479,0.893689,[18 53] ; [40 86],[20.9035533 50.0964467] ; [37.0964467 88.9035533],0
d2,1,0.351687,0.86736,[34 40] ; [67 60],[37.1840796 36.8159204] ; [63.8159204 63.1840796],0
a6,1,0.414948,0.664578,[48 26] ; [75 52],[45.28358209 28.71641791] ; [77.71641791 49.28358209],0
b2,1,0.585379,0.297619,[12 24] ; [18 46],[10.8 25.2] ; [19.2 44.8],0
b3,1,0.585379,0.297619,[12 24] ; [18 46],[10.8 25.2] ; [19.2 44.8],0
b5,1,0.694098,0.154685,[50 24] ; [83 45],[48.72277228 25.27722772] ; [84.27722772 43.72277228],0
a2,1,0.746069,0.104864,[17 57] ; [32 96],[17.95049505 56.04950495] ; [31.04950495 96.95049505],0
p8,1,0.753983,0.098214,[23 49] ; [43 83],[24. 48.] ; [42. 84.],0
s1,1,0.775751,0.081145,[ 4 70] ; [  8 117],[ 4.46231156 69.53768844] ; [  7.53768844 117.46231156],0
a3,1,0.870666,0.026508,[49 23] ; [85 42],[48.48241206 23.51758794] ; [85.51758794 41.48241206],0
