Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.922798,[22 62] ; [34 14],[35.63636364 48.36363636] ; [20.36363636 27.63636364],1
s6,1,1.2e-05,19.146547,[34 50] ; [37  9],[45.87692308 38.12307692] ; [25.12307692 20.87692308],1
s3,1,6.1e-05,16.072189,[27 56] ; [33 15],[38.01526718 44.98473282] ; [21.98473282 26.01526718],1
s8,1,0.00068,11.543581,[23 61] ; [27 20],[32.0610687 51.9389313] ; [17.9389313 29.0610687],1
p6,1,0.00087,11.085182,[ 9 75] ; [16 30],[16.15384615 67.84615385] ; [ 8.84615385 37.15384615],1
p11,1,0.002471,9.162277,[33 51] ; [32 16],[41.36363636 42.63636364] ; [23.63636364 24.36363636],0
p9,1,0.005479,7.714303,[40 41] ; [35 12],[47.4609375 33.5390625] ; [27.5390625 19.4609375],0
s7,1,0.006243,7.47872,[25 52] ; [26 19],[32.18852459 44.81147541] ; [18.81147541 26.18852459],0
s5,1,0.012517,6.236102,[16 64] ; [18 26],[21.93548387 58.06451613] ; [12.06451613 31.93548387],0
r4,1,0.038614,4.277778,[56 28] ; [40  8],[61.09090909 22.90909091] ; [34.90909091 13.09090909],0
v4,1,0.052135,3.771429,[66 18] ; [44  4],[70. 14.] ; [40.  8.],0
a4,1,0.073952,3.193047,[42 41] ; [32 16],[46.88549618 36.11450382] ; [27.11450382 20.88549618],0
r3,1,0.080371,3.057374,[65 19] ; [43  5],[68.72727273 15.27272727] ; [39.27272727  8.72727273],0
r1,1,0.096952,2.754989,[53 31] ; [37 11],[57.27272727 26.72727273] ; [32.72727273 15.27272727],0
p5,1,0.097786,2.741288,[ 3 81] ; [ 5 41],[ 5.16923077 78.83076923] ; [ 2.83076923 43.16923077],0
v2,1,0.113504,2.504744,[38 42] ; [28 17],[42.24 37.76] ; [23.76 21.24],0
n2,1,0.12824,2.313675,[19 16] ; [15  5],[21.63636364 13.36363636] ; [12.36363636  7.63636364],0
u3,1,0.143442,2.140642,[12 10] ; [11  3],[14.05555556  7.94444444] ; [8.94444444 5.05555556],0
p10,1,0.144937,2.124743,[42 41] ; [30 17],[45.96923077 37.03076923] ; [26.03076923 20.96923077],0
b1,1,0.147759,2.095238,[46 38] ; [20 28],[42. 42.] ; [24. 24.],0
p4,1,0.160656,1.968045,[23 60] ; [19 29],[26.61068702 56.38931298] ; [15.38931298 32.61068702],0
p7,1,0.20223,1.626194,[24 59] ; [18 27],[27.234375 55.765625] ; [14.765625 30.234375],0
a7,1,0.213962,1.544417,[58 26] ; [28 20],[54.72727273 29.27272727] ; [31.27272727 16.72727273],0
p1,1,0.215011,1.53736,[ 4 80] ; [ 5 43],[ 5.72727273 78.27272727] ; [ 3.27272727 44.72727273],0
p3,1,0.230852,1.435602,[22 62] ; [17 30],[25.00763359 58.99236641] ; [13.99236641 33.00763359],0
r2,1,0.266276,1.23583,[71 10] ; [45  3],[72.8372093  8.1627907] ; [43.1627907  4.8372093],0
s4,1,0.268699,1.223375,[15 69] ; [12 34],[17.44615385 66.55384615] ; [ 9.55384615 36.44615385],0
b5,1,0.281374,1.16044,[48 36] ; [32 16],[50.90909091 33.09090909] ; [29.09090909 18.90909091],0
n6,1,0.295591,1.093979,[55 28] ; [36 12],[57.65648855 25.34351145] ; [33.34351145 14.65648855],0
d3,1,0.300379,1.072512,[52 32] ; [34 14],[54.72727273 29.27272727] ; [31.27272727 16.72727273],0
a5,1,0.32276,0.977728,[58 26] ; [37 11],[60.45454545 23.54545455] ; [34.54545455 13.45454545],0
v3,1,0.328026,0.956675,[24 56] ; [17 27],[26.4516129 53.5483871] ; [14.5483871 29.4516129],0
n1,1,0.398512,0.712812,[13 21] ; [10 10],[14.48148148 19.51851852] ; [ 8.51851852 11.48148148],0
p12,1,0.460325,0.545103,[ 3 81] ; [ 3 44],[ 3.84732824 80.15267176] ; [ 2.15267176 44.84732824],0
b4,1,0.479606,0.49976,[49 35] ; [31 17],[50.90909091 33.09090909] ; [29.09090909 18.90909091],0
a6,1,0.565773,0.329806,[50 34] ; [31 17],[51.54545455 32.45454545] ; [29.45454545 18.54545455],0
s1,1,0.578742,0.308272,[ 5 79] ; [ 4 43],[ 5.77099237 78.22900763] ; [ 3.22900763 43.77099237],0
a8,1,0.583782,0.300161,[ 5 75] ; [ 4 41],[ 5.76 74.24] ; [ 3.24 41.76],0
p8,1,0.596028,0.281028,[16 68] ; [11 37],[17.18181818 66.81818182] ; [ 9.81818182 38.18181818],0
u1,1,0.627319,0.235714,[13 71] ; [ 9 39],[14. 70.] ; [ 8. 40.],0
n5,1,0.63852,0.220683,[49 35] ; [30 18],[50.27272727 33.72727273] ; [28.72727273 19.27272727],0
d1,1,0.639298,0.219662,[58 26] ; [35 13],[59.18181818 24.81818182] ; [33.81818182 14.18181818],0
b2,1,0.651534,0.203971,[18 37] ; [12 20],[18.96551724 36.03448276] ; [11.03448276 20.96551724],0
b3,1,0.651534,0.203971,[18 37] ; [12 20],[18.96551724 36.03448276] ; [11.03448276 20.96551724],0
a3,1,0.711878,0.136409,[62 22] ; [34 14],[61.09090909 22.90909091] ; [34.90909091 13.09090909],0
d4,1,0.755822,0.096703,[75  9] ; [42  6],[74.45454545  9.54545455] ; [42.54545455  5.45454545],0
n4,1,0.839378,0.041083,[51 33] ; [30 18],[51.54545455 32.45454545] ; [29.45454545 18.54545455],0
n3,1,0.862166,0.030143,[19 14] ; [12  8],[19.30188679 13.69811321] ; [11.69811321  8.30188679],0
u4,1,0.863181,0.029696,[ 3 81] ; [ 2 46],[ 3.18181818 80.81818182] ; [ 1.81818182 46.18181818],0
a1,1,0.868465,0.027426,[ 8 76] ; [ 5 43],[ 8.27272727 75.72727273] ; [ 4.72727273 43.27272727],0
a2,1,0.87798,0.023571,[20 64] ; [12 36],[20.36363636 63.63636364] ; [11.63636364 36.36363636],0
d2,1,0.940856,0.005505,[49 33] ; [29 19],[49.2 32.8] ; [28.8 19.2],0
u2,1,1.0,0.0,[12  9] ; [8 6],[12.  9.] ; [8. 6.],0
