Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.019361,5.468612,[4 6] ; [271  98],[7.25593668 2.74406332] ; [267.74406332 101.25593668],0
p4,1,0.024547,5.055543,[8 2] ; [162 205],[4.50928382 5.49071618] ; [165.49071618 201.50928382],0
b1,1,0.037909,4.309116,[7 3] ; [140 232],[3.84816754 6.15183246] ; [143.15183246 228.84816754],0
v4,1,0.064303,3.422781,[7 3] ; [330  41],[8.84514436 1.15485564] ; [328.15485564  42.84514436],0
r2,1,0.068856,3.310083,[7 3] ; [324  41],[8.82666667 1.17333333] ; [322.17333333  42.82666667],0
p7,1,0.072516,3.225139,[8 2] ; [186 177],[5.20107239 4.79892761] ; [188.79892761 174.20107239],0
b5,1,0.083967,2.986398,[9 1] ; [236 136],[6.41361257 3.58638743] ; [238.58638743 133.41361257],0
n5,1,0.101836,2.676551,[9 1] ; [239 128],[6.57824934 3.42175066] ; [241.42175066 125.57824934],0
p6,1,0.121632,2.396181,[4 5] ; [ 82 283],[2.06951872 6.93048128] ; [ 83.93048128 281.06951872],0
s1,1,0.144565,2.128683,[1 9] ; [  9 356],[0.26666667 9.73333333] ; [  9.73333333 355.26666667],0
n3,1,0.17866,1.808736,[1 2] ; [74 32],[2.06422018 0.93577982] ; [72.93577982 33.06422018],0
r1,1,0.184478,1.761172,[5 5] ; [257 112],[6.91292876 3.08707124] ; [255.08707124 113.91292876],0
n2,1,0.20399,1.613576,[1 2] ; [73 34],[2.01818182 0.98181818] ; [71.98181818 35.01818182],0
a8,1,0.215625,1.533254,[2 7] ; [ 33 308],[0.9 8.1] ; [ 34.1 306.9],0
v1,1,0.249272,1.327381,[6 4] ; [152 212],[4.22459893 5.77540107] ; [153.77540107 210.22459893],0
u3,1,0.274917,1.192047,[3 1] ; [72 80],[1.92307692 2.07692308] ; [73.07692308 78.92307692],0
r3,1,0.341397,0.905179,[8 2] ; [331  39],[8.92105263 1.07894737] ; [330.07894737  39.92105263],0
d4,1,0.357735,0.845828,[6 4] ; [272 100],[7.27748691 2.72251309] ; [270.72251309 101.27748691],0
p10,1,0.385122,0.754288,[8 2] ; [245 121],[6.7287234 3.2712766] ; [246.2712766 119.7287234],0
d3,1,0.43466,0.610339,[5 5] ; [230 140],[6.18421053 3.81578947] ; [228.81578947 141.18421053],0
v3,1,0.440558,0.59483,[4 6] ; [103 255],[2.9076087 7.0923913] ; [104.0923913 253.9076087],0
d2,1,0.45228,0.564932,[5 5] ; [142 229],[3.85826772 6.14173228] ; [143.14173228 227.85826772],0
v2,1,0.459624,0.546809,[6 4] ; [169 182],[4.84764543 5.15235457] ; [170.15235457 180.84764543],0
r4,1,0.460908,0.543689,[7 3] ; [296  76],[7.93193717 2.06806283] ; [295.06806283  76.93193717],0
a5,1,0.481249,0.496031,[5 5] ; [227 145],[6.07329843 3.92670157] ; [225.92670157 146.07329843],0
p1,1,0.561541,0.337043,[1 9] ; [ 21 350],[0.57742782 9.42257218] ; [ 21.42257218 349.57742782],0
p9,1,0.574544,0.315138,[8 2] ; [264 103],[7.21485411 2.78514589] ; [264.78514589 102.21485411],0
p2,1,0.57632,0.312221,[6 3] ; [277  93],[6.72031662 2.27968338] ; [276.27968338  93.72031662],0
p11,1,0.579199,0.307531,[8 2] ; [268 104],[7.22513089 2.77486911] ; [268.77486911 103.22513089],0
s6,1,0.58399,0.299828,[5 5] ; [153 217],[4.15789474 5.84210526] ; [153.84210526 216.15789474],0
a6,1,0.605869,0.266234,[6 4] ; [252 120],[6.7539267 3.2460733] ; [251.2460733 120.7539267],0
s8,1,0.615253,0.252596,[1 9] ; [ 59 313],[1.57068063 8.42931937] ; [ 58.42931937 313.57068063],0
n6,1,0.632168,0.229133,[6 3] ; [273  97],[6.62532982 2.37467018] ; [272.37467018  97.62532982],0
d1,1,0.647595,0.208946,[4 6] ; [176 196],[4.71204188 5.28795812] ; [175.28795812 196.71204188],0
b3,1,0.703162,0.145203,[3 5] ; [ 61 135],[2.50980392 5.49019608] ; [ 61.49019608 134.50980392],0
b2,1,0.703162,0.145203,[3 5] ; [ 61 135],[2.50980392 5.49019608] ; [ 61.49019608 134.50980392],0
a4,1,0.71955,0.128924,[3 7] ; [131 238],[3.53562005 6.46437995] ; [130.46437995 238.53562005],0
p3,1,0.723153,0.125492,[4 6] ; [128 242],[3.47368421 6.52631579] ; [128.52631579 241.47368421],0
a2,1,0.74321,0.107326,[2 8] ; [ 60 312],[1.62303665 8.37696335] ; [ 60.37696335 311.62303665],0
s2,1,0.792303,0.069338,[2 8] ; [ 87 282],[2.34828496 7.65171504] ; [ 86.65171504 282.34828496],0
s3,1,0.807001,0.059681,[3 7] ; [123 242],[3.36 6.64] ; [122.64 242.36],0
d5,1,0.815251,0.054596,[7 3] ; [272  99],[7.32283465 2.67716535] ; [271.67716535  99.32283465],0
n4,1,0.816212,0.054019,[7 3] ; [246 124],[6.65789474 3.34210526] ; [246.34210526 123.65789474],0
p8,1,0.868539,0.027395,[4 6] ; [156 210],[4.25531915 5.74468085] ; [155.74468085 210.25531915],0
b4,1,0.91597,0.011133,[6 4] ; [217 155],[5.83769634 4.16230366] ; [217.16230366 154.83769634],0
n1,1,0.926597,0.008487,[1 2] ; [33 74],[0.92727273 2.07272727] ; [33.07272727 73.92727273],0
