Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,117.407653,[328  14] ; [1 9],[319.65340909  22.34659091] ; [9.34659091 0.65340909],1
v4,1,0.0,67.640578,[334   7] ; [5 5],[329.34188034  11.65811966] ; [9.65811966 0.34188034],1
r1,1,0.0,32.002722,[292  47] ; [2 8],[285.57593123  53.42406877] ; [8.42406877 1.57593123],1
s3,1,1.3e-05,19.052643,[297  41] ; [4 6],[292.35057471  45.64942529] ; [8.64942529 1.35057471],1
d5,1,0.000595,11.790746,[297  42] ; [5 5],[293.34670487  45.65329513] ; [8.65329513 1.34670487],1
a7,1,0.001692,9.856868,[255  87] ; [3 7],[250.67045455  91.32954545] ; [7.32954545 2.67045455],0
d1,1,0.002548,9.105935,[251  91] ; [3 7],[246.78409091  95.21590909] ; [7.21590909 2.78409091],0
d2,1,0.00526,7.787673,[215 124] ; [2 8],[210.78223496 128.21776504] ; [6.21776504 3.78223496],0
r3,1,0.005538,7.694799,[331  11] ; [8 2],[329.36931818  12.63068182] ; [9.63068182 0.36931818],0
s7,1,0.016318,5.76824,[244  85] ; [4 6],[240.68436578  88.31563422] ; [7.31563422 2.68436578],0
a4,1,0.017095,5.686604,[198 144] ; [2 8],[194.31818182 147.68181818] ; [5.68181818 4.31818182],0
a3,1,0.038738,4.272309,[288  53] ; [6 4],[285.62393162  55.37606838] ; [8.37606838 1.62393162],0
s5,1,0.044081,4.053442,[170 155] ; [2 8],[166.86567164 158.13432836] ; [5.13432836 4.86567164],0
u3,1,0.052687,3.75381,[38 15] ; [1 3],[36.26315789 16.73684211] ; [2.73684211 1.26315789],0
n4,1,0.066169,3.375578,[281  59] ; [6 4],[278.8  61.2] ; [8.2 1.8],0
b4,1,0.075618,3.156661,[199 143] ; [3 7],[196.26136364 145.73863636] ; [5.73863636 4.26136364],0
s8,1,0.094819,2.790594,[223 117] ; [4 6],[220.51428571 119.48571429] ; [6.48571429 3.51428571],0
d3,1,0.104549,2.634744,[249  91] ; [5 5],[246.74285714  93.25714286] ; [7.25714286 2.74285714],0
a1,1,0.1072,2.595019,[ 23 319] ; [2 8],[ 24.28977273 317.71022727] ; [0.71022727 9.28977273],0
v2,1,0.119001,2.430424,[209 117] ; [4 6],[206.66071429 119.33928571] ; [6.33928571 3.66071429],0
p4,1,0.141566,2.160849,[231 108] ; [9 1],[233.12320917 105.87679083] ; [6.87679083 3.12320917],0
