Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000129,14.660489,[105 129] ; [46 18],[118.5704698 115.4295302] ; [32.4295302 31.5704698],1
s6,1,0.000327,12.910597,[142  90] ; [53  9],[153.87755102  78.12244898] ; [41.12244898 20.87755102],1
s7,1,0.000943,10.937075,[ 97 128] ; [42 21],[108.59375 116.40625] ; [30.40625 32.59375],1
s5,1,0.00097,10.883274,[ 69 162] ; [32 29],[ 79.90068493 151.09931507] ; [21.09931507 39.90068493],1
a8,1,0.004471,8.082078,[ 32 186] ; [ 1 62],[ 25.60142349 192.39857651] ; [ 7.39857651 55.60142349],0
s3,1,0.007505,7.147927,[121 111] ; [46 19],[130.45117845 101.54882155] ; [36.54882155 28.45117845],0
b2,1,0.014763,5.944567,[57 79] ; [ 8 31],[50.51428571 85.48571429] ; [14.48571429 24.51428571],0
b3,1,0.014763,5.944567,[57 79] ; [ 8 31],[50.51428571 85.48571429] ; [14.48571429 24.51428571],0
s8,1,0.053293,3.734698,[ 95 140] ; [35 30],[101.83333333 133.16666667] ; [28.16666667 36.83333333],0
p6,1,0.06643,3.369111,[ 75 157] ; [29 36],[ 81.23905724 150.76094276] ; [22.76094276 42.23905724],0
p8,1,0.103689,2.647868,[121 113] ; [41 24],[126.7826087 107.2173913] ; [35.2173913 29.7826087],0
d4,1,0.138908,2.190012,[189  45] ; [47 18],[184.69565217  49.30434783] ; [51.30434783 13.69565217],0
n4,1,0.190216,1.715942,[178  57] ; [44 21],[173.9  61.1] ; [48.1 16.9],0
d3,1,0.199463,1.646305,[148  86] ; [46 18],[152.33557047  81.66442953] ; [41.66442953 22.33557047],0
p4,1,0.242392,1.366627,[136  98] ; [43 22],[140.08695652  93.91304348] ; [38.91304348 26.08695652],0
n2,1,0.252527,1.309269,[39 16] ; [16  3],[40.87837838 14.12162162] ; [14.12162162  4.87837838],0
a5,1,0.253609,1.303312,[156  79] ; [48 17],[159.8  75.2] ; [44.2 20.8],0
p3,1,0.272671,1.203262,[104 129] ; [34 31],[107.89932886 125.10067114] ; [30.10067114 34.89932886],0
p7,1,0.283205,1.151644,[135  93] ; [42 21],[138.68041237  89.31958763] ; [38.31958763 24.68041237],0
r2,1,0.289131,1.123661,[213  20] ; [62  3],[215.01677852  17.98322148] ; [59.98322148  5.01677852],0
a7,1,0.297256,1.086464,[163  72] ; [40 24],[159.54849498  75.45150502] ; [43.45150502 20.54849498],0
a1,1,0.302302,1.06401,[ 10 225] ; [ 1 64],[  8.61666667 226.38333333] ; [ 2.38333333 62.61666667],0
v4,1,0.318359,0.995675,[220  15] ; [62  2],[221.63879599  13.36120401] ; [60.36120401  3.63879599],0
p2,1,0.383648,0.758978,[198  35] ; [58  7],[200.16107383  32.83892617] ; [55.83892617  9.16107383],0
p1,1,0.415571,0.662807,[ 21 214] ; [ 8 57],[ 22.71666667 212.28333333] ; [ 6.28333333 58.71666667],0
r3,1,0.428514,0.626848,[212  22] ; [60  4],[213.58389262  20.41610738] ; [58.41610738  5.58389262],0
u3,1,0.441193,0.593177,[43 36] ; [14  8],[44.58415842 34.41584158] ; [12.41584158  9.58415842],0
b1,1,0.450196,0.570159,[ 99 136] ; [24 41],[ 96.35 138.65] ; [26.65 38.35],0
a4,1,0.450196,0.570159,[ 99 136] ; [24 41],[ 96.35 138.65] ; [26.65 38.35],0
p5,1,0.463532,0.537352,[ 29 202] ; [ 6 59],[ 27.31418919 203.68581081] ; [ 7.68581081 57.31418919],0
r4,1,0.492186,0.471744,[198  37] ; [57  8],[199.75  35.25] ; [55.25  9.75],0
b4,1,0.537945,0.379363,[133 102] ; [34 31],[130.81666667 104.18333333] ; [36.18333333 28.81666667],0
v3,1,0.539232,0.376964,[ 43 187] ; [10 55],[ 41.3220339 188.6779661] ; [11.6779661 53.3220339],0
n6,1,0.5837,0.300291,[195  39] ; [56  9],[196.43478261  37.56521739] ; [54.56521739 10.43478261],0
v1,1,0.625457,0.238272,[ 94 134] ; [29 36],[ 95.71331058 132.28668942] ; [27.28668942 37.71331058],0
d1,1,0.663398,0.189422,[123 112] ; [36 29],[124.55 110.45] ; [34.45 30.55],0
p9,1,0.674283,0.176633,[216  18] ; [61  4],[216.7826087  17.2173913] ; [60.2173913  4.7826087],0
n1,1,0.703301,0.14506,[23 32] ; [ 7 12],[22.2972973 32.7027027] ; [ 7.7027027 11.2972973],0
u1,1,0.746665,0.104354,[ 29 206] ; [ 9 56],[ 29.76666667 205.23333333] ; [ 8.23333333 56.76666667],0
n3,1,0.783743,0.07532,[38 16] ; [14  5],[38.46575342 15.53424658] ; [13.53424658  5.46575342],0
a6,1,0.808512,0.058732,[148  87] ; [42 23],[148.83333333  86.16666667] ; [41.16666667 23.83333333],0
b5,1,0.82293,0.050077,[141  94] ; [38 27],[140.21666667  94.78333333] ; [38.78333333 26.21666667],0
d2,1,0.86278,0.029872,[ 98 136] ; [28 37],[ 98.60869565 135.39130435] ; [27.39130435 37.60869565],0
p11,1,0.877785,0.023647,[190  45] ; [52 13],[189.56666667  45.43333333] ; [52.43333333 12.56666667],0
d5,1,0.87871,0.023288,[177  57] ; [49 15],[177.46308725  56.53691275] ; [48.53691275 15.46308725],0
u2,1,0.887454,0.02003,[48 31] ; [13  9],[47.71287129 31.28712871] ; [13.28712871  8.71287129],0
r1,1,0.896896,0.016792,[168  67] ; [47 18],[168.41666667  66.58333333] ; [46.58333333 18.41666667],0
a2,1,0.900499,0.015633,[ 45 190] ; [12 53],[ 44.65 190.35] ; [12.35 52.65],0
s1,1,0.910093,0.012751,[ 10 223] ; [ 3 62],[ 10.16442953 222.83557047] ; [ 2.83557047 62.16442953],0
n5,1,0.933338,0.006997,[174  60] ; [48 17],[173.73913043  60.26086957] ; [48.26086957 16.73913043],0
p12,1,0.965328,0.00189,[ 14 219] ; [ 4 61],[ 14.0738255 218.9261745] ; [ 3.9261745 61.0738255],0
a3,1,0.989716,0.000166,[155  79] ; [43 22],[154.95652174  79.04347826] ; [43.04347826 21.95652174],0
