Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,235.091941,[ 48 268] ; [287 106],[149.30888575 166.69111425] ; [185.69111425 207.30888575],1
d3,1,0.0,200.361555,[116 200] ; [347  49],[205.48876404 110.51123596] ; [257.51123596 138.48876404],1
d5,1,0.0,194.062715,[173 144] ; [386   9],[248.88061798  68.11938202] ; [310.11938202  84.88061798],1
d4,1,0.0,187.741289,[181 136] ; [387   6],[253.6  63.4] ; [314.4  78.6],1
a4,1,0.0,87.093709,[ 75 240] ; [232 163],[136.20422535 178.79577465] ; [170.79577465 224.20422535],1
a2,1,0.0,86.080442,[ 21 296] ; [143 254],[ 72.81232493 244.18767507] ; [ 91.18767507 305.81232493],1
u1,1,0.0,63.04721,[ 12 305] ; [102 295],[ 50.61344538 266.38655462] ; [ 63.38655462 333.61344538],1
a5,1,0.0,61.073243,[177 140] ; [328  69],[224.20868347  92.79131653] ; [280.79131653 116.20868347],1
a3,1,0.0,38.725719,[178 136] ; [310  85],[216.12411848  97.87588152] ; [271.87588152 123.12411848],1
a7,1,0.0,27.977868,[190 125] ; [311  85],[221.96202532  93.03797468] ; [279.03797468 116.96202532],1
v2,1,2e-06,23.130352,[137 163] ; [246 138],[167.98245614 132.01754386] ; [215.01754386 168.98245614],1
r1,1,2e-06,23.040655,[216  98] ; [331  63],[242.5960452  71.4039548] ; [304.4039548  89.5960452],1
a6,1,3e-06,22.049348,[185 132] ; [296  99],[214.15308989 102.84691011] ; [266.84691011 128.15308989],1
r2,1,9e-06,19.715879,[273  39] ; [376  14],[288.44444444  23.55555556] ; [360.55555556  29.44444444],1
r3,1,1.4e-05,18.935056,[276  38] ; [382  14],[291.0028169  22.9971831] ; [366.9971831  29.0028169],1
r4,1,3.9e-05,16.923572,[250  67] ; [357  40],[269.49439776  47.50560224] ; [337.50560224  59.49439776],1
s8,1,5.8e-05,16.162853,[ 95 221] ; [177 218],[120.88888889 195.11111111] ; [151.11111111 243.88888889],1
p4,1,0.000165,14.195365,[140 176] ; [230 163],[164.90832158 151.09167842] ; [205.09167842 187.90832158],1
n4,1,0.00023,13.571711,[215 100] ; [318  78],[236.13924051  78.86075949] ; [296.86075949  99.13924051],1
s2,1,0.000401,12.529321,[111 205] ; [190 203],[134.1551481 181.8448519] ; [166.8448519 226.1551481],1
s7,1,0.000705,11.475548,[101 200] ; [175 202],[122.53097345 178.46902655] ; [153.46902655 223.53097345],1
n6,1,0.000898,11.02762,[231  83] ; [330  64],[248.80508475  65.19491525] ; [312.19491525  81.80508475],1
p9,1,0.002097,9.462731,[230  83] ; [323  66],[246.56552707  66.43447293] ; [306.43447293  82.56552707],0
v3,1,0.002185,9.386986,[ 97 214] ; [160 216],[116.34206696 194.65793304] ; [140.65793304 235.34206696],0
