Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,79.391651,[267  71] ; [43 80],[227.28850325 110.71149675] ; [82.71149675 40.28850325],1
d3,1,0.0,42.000814,[279  59] ; [65 58],[252.21691974  85.78308026] ; [91.78308026 31.21691974],1
u1,1,5e-06,20.65526,[ 75 263] ; [  5 118],[ 58.65509761 279.34490239] ; [ 21.34490239 101.65509761],1
v4,1,0.000307,13.025588,[317  19] ; [103  20],[307.45098039  28.54901961] ; [112.54901961  10.45098039],1
a2,1,0.000433,12.383383,[ 91 247] ; [ 14 109],[ 76.98481562 261.01518438] ; [28.01518438 94.98481562],1
r4,1,0.004516,8.063576,[295  43] ; [94 29],[285.21041215  52.78958785] ; [103.78958785  19.21041215],0
b5,1,0.005677,7.650162,[221 117] ; [63 60],[208.22559653 129.77440347] ; [75.77440347 47.22559653],0
s5,1,0.007902,7.055645,[ 99 227] ; [51 65],[110.63348416 215.36651584] ; [39.36651584 76.63348416],0
n3,1,0.015223,5.890492,[59 23] ; [17 18],[53.26495726 28.73504274] ; [22.73504274 12.26495726],0
p2,1,0.022577,5.200739,[278  60] ; [87 33],[269.36681223  68.63318777] ; [95.63318777 24.36681223],0
b1,1,0.025979,4.957385,[126 212] ; [60 63],[136.37310195 201.62689805] ; [49.62689805 73.37310195],0
r1,1,0.028026,4.826468,[270  66] ; [87 36],[261.33333333  74.66666667] ; [95.66666667 27.33333333],0
r2,1,0.039596,4.23512,[308  21] ; [107  15],[302.7383592  26.2616408] ; [112.2616408   9.7383592],0
a4,1,0.048507,3.892329,[145 193] ; [65 57],[154.30434783 183.69565217] ; [55.69565217 66.30434783],0
d5,1,0.051753,3.783724,[294  44] ; [98 25],[287.40997831  50.59002169] ; [104.59002169  18.40997831],0
r3,1,0.067903,3.333007,[314  21] ; [109  14],[309.39956332  25.60043668] ; [113.60043668   9.39956332],0
a8,1,0.068137,3.327339,[ 46 264] ; [ 10 111],[ 40.27842227 269.72157773] ; [ 15.72157773 105.27842227],0
u4,1,0.090325,2.868578,[  2 336] ; [  3 120],[  3.6659436 334.3340564] ; [  1.3340564 121.6659436],0
b2,1,0.104602,2.633932,[ 68 125] ; [37 44],[ 73.95985401 119.04014599] ; [31.04014599 49.95985401],0
b3,1,0.104602,2.633932,[ 68 125] ; [37 44],[ 73.95985401 119.04014599] ; [31.04014599 49.95985401],0
p4,1,0.119445,2.42458,[192 145] ; [59 62],[184.68777293 152.31222707] ; [66.31222707 54.68777293],0
v2,1,0.141796,2.158354,[145 184] ; [44 77],[138.18 190.82] ; [50.82 70.18],0
u3,1,0.149782,2.074468,[60 34] ; [18 18],[56.4 37.6] ; [21.6 14.4],0
s6,1,0.16146,1.960501,[223 114] ; [69 48],[216.74889868 120.25110132] ; [75.25110132 41.74889868],0
p8,1,0.162212,1.95348,[166 169] ; [51 70],[159.41885965 175.58114035] ; [57.58114035 63.41885965],0
p10,1,0.20676,1.593972,[260  75] ; [87 34],[254.92324561  80.07675439] ; [92.07675439 28.92324561],0
p1,1,0.207635,1.587842,[ 17 319] ; [ 10 112],[ 19.80786026 316.19213974] ; [  7.19213974 114.80786026],0
d1,1,0.210406,1.568631,[222 116] ; [73 50],[216.29067245 121.70932755] ; [78.70932755 44.29067245],0
a5,1,0.217277,1.522263,[253  85] ; [85 38],[247.81778742  90.18221258] ; [90.18221258 32.81778742],0
d2,1,0.250525,1.320371,[161 177] ; [65 56],[166.42265795 171.57734205] ; [59.57734205 61.42265795],0
u2,1,0.262239,1.256898,[56 38] ; [17 18],[53.19379845 40.80620155] ; [19.80620155 15.19379845],0
p6,1,0.349859,0.87397,[122 213] ; [37 80],[117.84292035 217.15707965] ; [41.15707965 75.84292035],0
b4,1,0.356963,0.84855,[203 135] ; [68 55],[198.69414317 139.30585683] ; [72.30585683 50.69414317],0
p7,1,0.360273,0.83694,[195 133] ; [65 54],[190.78299776 137.21700224] ; [69.21700224 49.78299776],0
s2,1,0.373245,0.792833,[165 172] ; [54 68],[160.79084967 176.20915033] ; [58.20915033 63.79084967],0
p9,1,0.460673,0.544258,[272  62] ; [94 26],[269.25991189  64.74008811] ; [96.74008811 23.25991189],0
s7,1,0.503083,0.448427,[134 190] ; [53 65],[137.07692308 186.92307692] ; [49.92307692 68.07692308],0
a1,1,0.515086,0.423722,[ 12 326] ; [  6 117],[ 13.19739696 324.80260304] ; [  4.80260304 118.19739696],0
n1,1,0.541313,0.373111,[31 52] ; [16 21],[32.50833333 50.49166667] ; [14.49166667 22.50833333],0
n4,1,0.554172,0.349897,[245  93] ; [85 37],[242.47826087  95.52173913] ; [87.52173913 34.47826087],0
s1,1,0.554326,0.349624,[ 12 324] ; [  3 119],[ 11.00436681 324.99563319] ; [  3.99563319 118.00436681],0
n5,1,0.644316,0.213142,[224 111] ; [83 37],[226.03296703 108.96703297] ; [80.96703297 39.03296703],0
v1,1,0.667019,0.185109,[141 189] ; [54 66],[143. 187.] ; [52. 68.],0
p11,1,0.714461,0.133862,[253  85] ; [90 33],[251.48373102  86.51626898] ; [91.51626898 31.48373102],0
n6,1,0.739838,0.110269,[268  68] ; [94 26],[266.73684211  69.26315789] ; [95.26315789 24.73684211],0
p3,1,0.76155,0.092079,[149 188] ; [52 70],[147.5751634 189.4248366] ; [53.4248366 68.5751634],0
p5,1,0.763073,0.090871,[ 28 309] ; [  9 112],[ 27.22489083 309.77510917] ; [  9.77510917 111.22489083],0
s8,1,0.78495,0.07446,[120 218] ; [45 77],[121.23913043 216.76086957] ; [43.76086957 78.23913043],0
s3,1,0.862436,0.030024,[182 155] ; [67 55],[182.81699346 154.18300654] ; [66.18300654 55.81699346],0
p12,1,0.902572,0.014985,[ 16 320] ; [  6 113],[ 16.24615385 319.75384615] ; [  5.75384615 113.24615385],0
s4,1,0.913714,0.011741,[ 64 269] ; [24 98],[ 64.4043956 268.5956044] ; [23.5956044 98.4043956],0
n2,1,0.933589,0.006944,[57 25] ; [26 11],[57.19327731 24.80672269] ; [25.80672269 11.19327731],0
a3,1,0.952129,0.003604,[242  96] ; [87 35],[241.74347826  96.25652174] ; [87.25652174 34.74347826],0
