Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.016827,5.714286,[ 1 13] ; [5 5],[ 3.5 10.5] ; [2.5 7.5],0
b1,1,0.017336,5.662041,[ 3 11] ; [7 3],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
b4,1,0.040424,4.2,[7 7] ; [9 1],[9.33333333 4.66666667] ; [6.66666667 3.33333333],0
p4,1,0.054319,3.702857,[11  3] ; [4 6],[8.75 5.25] ; [6.25 3.75],0
s5,1,0.05773,3.601441,[ 2 12] ; [5 5],[4.08333333 9.91666667] ; [2.91666667 7.08333333],0
p7,1,0.09769,2.742857,[5 9] ; [7 3],[7. 7.] ; [5. 5.],0
s3,1,0.188274,1.731069,[6 8] ; [7 3],[7.58333333 6.41666667] ; [5.41666667 4.58333333],0
b3,1,0.195539,1.675385,[1 7] ; [4 6],[2.22222222 5.77777778] ; [2.77777778 7.22222222],0
b2,1,0.195539,1.675385,[1 7] ; [4 6],[2.22222222 5.77777778] ; [2.77777778 7.22222222],0
a7,1,0.239113,1.385814,[5 9] ; [6 4],[6.41666667 7.58333333] ; [4.58333333 5.41666667],0
v3,1,0.241696,1.370677,[ 3 11] ; [4 5],[4.26086957 9.73913043] ; [2.73913043 6.26086957],0
p10,1,0.327187,0.96,[7 7] ; [7 3],[8.16666667 5.83333333] ; [5.83333333 4.16666667],0
a2,1,0.347755,0.881633,[ 1 13] ; [2 8],[ 1.75 12.25] ; [1.25 8.75],0
p1,1,0.347755,0.881633,[ 1 13] ; [2 8],[ 1.75 12.25] ; [1.25 8.75],0
d5,1,0.403713,0.697239,[9 5] ; [8 2],[9.91666667 4.08333333] ; [7.08333333 2.91666667],0
v1,1,0.484018,0.489796,[5 9] ; [5 5],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
d3,1,0.484018,0.489796,[9 5] ; [5 5],[8.16666667 5.83333333] ; [5.83333333 4.16666667],0
s2,1,0.484018,0.489796,[5 9] ; [5 5],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
n5,1,0.484018,0.489796,[9 5] ; [5 5],[8.16666667 5.83333333] ; [5.83333333 4.16666667],0
p9,1,0.521245,0.411429,[8 6] ; [7 3],[8.75 5.25] ; [6.25 3.75],0
s8,1,0.558185,0.342857,[ 4 10] ; [4 6],[4.66666667 9.33333333] ; [3.33333333 6.66666667],0
b5,1,0.558185,0.342857,[10  4] ; [6 4],[9.33333333 4.66666667] ; [6.66666667 3.33333333],0
r2,1,0.627867,0.234965,[7 7] ; [6 4],[7.58333333 6.41666667] ; [5.41666667 4.58333333],0
d2,1,0.627867,0.234965,[7 7] ; [6 4],[7.58333333 6.41666667] ; [5.41666667 4.58333333],0
r3,1,0.711138,0.137143,[12  2] ; [8 2],[11.66666667  2.33333333] ; [8.33333333 1.66666667],0
p5,1,0.711138,0.137143,[ 2 12] ; [2 8],[ 2.33333333 11.66666667] ; [1.66666667 8.33333333],0
p3,1,0.729165,0.11988,[6 8] ; [5 5],[6.41666667 7.58333333] ; [4.58333333 5.41666667],0
r4,1,0.729165,0.11988,[6 8] ; [5 5],[6.41666667 7.58333333] ; [4.58333333 5.41666667],0
d1,1,0.729165,0.11988,[6 8] ; [5 5],[6.41666667 7.58333333] ; [4.58333333 5.41666667],0
p11,1,0.769698,0.085714,[9 5] ; [7 3],[9.33333333 4.66666667] ; [6.66666667 3.33333333],0
a4,1,0.769698,0.085714,[5 9] ; [3 7],[4.66666667 9.33333333] ; [3.33333333 6.66666667],0
a5,1,0.769698,0.085714,[9 5] ; [7 3],[9.33333333 4.66666667] ; [6.66666667 3.33333333],0
v2,1,0.769698,0.085714,[9 5] ; [7 3],[9.33333333 4.66666667] ; [6.66666667 3.33333333],0
a8,1,0.772205,0.083806,[ 2 11] ; [2 8],[ 2.26086957 10.73913043] ; [1.73913043 8.26086957],0
p12,1,0.802839,0.062338,[ 1 13] ; [1 9],[ 1.16666667 12.83333333] ; [0.83333333 9.16666667],0
p2,1,0.830696,0.045714,[9 5] ; [6 4],[8.75 5.25] ; [6.25 3.75],0
p6,1,0.830696,0.045714,[5 9] ; [4 6],[5.25 8.75] ; [3.75 6.25],0
n4,1,0.888683,0.019592,[8 6] ; [6 4],[8.16666667 5.83333333] ; [5.83333333 4.16666667],0
a6,1,0.888683,0.019592,[6 8] ; [4 6],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
r1,1,0.888683,0.019592,[8 6] ; [6 4],[8.16666667 5.83333333] ; [5.83333333 4.16666667],0
d4,1,0.932294,0.007218,[11  3] ; [8 2],[11.08333333  2.91666667] ; [7.91666667 2.08333333],0
n6,1,0.939491,0.005762,[10  4] ; [7 3],[9.91666667 4.08333333] ; [7.08333333 2.91666667],0
p8,1,0.940259,0.005617,[6 8] ; [4 5],[6.08695652 7.91304348] ; [3.91304348 5.08695652],0
n2,1,1.0,0.0,[1 2] ; [1 2],[1. 2.] ; [1. 2.],0
n3,1,1.0,0.0,[2 1] ; [2 1],[2. 1.] ; [2. 1.],0
