Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,100.827869,[505  37] ; [10 18],[489.70175439  52.29824561] ; [25.29824561  2.70175439],1
r2,1,0.0,50.697003,[519  18] ; [18  9],[511.29255319  25.70744681] ; [25.70744681  1.29255319],1
r1,1,0.0,36.444062,[454  85] ; [11 17],[442.03703704  96.96296296] ; [22.96296296  5.03703704],1
r3,1,0.0,29.076041,[515  24] ; [20  8],[508.58024691  30.41975309] ; [26.41975309  1.58024691],1
p2,1,7.1e-05,15.773444,[468  71] ; [16 11],[460.91166078  78.08833922] ; [23.08833922  3.91166078],1
p8,1,0.000398,12.543771,[295 235] ; [ 6 22],[285.89605735 244.10394265] ; [15.10394265 12.89605735],1
s7,1,0.000864,11.098744,[279 237] ; [ 5 20],[270.87615527 245.12384473] ; [13.12384473 11.87615527],1
p9,1,0.001098,10.654662,[471  63] ; [18  9],[465.46524064  68.53475936] ; [23.53475936  3.46524064],0
s6,1,0.001413,10.188789,[381 151] ; [11 15],[373.73476703 158.26523297] ; [18.26523297  7.73476703],0
p10,1,0.001659,9.89354,[459  78] ; [17 10],[453.21276596  83.78723404] ; [22.78723404  4.21276596],0
v1,1,0.003351,8.606014,[317 210] ; [ 9 19],[309.55315315 217.44684685] ; [16.44684685 11.55315315],0
p11,1,0.004858,7.931381,[445  97] ; [17 11],[439.30526316 102.69473684] ; [22.69473684  5.30526316],0
p7,1,0.006086,7.524537,[356 168] ; [12 16],[349.33333333 174.66666667] ; [18.66666667  9.33333333],0
b4,1,0.019989,5.412828,[305 237] ; [22  6],[310.93684211 231.06315789] ; [16.06315789 11.93684211],0
n6,1,0.020995,5.327208,[493  48] ; [21  6],[489.56690141  51.43309859] ; [24.43309859  2.56690141],0
p4,1,0.026812,4.902875,[360 179] ; [13 15],[354.58024691 184.41975309] ; [18.41975309  9.58024691],0
s2,1,0.034066,4.491376,[291 246] ; [ 9 18],[285.63829787 251.36170213] ; [14.36170213 12.63829787],0
u3,1,0.036012,4.396553,[71 51] ; [2 7],[67.98473282 54.01526718] ; [5.01526718 3.98473282],0
d1,1,0.041109,4.171508,[388 154] ; [15 13],[383.20350877 158.79649123] ; [19.79649123  8.20350877],0
b1,1,0.045103,4.014773,[207 335] ; [16 12],[212.04561404 329.95438596] ; [10.95438596 17.04561404],0
b2,1,0.065099,3.402468,[136 204] ; [ 3 14],[132.38095238 207.61904762] ; [ 6.61904762 10.38095238],0
b3,1,0.065099,3.402468,[136 204] ; [ 3 14],[132.38095238 207.61904762] ; [ 6.61904762 10.38095238],0
s8,1,0.069627,3.291797,[268 271] ; [ 9 19],[263.32098765 275.67901235] ; [13.67901235 14.32098765],0
s4,1,0.070079,3.281161,[ 87 445] ; [ 1 27],[ 83.6 448.4] ; [ 4.4 23.6],0
n3,1,0.107921,2.584406,[83 33] ; [3 4],[81.10569106 34.89430894] ; [4.89430894 2.10569106],0
p3,1,0.109877,2.555988,[295 244] ; [11 17],[290.88888889 248.11111111] ; [15.11111111 12.88888889],0
a4,1,0.112338,2.521013,[285 256] ; [10 17],[280.97711268 260.02288732] ; [14.02288732 12.97711268],0
a8,1,0.125426,2.348224,[ 76 412] ; [ 7 19],[ 78.80155642 409.19844358] ; [ 4.19844358 21.80155642],0
d4,1,0.131606,2.273459,[477  64] ; [22  6],[474.44463972  66.55536028] ; [24.55536028  3.44463972],0
s5,1,0.136942,2.21199,[189 332] ; [ 6 21],[185.39233577 335.60766423] ; [ 9.60766423 17.39233577],0
u1,1,0.141324,2.163483,[122 420] ; [ 3 25],[118.85964912 423.14035088] ; [ 6.14035088 21.85964912],0
p6,1,0.148207,2.090612,[212 320] ; [ 7 20],[208.42218247 323.57781753] ; [10.57781753 16.42218247],0
v2,1,0.194369,1.684185,[306 214] ; [13 15],[302.70072993 217.29927007] ; [16.29927007 11.70072993],0
a2,1,0.197165,1.663249,[158 384] ; [ 5 23],[154.99298246 387.00701754] ; [ 8.00701754 19.99298246],0
v3,1,0.208106,1.584557,[231 291] ; [ 9 19],[227.78181818 294.21818182] ; [12.21818182 15.78181818],0
n2,1,0.210265,1.569602,[91 26] ; [4 3],[89.63709677 27.36290323] ; [5.36290323 1.63709677],0
a3,1,0.221823,1.492536,[420 120] ; [19  9],[417.35915493 122.64084507] ; [21.64084507  6.35915493],0
a1,1,0.252502,1.309406,[ 30 512] ; [ 3 25],[ 31.37894737 510.62105263] ; [ 1.62105263 26.37894737],0
d3,1,0.301664,1.066823,[396 145] ; [18 10],[393.62741652 147.37258348] ; [20.37258348  7.62741652],0
a7,1,0.315838,1.006103,[394 146] ; [18 10],[391.69014085 148.30985915] ; [20.30985915  7.69014085],0
s3,1,0.320619,0.986421,[310 226] ; [13 14],[307.50976909 228.49023091] ; [15.49023091 11.50976909],0
u2,1,0.433268,0.614047,[70 51] ; [4 5],[68.87692308 52.12307692] ; [5.12307692 3.87692308],0
p1,1,0.546849,0.362992,[ 41 499] ; [ 3 25],[ 41.83098592 498.16901408] ; [ 2.16901408 25.83098592],0
a5,1,0.582006,0.303002,[430 112] ; [21  7],[428.84561404 113.15438596] ; [22.15438596  5.84561404],0
n4,1,0.60334,0.269987,[486  55] ; [26  2],[486.80492091  54.19507909] ; [25.19507909  2.80492091],0
b5,1,0.704687,0.143642,[329 213] ; [18 10],[329.95438596 212.04561404] ; [17.04561404 10.95438596],0
s1,1,0.709468,0.138809,[ 13 519] ; [ 1 27],[ 13.3 518.7] ; [ 0.7 27.3],0
p12,1,0.835367,0.04319,[ 46 492] ; [ 2 25],[ 45.70619469 492.29380531] ; [ 2.29380531 24.70619469],0
p5,1,0.848379,0.036553,[ 70 467] ; [ 4 24],[ 70.33274336 466.66725664] ; [ 3.66725664 24.33274336],0
a6,1,0.87699,0.023959,[379 162] ; [20  8],[379.3655536 161.6344464] ; [19.6344464  8.3655536],0
d2,1,0.991606,0.000111,[300 239] ; [15 12],[299.97349823 239.02650177] ; [15.02650177 11.97349823],0
n1,1,0.994813,4.2e-05,[49 65] ; [3 4],[48.99173554 65.00826446] ; [3.00826446 3.99173554],0
