Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000188,13.951932,[10  1] ; [ 7 21],[4.79487179 6.20512821] ; [12.20512821 15.79487179],1
s7,1,0.002928,8.851762,[8 2] ; [ 7 20],[4.05405405 5.94594595] ; [10.94594595 16.05405405],0
s1,1,0.004944,7.899687,[4 7] ; [ 1 28],[1.375 9.625] ; [ 3.625 25.375],0
s4,1,0.004944,7.899687,[4 7] ; [ 1 28],[1.375 9.625] ; [ 3.625 25.375],0
r3,1,0.016058,5.796508,[8 2] ; [10 18],[4.73684211 5.26315789] ; [13.26315789 14.73684211],0
p7,1,0.018172,5.579523,[7 4] ; [ 6 20],[3.86486486 7.13513514] ; [ 9.13513514 16.86486486],0
b4,1,0.018309,5.566376,[5 6] ; [24  5],[7.975 3.025] ; [21.025  7.975],0
s6,1,0.0602,3.53187,[7 4] ; [ 9 20],[4.4 6.6] ; [11.6 17.4],0
n1,1,0.069676,3.290625,[1 7] ; [9 9],[3.07692308 4.92307692] ; [ 6.92307692 11.07692308],0
n4,1,0.082783,3.009404,[9 2] ; [15 14],[6.6 4.4] ; [17.4 11.6],0
a4,1,0.165145,1.926475,[3 8] ; [15 14],[4.95 6.05] ; [13.05 15.95],0
d2,1,0.195644,1.674594,[6 5] ; [ 9 19],[4.23076923 6.76923077] ; [10.76923077 17.23076923],0
p9,1,0.28809,1.128527,[7 4] ; [13 16],[5.5 5.5] ; [14.5 14.5],0
n3,1,0.293622,1.102941,[2 6] ; [8 9],[3.2 4.8] ; [ 6.8 10.2],0
s5,1,0.306677,1.044932,[4 7] ; [ 6 23],[2.75 8.25] ; [ 7.25 21.75],0
n5,1,0.314889,1.010059,[7 3] ; [15 14],[5.64102564 4.35897436] ; [16.35897436 12.64102564],0
p6,1,0.316422,1.003678,[3 8] ; [ 4 25],[1.925 9.075] ; [ 5.075 23.925],0
a5,1,0.342558,0.900833,[5 6] ; [18 11],[6.325 4.675] ; [16.675 12.325],0
n6,1,0.349515,0.875218,[4 5] ; [18 11],[5.21052632 3.78947368] ; [16.78947368 12.21052632],0
p4,1,0.383281,0.760151,[2 9] ; [ 9 19],[3.1025641 7.8974359] ; [ 7.8974359 20.1025641],0
b1,1,0.385039,0.754551,[4 7] ; [15 14],[5.225 5.775] ; [13.775 15.225],0
u3,1,0.408961,0.681818,[2 2] ; [3 8],[1.33333333 2.66666667] ; [3.66666667 7.33333333],0
p10,1,0.410582,0.677116,[8 3] ; [17 12],[6.875 4.125] ; [18.125 10.875],0
v4,1,0.427576,0.6294,[5 5] ; [18 10],[6.05263158 3.94736842] ; [16.94736842 11.05263158],0
v3,1,0.439391,0.597871,[4 7] ; [ 7 22],[3.025 7.975] ; [ 7.975 21.025],0
p12,1,0.464694,0.534565,[ 1 10] ; [ 1 28],[ 0.55 10.45] ; [ 1.45 27.55],0
s8,1,0.478812,0.501567,[3 8] ; [ 5 24],[2.2 8.8] ; [ 5.8 23.2],0
b5,1,0.498918,0.457237,[7 4] ; [15 14],[6.05 4.95] ; [15.95 13.05],0
a7,1,0.509966,0.434137,[5 6] ; [16 12],[5.92307692 5.07692308] ; [15.07692308 12.92307692],0
p3,1,0.512285,0.429396,[3 8] ; [ 5 23],[2.25641026 8.74358974] ; [ 5.74358974 22.25641026],0
u2,1,0.514828,0.424242,[2 1] ; [5 6],[1.5 1.5] ; [5.5 5.5],0
a8,1,0.539038,0.377326,[ 1 10] ; [ 1 24],[ 0.61111111 10.38888889] ; [ 1.38888889 23.61111111],0
v2,1,0.555818,0.346997,[5 5] ; [11 17],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
n2,1,0.596613,0.280135,[4 4] ; [11  7],[4.61538462 3.38461538] ; [10.38461538  7.61538462],0
p8,1,0.656178,0.1982,[3 8] ; [ 6 23],[2.475 8.525] ; [ 6.525 22.475],0
p5,1,0.662351,0.19068,[ 1 10] ; [ 4 24],[1.41025641 9.58974359] ; [ 3.58974359 24.41025641],0
p2,1,0.710644,0.137634,[7 4] ; [16 12],[6.48717949 4.51282051] ; [16.51282051 11.48717949],0
b2,1,0.795418,0.067227,[2 4] ; [ 5 13],[1.75 4.25] ; [ 5.25 12.75],0
b3,1,0.795418,0.067227,[2 4] ; [ 5 13],[1.75 4.25] ; [ 5.25 12.75],0
p1,1,0.813997,0.055353,[ 1 10] ; [ 2 27],[ 0.825 10.175] ; [ 2.175 26.825],0
d3,1,0.815914,0.054198,[6 5] ; [17 12],[6.325 4.675] ; [16.675 12.325],0
p11,1,0.815914,0.054198,[5 6] ; [12 17],[4.675 6.325] ; [12.325 16.675],0
d4,1,0.821233,0.051058,[9 2] ; [22  6],[8.74358974 2.25641026] ; [22.25641026  5.74358974],0
a1,1,0.906039,0.013932,[ 1 10] ; [ 3 26],[1.1 9.9] ; [ 2.9 26.1],0
v1,1,0.91133,0.012401,[4 7] ; [10 19],[3.85 7.15] ; [10.15 18.85],0
r2,1,0.96749,0.001661,[6 4] ; [16 11],[5.94594595 4.05405405] ; [16.05405405 10.94594595],0
a3,1,0.969655,0.001447,[7 4] ; [18 10],[7.05128205 3.94871795] ; [17.94871795 10.05128205],0
d1,1,0.97161,0.001267,[5 6] ; [13 16],[4.95 6.05] ; [13.05 15.95],0
a6,1,0.97161,0.001267,[5 6] ; [13 16],[4.95 6.05] ; [13.05 15.95],0
d5,1,0.984182,0.000393,[8 3] ; [21  8],[7.975 3.025] ; [21.025  7.975],0
