Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,38.44151,[12 49] ; [31  6],[26.76530612 34.23469388] ; [16.23469388 20.76530612],1
s6,1,0.0,35.826984,[19 43] ; [35  3],[33.48 28.52] ; [20.52 17.48],1
s7,1,4.4e-05,16.682136,[14 44] ; [24 12],[23.44680851 34.55319149] ; [14.55319149 21.44680851],1
s8,1,0.000251,13.407801,[11 51] ; [20 18],[19.22 42.78] ; [11.78 26.22],1
n5,1,0.004878,7.924004,[29 33] ; [28  9],[35.6969697 26.3030303] ; [21.3030303 15.6969697],0
p4,1,0.005237,7.795858,[21 40] ; [24 14],[27.72727273 33.27272727] ; [17.27272727 20.72727273],0
s4,1,0.011104,6.448598,[ 3 58] ; [ 8 29],[ 6.84693878 54.15306122] ; [ 4.15306122 32.84693878],0
n4,1,0.018758,5.523976,[36 26] ; [30  7],[41.33333333 20.66666667] ; [24.66666667 12.33333333],0
p2,1,0.01942,5.463328,[31 31] ; [28 10],[36.58 25.42] ; [22.42 15.58],0
u1,1,0.023755,5.112426,[13 49] ; [16 22],[17.98 44.02] ; [11.02 26.98],0
n6,1,0.023867,5.104238,[38 23] ; [31  6],[42.94897959 18.05102041] ; [26.05102041 10.94897959],0
v4,1,0.030326,4.690694,[48 13] ; [36  2],[51.75757576  9.24242424] ; [32.24242424  5.75757576],0
s5,1,0.043704,4.067957,[ 8 53] ; [11 26],[11.82653061 49.17346939] ; [ 7.17346939 29.82653061],0
a6,1,0.057481,3.608612,[48 14] ; [22 15],[43.83838384 18.16161616] ; [26.16161616 10.83838384],0
p3,1,0.078959,3.086194,[14 47] ; [15 23],[17.86868687 43.13131313] ; [11.13131313 26.86868687],0
a7,1,0.078959,3.086194,[47 14] ; [23 15],[43.13131313 17.86868687] ; [26.86868687 11.13131313],0
r3,1,0.098907,2.723082,[51 10] ; [36  2],[53.60606061  7.39393939] ; [33.39393939  4.60606061],0
d3,1,0.098932,2.722676,[56  6] ; [29  8],[53.23232323  8.76767677] ; [31.76767677  5.23232323],0
v1,1,0.118219,2.440764,[20 41] ; [18 19],[23.65306122 37.34693878] ; [14.34693878 22.65306122],0
u4,1,0.13567,2.226396,[ 2 60] ; [ 4 34],[ 3.72 58.28] ; [ 2.28 35.72],0
p9,1,0.15034,2.068796,[20 39] ; [18 19],[23.35416667 35.64583333] ; [14.64583333 22.35416667],0
r1,1,0.1617,1.958257,[42 19] ; [31  7],[44.97979798 16.02020202] ; [28.02020202  9.97979798],0
r4,1,0.176151,1.829804,[43 19] ; [31  7],[45.88 16.12] ; [28.12  9.88],0
a5,1,0.180525,1.793294,[47 15] ; [33  5],[49.6 12.4] ; [30.4  7.6],0
d2,1,0.236532,1.401146,[46 14] ; [32  5],[48.24742268 11.75257732] ; [29.75257732  7.24742268],0
a8,1,0.263177,1.251969,[ 3 52] ; [ 4 29],[ 4.375 50.625] ; [ 2.625 30.375],0
v3,1,0.268656,1.223597,[14 45] ; [12 23],[16.31914894 42.68085106] ; [ 9.68085106 25.31914894],0
a1,1,0.279253,1.170721,[ 3 59] ; [ 4 34],[ 4.34 57.66] ; [ 2.66 35.34],0
b3,1,0.281361,1.160505,[14 29] ; [11 13],[16.04477612 26.95522388] ; [ 8.95522388 15.04477612],0
b2,1,0.281361,1.160505,[14 29] ; [11 13],[16.04477612 26.95522388] ; [ 8.95522388 15.04477612],0
p5,1,0.298423,1.081226,[ 2 60] ; [ 3 35],[ 3.1 58.9] ; [ 1.9 36.1],0
s1,1,0.300662,1.071255,[ 3 57] ; [ 4 34],[ 4.28571429 55.71428571] ; [ 2.71428571 35.28571429],0
p6,1,0.316996,1.0013,[13 45] ; [12 26],[15.10416667 42.89583333] ; [ 9.89583333 28.10416667],0
p8,1,0.343635,0.896824,[19 42] ; [15 22],[21.16326531 39.83673469] ; [12.83673469 24.16326531],0
a4,1,0.346892,0.884792,[36 25] ; [26 12],[38.2020202 22.7979798] ; [23.7979798 14.2020202],0
b1,1,0.37704,0.78033,[27 35] ; [20 18],[29.14 32.86] ; [17.86 20.14],0
r2,1,0.424266,0.638468,[54  6] ; [35  2],[55.05154639  4.94845361] ; [33.94845361  3.05154639],0
p7,1,0.440272,0.595575,[21 41] ; [15 21],[22.7755102 39.2244898] ; [13.2244898 22.7755102],0
n2,1,0.526168,0.401786,[15 15] ; [9 6],[16. 14.] ; [8. 7.],0
u3,1,0.562069,0.336134,[10  5] ; [7 2],[10.625  4.375] ; [6.375 2.625],0
p11,1,0.569537,0.323457,[29 33] ; [20 18],[30.38 31.62] ; [18.62 19.38],0
a2,1,0.571014,0.320989,[21 41] ; [15 23],[22.32 39.68] ; [13.68 24.32],0
b5,1,0.571014,0.320989,[41 21] ; [23 15],[39.68 22.32] ; [24.32 13.68],0
p1,1,0.582738,0.30183,[ 7 55] ; [ 3 35],[ 6.2 55.8] ; [ 3.8 34.2],0
u2,1,0.675447,0.175296,[9 5] ; [5 4],[8.52173913 5.47826087] ; [5.47826087 3.52173913],0
v2,1,0.697959,0.150604,[30 30] ; [20 17],[30.92783505 29.07216495] ; [19.07216495 17.92783505],0
n1,1,0.718381,0.130049,[10 19] ; [6 9],[10.54545455 18.45454545] ; [5.45454545 9.54545455],0
n3,1,0.831002,0.045547,[17 13] ; [9 6],[17.33333333 12.66666667] ; [8.66666667 6.33333333],0
b4,1,0.851851,0.034878,[38 24] ; [24 14],[38.44 23.56] ; [23.56 14.44],0
a3,1,0.953839,0.003351,[47 15] ; [29  9],[47.12 14.88] ; [28.88  9.12],0
