Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,53.781913,[ 93 152] ; [90 23],[125.23743017 119.76256983] ; [57.76256983 55.23743017],1
p12,1,0.000121,14.781526,[  6 247] ; [ 14 101],[ 13.75 239.25] ; [  6.25 108.75],1
v1,1,0.00025,13.414575,[104 146] ; [71 43],[120.19230769 129.80769231] ; [54.80769231 59.19230769],1
a3,1,0.003255,8.658543,[135 117] ; [81 35],[147.91304348 104.08695652] ; [68.08695652 47.91304348],0
d2,1,0.003745,8.403408,[ 92 160] ; [60 54],[104.6557377 147.3442623] ; [47.3442623 66.6557377],0
d1,1,0.009937,6.646086,[121 133] ; [72 44],[132.49189189 121.50810811] ; [60.50810811 55.49189189],0
a2,1,0.010198,6.599909,[ 34 220] ; [28 88],[ 42.56216216 211.43783784] ; [19.43783784 96.56216216],0
p5,1,0.019836,5.426292,[ 12 242] ; [ 13 102],[ 17.20867209 236.79132791] ; [  7.79132791 107.20867209],0
n4,1,0.032605,4.566381,[176  78] ; [92 23],[184.47696477  69.52303523] ; [83.52303523 31.47696477],0
s4,1,0.043858,4.062038,[ 42 207] ; [ 10 103],[ 35.7679558 213.2320442] ; [16.2320442 96.7679558],0
v4,1,0.049749,3.849902,[233  20] ; [113   3],[237.2303523  15.7696477] ; [108.7696477   7.2303523],0
u1,1,0.053637,3.723962,[ 24 230] ; [19 97],[ 29.51891892 224.48108108] ; [ 13.48108108 102.51891892],0
n5,1,0.053956,3.714065,[175  77] ; [91 24],[182.64850136  69.35149864] ; [83.35149864 31.64850136],0
r2,1,0.056586,3.634731,[224  26] ; [109   5],[228.70879121  21.29120879] ; [104.29120879   9.70879121],0
p4,1,0.059528,3.550482,[118 136] ; [64 48],[126.30601093 127.69398907] ; [55.69398907 56.30601093],0
p3,1,0.06951,3.294554,[ 96 158] ; [55 60],[103.9403794 150.0596206] ; [47.0596206 67.9403794],0
r1,1,0.099991,2.705683,[177  75] ; [91 25],[183.52173913  68.47826087] ; [84.47826087 31.52173913],0
a8,1,0.105996,2.612929,[ 22 215] ; [16 89],[ 26.33333333 210.66666667] ; [11.66666667 93.33333333],0
d4,1,0.123541,2.37185,[194  60] ; [96 19],[199.62059621  54.37940379] ; [90.37940379 24.62059621],0
b1,1,0.148722,2.085311,[ 94 160] ; [34 82],[ 87.87027027 166.12972973] ; [40.12972973 75.87027027],0
a1,1,0.156881,2.00404,[  6 248] ; [  6 110],[  8.23783784 245.76216216] ; [  3.76216216 112.23783784],0
p10,1,0.160071,1.973559,[188  63] ; [93 21],[193.23561644  57.76438356] ; [87.76438356 26.23561644],0
b4,1,0.163367,1.942784,[147 107] ; [76 40],[153.08648649 100.91351351] ; [69.91351351 46.08648649],0
d3,1,0.168437,1.896804,[158  95] ; [81 35],[163.86720867  89.13279133] ; [75.13279133 40.86720867],0
r4,1,0.176932,1.823209,[217  37] ; [105  11],[221.04864865  32.95135135] ; [100.95135135  15.04864865],0
