Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,60.772947,[79 17] ; [ 5 37],[58.43478261 37.56521739] ; [25.56521739 16.43478261],1
p11,1,1e-06,25.234912,[75 24] ; [13 29],[61.78723404 37.21276596] ; [26.21276596 15.78723404],1
r3,1,3.7e-05,17.044753,[85 13] ; [23 19],[75.6 22.4] ; [32.4  9.6],1
p2,1,9.6e-05,15.207259,[72 24] ; [17 25],[61.91304348 34.08695652] ; [27.08695652 14.91304348],1
r4,1,0.000329,12.896632,[61 38] ; [12 30],[51.25531915 47.74468085] ; [21.74468085 20.25531915],1
v4,1,0.001154,10.563272,[83 15] ; [25 17],[75.6 22.4] ; [32.4  9.6],0
n2,1,0.002012,9.538158,[22  5] ; [ 7 12],[17.02173913  9.97826087] ; [11.97826087  7.02173913],0
b5,1,0.009071,6.808703,[70 29] ; [20 22],[63.19148936 35.80851064] ; [26.80851064 15.19148936],0
v1,1,0.015462,5.863037,[39 58] ; [ 8 34],[32.79856115 64.20143885] ; [14.20143885 27.79856115],0
s2,1,0.04467,4.031064,[33 66] ; [ 7 35],[28.08510638 70.91489362] ; [11.91489362 30.08510638],0
d2,1,0.052933,3.746023,[33 65] ; [21 20],[38.07194245 59.92805755] ; [15.92805755 25.07194245],0
b4,1,0.056159,3.647329,[62 37] ; [19 23],[56.87234043 42.12765957] ; [24.12765957 17.87234043],0
n3,1,0.064654,3.413773,[20  7] ; [ 9 10],[17.02173913  9.97826087] ; [11.97826087  7.02173913],0
n6,1,0.07809,3.104213,[75 24] ; [25 16],[70.71428571 28.28571429] ; [29.28571429 11.71428571],0
s5,1,0.084982,2.966953,[18 77] ; [ 3 38],[14.66911765 80.33088235] ; [ 6.33088235 34.66911765],0
a2,1,0.118014,2.443479,[10 89] ; [ 1 41],[ 7.72340426 91.27659574] ; [ 3.27659574 38.72340426],0
r2,1,0.121821,2.393756,[74 23] ; [26 15],[70.28985507 26.71014493] ; [29.71014493 11.28985507],0
s1,1,0.124322,2.362012,[ 2 97] ; [ 3 38],[ 3.53571429 95.46428571] ; [ 1.46428571 39.53571429],0
s6,1,0.126844,2.330708,[41 56] ; [12 30],[36.98561151 60.01438849] ; [16.01438849 25.98561151],0
a7,1,0.136037,2.222222,[60 38] ; [20 22],[56. 42.] ; [24. 18.],0
a4,1,0.148052,2.092208,[34 65] ; [ 9 32],[30.40714286 68.59285714] ; [12.59285714 28.40714286],0
