Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,169.676654,[ 73 281] ; [246 109],[159.27503526 194.72496474] ; [159.72496474 195.27503526],1
s2,1,0.0,136.119431,[104 246] ; [262  94],[181.44475921 168.55524079] ; [184.55524079 171.44475921],1
s3,1,0.0,88.944103,[138 210] ; [265  89],[199.77777778 148.22222222] ; [203.22222222 150.77777778],1
s6,1,0.0,80.91684,[182 165] ; [296  56],[237.29041488 109.70958512] ; [240.70958512 111.29041488],1
s5,1,0.0,42.055393,[ 78 266] ; [158 184],[118.34402332 225.65597668] ; [117.65597668 224.34402332],1
a3,1,0.0,35.585084,[217 136] ; [290  65],[252.78389831 100.21610169] ; [254.21610169 100.78389831],1
p6,1,0.0,28.515236,[101 247] ; [171 180],[135.41630901 212.58369099] ; [136.58369099 214.41630901],1
p4,1,0.0,27.66963,[189 163] ; [259  97],[222.73446328 129.26553672] ; [225.26553672 130.73446328],1
p3,1,1e-06,23.799738,[149 205] ; [215 141],[181.48732394 172.51267606] ; [182.51267606 173.48732394],1
n4,1,2e-06,22.971903,[246 107] ; [301  54],[272.72740113  80.27259887] ; [274.27259887  80.72740113],1
n5,1,3e-06,22.148121,[237 114] ; [294  61],[263.99575071  87.00424929] ; [267.00424929  87.99575071],1
u1,1,6e-06,20.438197,[ 41 313] ; [ 88 269],[ 64.2278481 289.7721519] ; [ 64.7721519 292.2278481],1
p5,1,6e-06,20.38326,[ 22 331] ; [ 61 295],[ 41.32440056 311.67559944] ; [ 41.67559944 314.32440056],1
v3,1,0.000274,13.242513,[111 230] ; [160 187],[134.31831395 206.68168605] ; [136.68168605 210.31831395],1
p7,1,0.000456,12.288959,[218 129] ; [260  86],[239.34487734 107.65512266] ; [238.65512266 107.34487734],1
n6,1,0.001795,9.747906,[287  66] ; [318  37],[301.64548023  51.35451977] ; [303.35451977  51.64548023],0
a5,1,0.001875,9.66815,[240 114] ; [279  78],[258.40506329  95.59493671] ; [260.59493671  96.40506329],0
a2,1,0.003292,8.638245,[ 67 287] ; [101 256],[ 83.64556962 270.35443038] ; [ 84.35443038 272.64556962],0
p9,1,0.003644,8.453136,[292  57] ; [322  32],[304.81650071  44.18349929] ; [309.18349929  44.81650071],0
d2,1,0.004726,7.981373,[151 201] ; [191 166],[169.79407616 182.20592384] ; [172.20592384 184.79407616],0
p10,1,0.00536,7.753944,[278  72] ; [308  45],[291.74964438  58.25035562] ; [294.25035562  58.74964438],0
s4,1,0.005482,7.713092,[ 46 302] ; [ 75 280],[ 59.89758179 288.10241821] ; [ 61.10241821 293.89758179],0
p8,1,0.006971,7.280418,[182 166] ; [219 132],[199.63948498 148.36051502] ; [201.36051502 149.63948498],0
u4,1,0.007288,7.200628,[  2 352] ; [ 12 345],[  6.97046414 347.02953586] ; [  7.02953586 349.97046414],0
n1,1,0.009405,6.744171,[22 59] ; [35 39],[29.78709677 51.21290323] ; [27.21290323 46.78709677],0
a8,1,0.010023,6.630829,[ 35 289] ; [ 57 261],[ 46.42990654 277.57009346] ; [ 45.57009346 272.42990654],0
a4,1,0.010792,6.499194,[138 215] ; [173 183],[154.84203103 198.15796897] ; [156.15796897 199.84203103],0
s1,1,0.011503,6.385924,[  4 343] ; [ 15 337],[  9.43204578 337.56795422] ; [  9.56795422 342.43204578],0
p12,1,0.016584,5.739898,[ 18 334] ; [ 35 320],[ 26.38755304 325.61244696] ; [ 26.61244696 328.38755304],0
r1,1,0.016667,5.731147,[272  79] ; [301  55],[284.4738331  66.5261669] ; [288.5261669  67.4738331],0
v2,1,0.022587,5.200006,[172 163] ; [210 140],[186.81751825 148.18248175] ; [195.18248175 154.81751825],0
d1,1,0.031318,4.635436,[195 159] ; [225 132],[209.11392405 144.88607595] ; [210.88607595 146.11392405],0
b2,1,0.032197,4.587968,[ 60 126] ; [103 140],[ 70.67132867 115.32867133] ; [ 92.32867133 150.67132867],0
b3,1,0.032197,4.587968,[ 60 126] ; [103 140],[ 70.67132867 115.32867133] ; [ 92.32867133 150.67132867],0
a1,1,0.039166,4.253673,[  9 345] ; [ 20 337],[ 14.43881857 339.56118143] ; [ 14.56118143 342.43881857],0
d4,1,0.065419,3.394382,[283  70] ; [304  52],[292.25811001  60.74188999] ; [294.74188999  61.25811001],0
u3,1,0.068726,3.313187,[72 62] ; [45 22],[78. 56.] ; [39. 28.],0
