Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.003362,8.599718,[16 20] ; [35 11],[22.3902439 13.6097561] ; [28.6097561 17.3902439],0
d3,1,0.005472,7.716504,[14 22] ; [32 14],[20.19512195 15.80487805] ; [25.80487805 20.19512195],0
a6,1,0.005472,7.716504,[14 22] ; [32 14],[20.19512195 15.80487805] ; [25.80487805 20.19512195],0
d1,1,0.007428,7.16648,[ 9 27] ; [25 21],[14.92682927 21.07317073] ; [19.07317073 26.92682927],0
a2,1,0.021142,5.31509,[ 1 35] ; [ 9 37],[ 4.3902439 31.6097561] ; [ 5.6097561 40.3902439],0
r1,1,0.021938,5.250734,[16 20] ; [32 14],[21.07317073 14.92682927] ; [26.92682927 19.07317073],0
s6,1,0.032992,4.546211,[10 25] ; [24 22],[14.69135802 20.30864198] ; [19.30864198 26.69135802],0
n2,1,0.035729,4.41,[12  4] ; [ 8 12],[8.88888889 7.11111111] ; [11.11111111  8.88888889],0
b5,1,0.071476,3.248804,[18 18] ; [32 14],[21.95121951 14.04878049] ; [28.04878049 17.95121951],0
d4,1,0.080689,3.050964,[23 12] ; [38  8],[26.35802469  8.64197531] ; [34.64197531 11.35802469],0
p8,1,0.13207,2.268,[ 8 28] ; [17 28],[11.11111111 24.88888889] ; [13.88888889 31.11111111],0
s7,1,0.138044,2.199624,[ 3 29] ; [10 35],[ 5.4025974 26.5974026] ; [ 7.5974026 37.4025974],0
p2,1,0.151951,2.05256,[17 19] ; [29 17],[20.19512195 15.80487805] ; [25.80487805 20.19512195],0
p7,1,0.151951,2.05256,[19 17] ; [17 29],[15.80487805 20.19512195] ; [20.19512195 25.80487805],0
r3,1,0.16247,1.951088,[28  8] ; [41  5],[30.29268293  5.70731707] ; [38.70731707  7.29268293],0
s8,1,0.167676,1.903598,[ 3 32] ; [ 9 37],[ 5.18518519 29.81481481] ; [ 6.81481481 39.18518519],0
n3,1,0.18303,1.772848,[8 8] ; [15  6],[9.94594595 6.05405405] ; [13.05405405  7.94594595],0
p11,1,0.235986,1.404414,[18 18] ; [17 29],[15.36585366 20.63414634] ; [19.63414634 26.36585366],0
v2,1,0.275811,1.187616,[11 23] ; [20 25],[13.34177215 20.65822785] ; [17.65822785 27.34177215],0
r4,1,0.309482,1.032886,[22 14] ; [33 13],[24.14634146 11.85365854] ; [30.85365854 15.14634146],0
b1,1,0.432281,0.616686,[18 18] ; [19 27],[16.24390244 19.75609756] ; [20.75609756 25.24390244],0
u1,1,0.43476,0.610074,[ 1 35] ; [ 3 43],[ 1.75609756 34.24390244] ; [ 2.24390244 43.75609756],0
p4,1,0.460072,0.54572,[12 24] ; [19 27],[13.6097561 22.3902439] ; [17.3902439 28.6097561],0
a3,1,0.477547,0.50446,[17 18] ; [26 20],[18.58024691 16.41975309] ; [24.41975309 21.58024691],0
p9,1,0.50821,0.437752,[10 25] ; [16 29],[11.375 23.625] ; [14.625 30.375],0
u2,1,0.511098,0.431818,[ 9 10] ; [ 7 12],[ 8. 11.] ; [ 8. 11.],0
v4,1,0.540497,0.37462,[27  8] ; [38  8],[28.08641975  6.91358025] ; [36.91358025  9.08641975],0
b4,1,0.57804,0.309414,[21 15] ; [24 22],[19.75609756 16.24390244] ; [25.24390244 20.75609756],0
r2,1,0.583818,0.300102,[28  8] ; [38  8],[28.97560976  7.02439024] ; [37.02439024  8.97560976],0
s5,1,0.603761,0.26936,[ 7 28] ; [ 7 38],[ 6.125 28.875] ; [ 7.875 37.125],0
s3,1,0.632347,0.228892,[13 23] ; [19 27],[14.04878049 21.95121951] ; [17.95121951 28.04878049],0
v1,1,0.640693,0.217836,[ 9 26] ; [14 32],[ 9.9382716 25.0617284] ; [13.0617284 32.9382716],0
s2,1,0.640693,0.217836,[ 9 26] ; [14 32],[ 9.9382716 25.0617284] ; [13.0617284 32.9382716],0
n5,1,0.654867,0.199819,[11 25] ; [12 34],[10.09756098 25.90243902] ; [12.90243902 33.09756098],0
n1,1,0.711107,0.137174,[ 3 13] ; [ 5 16],[ 3.45945946 12.54054054] ; [ 4.54054054 16.45945946],0
s4,1,0.736172,0.113519,[ 6 30] ; [ 9 37],[ 6.58536585 29.41463415] ; [ 8.41463415 37.58536585],0
p3,1,0.744073,0.106579,[10 26] ; [14 31],[10.66666667 25.33333333] ; [13.33333333 31.66666667],0
p6,1,0.745333,0.105495,[ 6 29] ; [ 9 36],[ 6.5625 28.4375] ; [ 8.4375 36.5625],0
n6,1,0.760555,0.092874,[20 16] ; [24 22],[19.31707317 16.68292683] ; [24.68292683 21.31707317],0
a4,1,0.820702,0.051367,[11 25] ; [13 33],[10.53658537 25.46341463] ; [13.46341463 32.53658537],0
d2,1,0.824819,0.048996,[14 22] ; [19 27],[14.48780488 21.51219512] ; [18.51219512 27.48780488],0
p1,1,0.856011,0.032926,[ 2 34] ; [ 3 43],[ 2.19512195 33.80487805] ; [ 2.80487805 43.19512195],0
u3,1,0.882107,0.021992,[10  9] ; [11  9],[10.23076923  8.76923077] ; [10.76923077  9.23076923],0
v3,1,0.8832,0.021584,[ 6 29] ; [ 7 37],[ 5.75949367 29.24050633] ; [ 7.24050633 36.75949367],0
a5,1,0.887481,0.02002,[17 19] ; [21 25],[16.68292683 19.31707317] ; [21.31707317 24.68292683],0
b2,1,0.919135,0.010307,[ 5 14] ; [ 7 21],[ 4.85106383 14.14893617] ; [ 7.14893617 20.85106383],0
b3,1,0.919135,0.010307,[ 5 14] ; [ 7 21],[ 4.85106383 14.14893617] ; [ 7.14893617 20.85106383],0
s1,1,0.953533,0.003395,[ 3 33] ; [ 4 42],[ 3.07317073 32.92682927] ; [ 3.92682927 42.07317073],0
