Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,116.425673,[310 118] ; [ 6 71],[267.81782178 160.18217822] ; [48.18217822 28.81782178],1
d4,1,0.0,69.586825,[386  42] ; [40 36],[361.76190476  66.23809524] ; [64.23809524 11.76190476],1
a4,1,0.0,34.507883,[227 200] ; [12 62],[203.69860279 223.30139721] ; [35.30139721 38.69860279],1
d3,1,0.0,26.999728,[327 101] ; [36 40],[308.26190476 119.73809524] ; [54.73809524 21.26190476],1
d2,1,0.0,25.573365,[239 188] ; [19 58],[218.58333333 208.41666667] ; [39.41666667 37.58333333],1
a3,1,2e-06,22.970177,[334  93] ; [39 36],[317.27290837 109.72709163] ; [55.72709163 19.27290837],1
u1,1,3.7e-05,17.020955,[115 313] ; [ 4 73],[100.85544554 327.14455446] ; [18.14455446 58.85544554],1
a5,1,0.000138,14.525489,[344  84] ; [46 30],[331.19047619  96.80952381] ; [58.80952381 17.19047619],1
a2,1,0.000149,14.384754,[135 293] ; [ 8 69],[121.1960396 306.8039604] ; [21.8039604 55.1960396],1
p4,1,0.0033,8.633632,[291 136] ; [38 37],[279.84661355 147.15338645] ; [49.15338645 25.84661355],0
p2,1,0.004068,8.253422,[368  57] ; [56 20],[359.68063872  65.31936128] ; [64.31936128 11.68063872],0
s8,1,0.011568,6.375843,[254 172] ; [34 43],[243.91252485 182.08747515] ; [44.08747515 32.91252485],0
p1,1,0.012434,6.247937,[ 34 390] ; [13 63],[ 39.856 384.144] ; [ 7.144 68.856],0
n4,1,0.036894,4.355293,[349  78] ; [55 22],[342.27777778  84.72222222] ; [61.72222222 15.27777778],0
p7,1,0.110004,2.554161,[280 131] ; [44 31],[274. 137.] ; [50. 25.],0
a1,1,0.121789,2.394157,[ 23 405] ; [ 1 76],[ 20.34059406 407.65940594] ; [ 3.65940594 73.34059406],0
p3,1,0.132054,2.268189,[231 196] ; [34 42],[224.96023857 202.03976143] ; [40.03976143 35.96023857],0
s2,1,0.142086,2.155222,[287 139] ; [44 31],[281.4491018 144.5508982] ; [49.5508982 25.4491018],0
a7,1,0.153932,2.032843,[325 102] ; [52 24],[320.03777336 106.96222664] ; [56.96222664 19.03777336],0
r3,1,0.163455,1.941968,[415  10] ; [73  4],[413.14741036  11.85258964] ; [74.85258964  2.14741036],0
v2,1,0.164229,1.934846,[249 161] ; [38 35],[243.62318841 166.37681159] ; [43.37681159 29.62318841],0
s1,1,0.196473,1.668401,[ 15 407] ; [ 5 69],[ 17.01612903 404.98387097] ; [ 2.98387097 71.01612903],0
n3,1,0.207196,1.590909,[68 22] ; [9 6],[66. 24.] ; [11.  4.],0
v4,1,0.21483,1.538573,[415  11] ; [73  4],[413.29622266  12.70377734] ; [74.70377734  2.29622266],0
b3,1,0.238833,1.387469,[ 97 167] ; [19 22],[100.40655738 163.59344262] ; [15.59344262 25.40655738],0
b2,1,0.238833,1.387469,[ 97 167] ; [19 22],[100.40655738 163.59344262] ; [15.59344262 25.40655738],0
n5,1,0.256254,1.288885,[339  86] ; [57 20],[335.25896414  89.74103586] ; [60.74103586 16.25896414],0
b5,1,0.260656,1.26527,[268 160] ; [43 34],[263.58019802 164.41980198] ; [47.41980198 29.58019802],0
n6,1,0.267143,1.231357,[372  52] ; [64 13],[368.99001996  55.00998004] ; [67.00998004  9.99001996],0
b1,1,0.303151,1.060282,[157 271] ; [33 44],[161.02970297 266.97029703] ; [28.97029703 48.02970297],0
p9,1,0.342034,0.902793,[371  50] ; [64 12],[368.48088531  52.51911469] ; [66.51911469  9.48088531],0
u4,1,0.347972,0.880838,[ 14 414] ; [ 1 76],[ 12.71287129 415.28712871] ; [ 2.28712871 74.71287129],0
r2,1,0.349109,0.876694,[415   9] ; [74  3],[413.84431138  10.15568862] ; [75.15568862  1.84431138],0
v1,1,0.390413,0.737657,[244 172] ; [40 35],[240.6191446 175.3808554] ; [43.3808554 31.6191446],0
s3,1,0.425937,0.633876,[298 123] ; [55 18],[300.83603239 120.16396761] ; [52.16396761 20.83603239],0
p11,1,0.480594,0.497515,[329  99] ; [62 15],[331.38217822  96.61782178] ; [59.61782178 17.38217822],0
s7,1,0.494279,0.467199,[260 152] ; [43 30],[257.39381443 154.60618557] ; [45.60618557 27.39381443],0
p5,1,0.506659,0.44096,[ 55 369] ; [12 64],[ 56.816 367.184] ; [10.184 65.816],0
p8,1,0.523889,0.40623,[226 193] ; [44 32],[228.54545455 190.45454545] ; [41.45454545 34.54545455],0
p6,1,0.609832,0.260419,[173 249] ; [28 46],[171.01209677 250.98790323] ; [29.98790323 44.01209677],0
p12,1,0.649835,0.206109,[ 43 382] ; [ 9 67],[ 44.11177645 380.88822355] ; [ 7.88822355 68.11177645],0
u3,1,0.663698,0.189062,[64 29] ; [24 13],[62.95384615 30.04615385] ; [25.04615385 11.95384615],0
a8,1,0.668087,0.183849,[ 62 323] ; [10 61],[ 60.78947368 324.21052632] ; [11.21052632 59.78947368],0
u2,1,0.672398,0.17881,[56 36] ; [24 13],[57.05426357 34.94573643] ; [22.94573643 14.05426357],0
s5,1,0.680509,0.169554,[185 231] ; [31 43],[183.37959184 232.62040816] ; [32.62040816 41.37959184],0
n1,1,0.725134,0.123626,[37 54] ; [5 9],[36.4 54.6] ; [5.6 8.4],0
b4,1,0.751268,0.100468,[253 175] ; [47 30],[254.25742574 173.74257426] ; [45.74257426 31.25742574],0
r4,1,0.756042,0.096524,[414  14] ; [75  2],[414.43960396  13.56039604] ; [74.56039604  2.43960396],0
n2,1,0.761556,0.092075,[70 21] ; [11  4],[69.53773585 21.46226415] ; [11.46226415  3.53773585],0
s4,1,0.769584,0.085802,[ 88 332] ; [15 62],[ 87.04225352 332.95774648] ; [15.95774648 61.04225352],0
p10,1,0.877657,0.023698,[358  66] ; [63 11],[358.44176707  65.55823293] ; [62.55823293 11.44176707],0
v3,1,0.882038,0.022019,[172 240] ; [32 43],[172.58316222 239.41683778] ; [31.41683778 43.58316222],0
a6,1,0.907984,0.013359,[295 132] ; [52 24],[294.57057654 132.42942346] ; [52.42942346 23.57057654],0
