Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,97.476114,[292  48] ; [11 37],[265.51546392  74.48453608] ; [37.48453608 10.51546392],1
r2,1,0.0,61.711139,[313  26] ; [23 22],[296.625  42.375] ; [39.375  5.625],1
r3,1,0.0,56.408489,[313  27] ; [25 22],[296.95090439  43.04909561] ; [41.04909561  5.95090439],1
p2,1,0.0,32.226479,[266  74] ; [19 29],[249.74226804  90.25773196] ; [35.25773196 12.74226804],1
p9,1,1e-06,23.899383,[263  70] ; [21 25],[249.53034301  83.46965699] ; [34.46965699 11.53034301],1
p10,1,2e-06,22.406484,[250  87] ; [19 28],[236.07552083 100.92447917] ; [32.92447917 14.07552083],1
s6,1,3e-06,21.959356,[198 138] ; [11 37],[182.875 153.125] ; [26.125 21.875],1
r1,1,1.2e-05,19.17869,[245  91] ; [20 28],[231.875 104.125] ; [33.125 14.875],1
n6,1,1.3e-05,19.0458,[269  70] ; [23 23],[257.11168831  81.88831169] ; [34.88831169 11.11168831],1
a6,1,0.000147,14.408819,[230 110] ; [19 29],[218.19587629 121.80412371] ; [30.80412371 17.19587629],1
u3,1,0.000281,13.190537,[68 55] ; [ 2 17],[60.63380282 62.36619718] ; [9.36619718 9.63380282],1
p11,1,0.000335,12.864867,[249  91] ; [23 25],[238.35051546 101.64948454] ; [33.64948454 14.35051546],1
a7,1,0.000424,12.423587,[242  98] ; [22 26],[231.34020619 108.65979381] ; [32.65979381 15.34020619],1
s8,1,0.00045,12.313447,[103 236] ; [ 3 45],[ 92.85271318 246.14728682] ; [13.14728682 34.85271318],1
p8,1,0.001205,10.483007,[134 203] ; [ 7 39],[124.06527415 212.93472585] ; [16.93472585 29.06527415],0
s2,1,0.002007,9.543397,[134 204] ; [ 8 40],[124.34196891 213.65803109] ; [17.65803109 30.34196891],0
n2,1,0.002244,9.338182,[72 25] ; [10 14],[65.73553719 31.26446281] ; [16.26446281  7.73553719],0
p7,1,0.003053,8.7755,[159 174] ; [12 36],[149.45669291 183.54330709] ; [21.54330709 26.45669291],0
s1,1,0.003817,8.368807,[  8 330] ; [ 5 43],[ 11.38341969 326.61658031] ; [ 1.61658031 46.38341969],0
b5,1,0.004205,8.192899,[215 125] ; [20 28],[205.92783505 134.07216495] ; [29.07216495 18.92783505],0
u2,1,0.005335,7.762138,[61 61] ; [ 3 16],[55.37588652 66.62411348] ; [ 8.62411348 10.37588652],0
p4,1,0.006673,7.358852,[147 191] ; [11 37],[138.35233161 199.64766839] ; [19.64766839 28.35233161],0
a1,1,0.006894,7.300464,[  9 331] ; [ 5 43],[ 12.26804124 327.73195876] ; [ 1.73195876 46.26804124],0
n3,1,0.008693,6.884805,[70 27] ; [10 13],[64.66666667 32.33333333] ; [15.33333333  7.66666667],0
a2,1,0.010306,6.581295,[ 65 275] ; [ 2 46],[ 58.71134021 281.28865979] ; [ 8.28865979 39.71134021],0
v1,1,0.020962,5.329924,[127 202] ; [10 37],[119.875 209.125] ; [17.125 29.875],0
s3,1,0.022126,5.23586,[168 170] ; [15 32],[160.65974026 177.34025974] ; [22.34025974 24.65974026],0
p1,1,0.043354,4.081534,[ 13 325] ; [ 5 43],[ 15.76165803 322.23834197] ; [ 2.23834197 45.76165803],0
p3,1,0.058869,3.568973,[117 222] ; [10 38],[111.24806202 227.75193798] ; [15.75193798 32.24806202],0
d5,1,0.059435,3.553091,[256  84] ; [30 18],[250.6185567  89.3814433] ; [35.3814433 12.6185567],0
a5,1,0.064991,3.405203,[230 110] ; [26 22],[224.32989691 115.67010309] ; [31.67010309 16.32989691],0
d3,1,0.073003,3.214173,[209 131] ; [23 25],[203.29896907 136.70103093] ; [28.70103093 19.29896907],0
s7,1,0.078914,3.087122,[113 212] ; [10 36],[107.74932615 217.25067385] ; [15.25067385 30.74932615],0
b1,1,0.185053,1.756567,[129 211] ; [23 25],[133.19587629 206.80412371] ; [18.80412371 29.19587629],0
v2,1,0.211616,1.560339,[121 206] ; [13 34],[117.16042781 209.83957219] ; [16.83957219 30.16042781],0
u1,1,0.216413,1.528001,[ 42 298] ; [ 3 45],[ 39.43298969 300.56701031] ; [ 5.56701031 42.43298969],0
s5,1,0.238931,1.386892,[ 82 248] ; [ 8 39],[ 78.77984085 251.22015915] ; [11.22015915 35.77984085],0
b3,1,0.252728,1.308163,[ 51 134] ; [13 22],[ 53.81818182 131.18181818] ; [10.18181818 24.81818182],0
b2,1,0.252728,1.308163,[ 51 134] ; [13 22],[ 53.81818182 131.18181818] ; [10.18181818 24.81818182],0
u4,1,0.268286,1.225488,[  2 338] ; [ 1 47],[  2.62886598 337.37113402] ; [ 0.37113402 47.62886598],0
d1,1,0.2774,1.179782,[163 177] ; [19 29],[159.48453608 180.51546392] ; [22.51546392 25.48453608],0
d4,1,0.285404,1.141176,[258  82] ; [33 15],[255.  85.] ; [36. 12.],0
n5,1,0.385074,0.754441,[225 112] ; [29 19],[222.33246753 114.66753247] ; [31.66753247 16.33246753],0
d2,1,0.426262,0.632986,[138 201] ; [22 25],[140.51813472 198.48186528] ; [19.48186528 27.51813472],0
