Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.027355,4.868259,[107  37] ; [2 4],[104.64  39.36] ; [4.36 1.64],0
a3,1,0.077047,3.126113,[77 67] ; [1 5],[74.88 69.12] ; [3.12 2.88],0
u2,1,0.078529,3.095096,[27 41] ; [4 1],[28.87671233 39.12328767] ; [2.12328767 2.87671233],0
p5,1,0.084667,2.972955,[ 15 128] ; [2 4],[ 16.31543624 126.68456376] ; [0.68456376 5.31543624],0
r1,1,0.105351,2.622616,[112  31] ; [3 3],[110.36912752  32.63087248] ; [4.63087248 1.36912752],0
v1,1,0.121133,2.402611,[69 72] ; [1 5],[67.14285714 73.85714286] ; [2.85714286 3.14285714],0
a8,1,0.131325,2.276768,[ 16 116] ; [2 4],[ 17.2173913 114.7826087] ; [0.7826087 5.2173913],0
b1,1,0.135915,2.223605,[53 92] ; [4 2],[54.73509934 90.26490066] ; [2.26490066 3.73509934],0
p2,1,0.141776,2.158575,[110  34] ; [3 3],[108.48  35.52] ; [4.52 1.48],0
p10,1,0.17174,1.86769,[105  35] ; [3 3],[103.56164384  36.43835616] ; [4.43835616 1.56164384],0
n6,1,0.259201,1.273017,[122  23] ; [4 2],[120.99337748  24.00662252] ; [5.00662252 0.99337748],0
s8,1,0.280218,1.166034,[55 88] ; [1 5],[53.74496644 89.25503356] ; [2.25503356 3.74496644],0
s7,1,0.313363,1.016449,[58 78] ; [1 4],[56.90780142 79.09219858] ; [2.09219858 2.90780142],0
s3,1,0.330884,0.945435,[75 65] ; [2 4],[73.83561644 66.16438356] ; [3.16438356 2.83561644],0
d5,1,0.36795,0.810576,[69 75] ; [4 2],[70.08 73.92] ; [2.92 3.08],0
b4,1,0.377207,0.779786,[75 70] ; [2 4],[73.94039735 71.05960265] ; [3.05960265 2.94039735],0
a7,1,0.443036,0.588407,[94 50] ; [3 3],[93.12 50.88] ; [3.88 2.12],0
p6,1,0.474792,0.510801,[43 99] ; [1 5],[42.21621622 99.78378378] ; [1.78378378 4.21621622],0
a6,1,0.551435,0.354752,[90 55] ; [3 3],[89.30463576 55.69536424] ; [3.69536424 2.30463576],0
s6,1,0.584017,0.299785,[85 54] ; [3 3],[84.35862069 54.64137931] ; [3.64137931 2.35862069],0
a4,1,0.592122,0.287042,[ 34 109] ; [2 4],[ 34.55033557 108.44966443] ; [1.44966443 4.55033557],0
d2,1,0.607829,0.263349,[ 35 110] ; [2 4],[ 35.52980132 109.47019868] ; [1.47019868 4.52980132],0
n5,1,0.61836,0.248179,[107  37] ; [5 1],[107.52  36.48] ; [4.48 1.52],0
u3,1,0.620496,0.245171,[35 33] ; [2 3],[34.46575342 33.53424658] ; [2.53424658 2.46575342],0
p11,1,0.648791,0.207428,[109  36] ; [5 1],[109.47019868  35.52980132] ; [4.52980132 1.47019868],0
b3,1,0.668095,0.183838,[20 68] ; [1 2],[20.30769231 67.69230769] ; [0.69230769 2.30769231],0
b2,1,0.668095,0.183838,[20 68] ; [1 2],[20.30769231 67.69230769] ; [0.69230769 2.30769231],0
b5,1,0.718959,0.129493,[86 59] ; [4 2],[86.42384106 58.57615894] ; [3.57615894 2.42384106],0
p7,1,0.728515,0.12048,[84 57] ; [4 2],[84.40816327 56.59183673] ; [3.59183673 2.40816327],0
p9,1,0.728888,0.120135,[109  32] ; [5 1],[109.34693878  31.65306122] ; [4.65306122 1.34693878],0
a5,1,0.751209,0.100518,[82 63] ; [3 3],[81.62251656 63.37748344] ; [3.37748344 2.62251656],0
d3,1,0.79641,0.066562,[ 41 103] ; [2 4],[ 41.28 102.72] ; [1.72 4.28],0
p8,1,0.863647,0.029493,[65 75] ; [3 3],[65.20547945 74.79452055] ; [2.79452055 3.20547945],0
v3,1,0.887288,0.020089,[51 90] ; [2 4],[50.83673469 90.16326531] ; [2.16326531 3.83673469],0
p3,1,0.906388,0.013829,[68 75] ; [3 3],[68.1409396 74.8590604] ; [2.8590604 3.1409396],0
p4,1,0.920281,0.010016,[75 69] ; [3 3],[74.88 69.12] ; [3.12 2.88],0
