Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.283351,[94 19] ; [ 1 30],[74.54861111 38.45138889] ; [20.45138889 10.54861111],1
v4,1,0.0,37.983949,[99 11] ; [12 19],[86.59574468 23.40425532] ; [24.40425532  6.59574468],1
r1,1,1e-06,25.178418,[87 26] ; [ 9 22],[75.33333333 37.66666667] ; [20.66666667 10.33333333],1
p11,1,2e-06,22.766734,[76 37] ; [ 6 25],[64.34722222 48.65277778] ; [17.65277778 13.34722222],1
p2,1,1.2e-05,19.188804,[80 31] ; [ 9 22],[69.57042254 41.42957746] ; [19.42957746 11.57042254],1
s6,1,0.000166,14.184265,[53 60] ; [ 3 28],[43.94444444 69.05555556] ; [12.05555556 18.94444444],1
p4,1,0.000235,13.525596,[51 60] ; [ 3 28],[42.21126761 68.78873239] ; [11.78873239 19.21126761],1
v2,1,0.000398,12.540634,[51 52] ; [ 4 26],[42.59398496 60.40601504] ; [12.40601504 17.59398496],1
a1,1,0.000667,11.578647,[  3 110] ; [ 6 25],[  7.0625 105.9375] ; [ 1.9375 29.0625],1
b3,1,0.001805,9.73841,[11 53] ; [10  9],[16.19277108 47.80722892] ; [ 4.80722892 14.19277108],0
b2,1,0.001805,9.73841,[11 53] ; [10  9],[16.19277108 47.80722892] ; [ 4.80722892 14.19277108],0
r2,1,0.003419,8.569022,[97 15] ; [19 11],[91.49295775 20.50704225] ; [24.50704225  5.49295775],0
d4,1,0.00346,8.547344,[84 27] ; [15 16],[77.38732394 33.61267606] ; [21.61267606  9.38732394],0
s2,1,0.004389,8.115243,[41 72] ; [ 3 28],[34.52777778 78.47222222] ; [ 9.47222222 21.52777778],0
p10,1,0.00482,7.945945,[66 46] ; [ 9 21],[59.15492958 52.84507042] ; [15.84507042 14.15492958],0
a6,1,0.006388,7.437416,[80 32] ; [14 17],[73.62237762 38.37762238] ; [20.37762238 10.62237762],0
d5,1,0.008821,6.858692,[82 30] ; [15 16],[75.97202797 36.02797203] ; [21.02797203  9.97202797],0
p7,1,0.009777,6.675038,[60 50] ; [ 8 21],[53.81294964 56.18705036] ; [14.18705036 14.81294964],0
a7,1,0.010697,6.514895,[79 34] ; [14 17],[72.97916667 40.02083333] ; [20.02083333 10.97916667],0
p8,1,0.013343,6.123013,[46 66] ; [ 5 25],[40.22535211 71.77464789] ; [10.77464789 19.22535211],0
p9,1,0.014705,5.951433,[73 40] ; [12 18],[67.16783217 45.83216783] ; [17.83216783 12.16783217],0
d3,1,0.015226,5.890153,[70 41] ; [12 19],[64.09859155 46.90140845] ; [17.90140845 13.09859155],0
a5,1,0.017535,5.64204,[74 39] ; [13 18],[68.27083333 44.72916667] ; [18.72916667 12.27083333],0
s8,1,0.021141,5.315111,[29 84] ; [ 2 29],[24.32638889 88.67361111] ; [ 6.67361111 24.32638889],0
b5,1,0.022644,5.195614,[73 40] ; [13 18],[67.48611111 45.51388889] ; [18.51388889 12.48611111],0
u3,1,0.025807,4.9689,[27 14] ; [4 9],[23.53703704 17.46296296] ; [7.46296296 5.53703704],0
d1,1,0.05259,3.756892,[51 62] ; [ 8 23],[46.29861111 66.70138889] ; [12.70138889 18.29861111],0
u2,1,0.054544,3.695963,[28 13] ; [5 8],[25.05555556 15.94444444] ; [7.94444444 5.05555556],0
s3,1,0.074526,3.180418,[54 58] ; [ 9 21],[49.69014085 62.30985915] ; [13.30985915 16.69014085],0
p3,1,0.076565,3.136347,[36 75] ; [ 5 26],[32.04929577 78.95070423] ; [ 8.95070423 22.04929577],0
n2,1,0.080448,3.055825,[23 10] ; [7 9],[20.20408163 12.79591837] ; [9.79591837 6.20408163],0
n3,1,0.097191,2.751041,[23  8] ; [8 8],[20.44680851 10.55319149] ; [10.55319149  5.44680851],0
n5,1,0.120316,2.413204,[47 64] ; [18 13],[50.80985915 60.19014085] ; [14.19014085 16.80985915],0
b1,1,0.191715,1.704385,[58 55] ; [20 11],[61.20833333 51.79166667] ; [16.79166667 14.20833333],0
p6,1,0.204706,1.60848,[21 87] ; [ 3 28],[18.64748201 89.35251799] ; [ 5.35251799 25.64748201],0
n1,1,0.205903,1.6,[10 22] ; [8 8],[12. 20.] ; [ 6. 10.],0
p1,1,0.218589,1.513609,[  7 105] ; [ 4 27],[  8.61538462 103.38461538] ; [ 2.38461538 28.61538462],0
