Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,54.323098,[134  70] ; [32 99],[101.08656716 102.91343284] ; [64.91343284 66.08656716],1
v1,1,0.0,36.94715,[149  54] ; [52 78],[122.53153153  80.46846847] ; [78.46846847 51.53153153],1
a7,1,0.00207,9.486771,[154  53] ; [79 56],[141.02631579  65.97368421] ; [91.97368421 43.02631579],0
s4,1,0.002216,9.361141,[ 28 178] ; [36 98],[ 38.77647059 167.22352941] ; [ 25.22352941 108.77647059],0
p7,1,0.003752,8.399965,[153  46] ; [82 50],[141.28398792  57.71601208] ; [93.71601208 38.28398792],0
r4,1,0.005126,7.834502,[195  12] ; [115  20],[187.63157895  19.36842105] ; [122.36842105  12.63157895],0
s1,1,0.007056,7.258584,[  5 199] ; [ 12 121],[ 10.29080119 193.70919881] ; [  6.70919881 126.29080119],0
r3,1,0.007336,7.188787,[201   5] ; [123  12],[195.73020528  10.26979472] ; [128.26979472   6.73020528],0
a6,1,0.010732,6.509128,[144  61] ; [76 58],[133.03834808  71.96165192] ; [86.96165192 47.03834808],0
d4,1,0.011954,6.317615,[182  24] ; [104  29],[173.79351032  32.20648968] ; [112.20648968  20.79351032],0
a5,1,0.015705,5.835576,[174  33] ; [99 36],[165.23684211  41.76315789] ; [107.76315789  27.23684211],0
a3,1,0.023187,5.154424,[178  28] ; [103  31],[170.25294118  35.74705882] ; [110.74705882  23.25294118],0
p11,1,0.028198,4.815894,[176  31] ; [102  33],[168.26315789  38.73684211] ; [109.73684211  25.26315789],0
a8,1,0.046202,3.974214,[ 40 143] ; [ 16 108],[ 33.38110749 149.61889251] ; [ 22.61889251 101.38110749],0
d2,1,0.047105,3.941631,[124  82] ; [66 68],[115.11764706  90.88235294] ; [74.88235294 59.11764706],0
d5,1,0.059726,3.544979,[176  30] ; [103  30],[169.53982301  36.46017699] ; [109.46017699  23.53982301],0
r1,1,0.063941,3.432088,[182  25] ; [108  26],[176.04105572  30.95894428] ; [113.95894428  20.04105572],0
s5,1,0.080609,3.052574,[ 98 100] ; [52 79],[ 90.27355623 107.72644377] ; [59.72644377 71.27355623],0
p9,1,0.106256,2.609036,[189  15] ; [118  17],[184.74336283  19.25663717] ; [122.25663717  12.74336283],0
b1,1,0.108751,2.572273,[ 80 127] ; [64 71],[ 87.15789474 119.84210526] ; [56.84210526 78.15789474],0
s8,1,0.117783,2.446562,[152  52] ; [90 45],[145.62831858  58.37168142] ; [96.37168142 38.62831858],0
p3,1,0.12387,2.36769,[128  78] ; [72 62],[121.17647059  84.82352941] ; [78.82352941 55.17647059],0
n3,1,0.144007,2.134615,[27 10] ; [21 16],[24. 13.] ; [24. 13.],0
d1,1,0.149024,2.082217,[140  67] ; [81 54],[133.76315789  73.23684211] ; [87.23684211 47.76315789],0
p8,1,0.164539,1.93201,[124  77] ; [73 62],[117.84821429  83.15178571] ; [79.15178571 55.84821429],0
r2,1,0.177787,1.816023,[199   5] ; [127   7],[196.75739645   7.24260355] ; [129.24260355   4.75739645],0
p10,1,0.181485,1.785421,[183  22] ; [113  21],[178.99705015  26.00294985] ; [117.00294985  16.99705015],0
p12,1,0.1947,1.681689,[ 28 178] ; [ 12 122],[ 24.23529412 181.76470588] ; [ 15.76470588 118.23529412],0
n1,1,0.199195,1.648265,[16 20] ; [22 15],[18.73972603 17.26027397] ; [19.26027397 17.73972603],0
b4,1,0.211436,1.561563,[117  90] ; [67 68],[111.36842105  95.63157895] ; [72.63157895 62.36842105],0
p6,1,0.220738,1.499568,[103 101] ; [59 76],[ 97.48672566 106.51327434] ; [64.51327434 70.48672566],0
u1,1,0.230637,1.43693,[ 58 149] ; [ 30 105],[ 53.26315789 153.73684211] ; [ 34.73684211 100.26315789],0
s2,1,0.247035,1.339993,[158  48] ; [96 39],[153.44281525  52.55718475] ; [100.55718475  34.44281525],0
p2,1,0.289457,1.122143,[183  24] ; [114  21],[179.76315789  27.23684211] ; [117.23684211  17.76315789],0
