Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,82.225574,[156  73] ; [ 3 62],[123.84693878 105.15306122] ; [35.15306122 29.84693878],1
d4,1,0.0,44.244236,[202  27] ; [33 32],[183.04421769  45.95578231] ; [51.95578231 13.04421769],1
d2,1,0.0,26.793805,[128  99] ; [13 52],[109.6130137 117.3869863] ; [31.3869863 33.6130137],1
a3,1,4.6e-05,16.596331,[166  63] ; [29 35],[152.40614334  76.59385666] ; [42.59385666 21.40614334],1
d3,1,0.000132,14.616632,[161  68] ; [29 36],[147.99319728  81.00680272] ; [42.00680272 22.99319728],1
a4,1,0.000138,14.534514,[115 114] ; [15 49],[101.60409556 127.39590444] ; [28.39590444 35.60409556],1
u1,1,0.001058,10.723821,[ 46 183] ; [ 2 63],[ 37.3877551 191.6122449] ; [10.6122449 54.3877551],0
a2,1,0.001234,10.43868,[ 56 173] ; [ 4 61],[ 46.73469388 182.26530612] ; [13.26530612 51.73469388],0
a7,1,0.004115,8.232407,[178  51] ; [39 26],[169.02380952  59.97619048] ; [47.97619048 17.02380952],0
p2,1,0.005511,7.703676,[168  61] ; [36 29],[158.89795918  70.10204082] ; [45.10204082 19.89795918],0
s8,1,0.007053,7.259398,[ 94 133] ; [15 50],[ 84.73630137 142.26369863] ; [24.26369863 40.73630137],0
u3,1,0.021205,5.309885,[46 17] ; [18 18],[40.72727273 22.27272727] ; [23.27272727 12.72727273],0
s7,1,0.02547,4.991643,[ 92 124] ; [17 46],[ 84.38709677 131.61290323] ; [24.61290323 38.38709677],0
n2,1,0.032671,4.562963,[49 21] ; [17  1],[52.5 17.5] ; [13.5  4.5],0
a5,1,0.037251,4.338888,[168  61] ; [39 26],[161.23469388  67.76530612] ; [45.76530612 19.23469388],0
p4,1,0.068721,3.313297,[108 121] ; [22 42],[101.60409556 127.39590444] ; [28.39590444 35.60409556],0
v2,1,0.073759,3.197319,[114 104] ; [24 37],[107.82795699 110.17204301] ; [30.17204301 30.82795699],0
r3,1,0.101006,2.68959,[224   5] ; [61  4],[221.98979592   7.01020408] ; [63.01020408  1.98979592],0
b5,1,0.128441,2.311249,[157  72] ; [38 27],[151.8877551  77.1122449] ; [43.1122449 21.8877551],0
p8,1,0.179258,1.803765,[ 56 173] ; [21 43],[ 60.18088737 168.81911263] ; [16.81911263 47.18088737],0
s2,1,0.19711,1.663655,[112 114] ; [25 37],[107.50694444 118.49305556] ; [29.49305556 32.50694444],0
