Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,35.789152,[27 71] ; [32  6],[42.51470588 55.48529412] ; [16.48529412 21.51470588],1
s6,1,1e-05,19.422328,[23 76] ; [24 14],[33.96350365 65.03649635] ; [13.03649635 24.96350365],1
s7,1,0.000117,14.834972,[10 79] ; [15 21],[17.8 71.2] ; [ 7.2 28.8],1
r3,1,0.002318,9.279153,[69 30] ; [35  2],[75.70588235 23.29411765] ; [28.29411765  8.70588235],0
v4,1,0.014054,6.03134,[67 30] ; [34  4],[72.57037037 24.42962963] ; [28.42962963  9.57037037],0
u3,1,0.018705,5.528903,[14 22] ; [10  3],[17.63265306 18.36734694] ; [6.36734694 6.63265306],0
p10,1,0.035508,4.420573,[39 57] ; [22 14],[44.36363636 51.63636364] ; [16.63636364 19.36363636],0
v3,1,0.042829,4.102134,[17 75] ; [13 24],[21.39534884 70.60465116] ; [ 8.60465116 28.39534884],0
d4,1,0.04592,3.984534,[65 33] ; [31  6],[69.68888889 28.31111111] ; [26.31111111 10.68888889],0
r2,1,0.049273,3.866026,[76 22] ; [35  3],[79.98529412 18.01470588] ; [31.01470588  6.98529412],0
p9,1,0.050902,3.811506,[49 48] ; [25 11],[53.96992481 43.03007519] ; [20.03007519 15.96992481],0
n2,1,0.055652,3.662436,[22 18] ; [11  2],[24.90566038 15.09433962] ; [8.09433962 4.90566038],0
r4,1,0.081955,3.025692,[57 42] ; [28 10],[61.42335766 37.57664234] ; [23.57664234 14.42335766],0
s4,1,0.08936,2.88587,[10 89] ; [ 8 30],[13.00729927 85.99270073] ; [ 4.99270073 33.00729927],0
a8,1,0.100832,2.692327,[ 5 89] ; [ 5 31],[ 7.23076923 86.76923077] ; [ 2.76923077 33.23076923],0
v2,1,0.102282,2.669593,[34 58] ; [19 17],[38.09375 53.90625] ; [14.90625 21.09375],0
d3,1,0.104741,2.631826,[51 47] ; [25 12],[55.17037037 42.82962963] ; [20.82962963 16.17037037],0
v1,1,0.12122,2.401487,[31 67] ; [17 20],[34.84444444 63.15555556] ; [13.15555556 23.84444444],0
s5,1,0.124849,2.355409,[10 87] ; [ 7 27],[12.58778626 84.41221374] ; [ 4.41221374 29.58778626],0
r1,1,0.124952,2.35412,[61 38] ; [28  9],[64.78676471 34.21323529] ; [24.21323529 12.78676471],0
p4,1,0.143601,2.138946,[29 68] ; [16 21],[32.57462687 64.42537313] ; [12.42537313 24.57462687],0
u1,1,0.147214,2.100882,[ 4 95] ; [ 4 34],[ 5.7810219 93.2189781] ; [ 2.2189781 35.7810219],0
a1,1,0.193178,1.693209,[ 9 90] ; [ 1 37],[ 7.22627737 91.77372263] ; [ 2.77372263 35.22627737],0
b2,1,0.215815,1.531987,[16 39] ; [ 2 13],[14.14285714 40.85714286] ; [ 3.85714286 11.14285714],0
b3,1,0.215815,1.531987,[16 39] ; [ 2 13],[14.14285714 40.85714286] ; [ 3.85714286 11.14285714],0
u2,1,0.230238,1.439388,[19 17] ; [10  4],[20.88 15.12] ; [8.12 5.88],0
p6,1,0.296932,1.087922,[14 79] ; [ 8 27],[15.984375 77.015625] ; [ 6.015625 28.984375],0
a7,1,0.340607,0.908146,[59 40] ; [26 12],[61.42335766 37.57664234] ; [23.57664234 14.42335766],0
d1,1,0.367633,0.811648,[36 63] ; [17 21],[38.29927007 60.70072993] ; [14.70072993 23.29927007],0
d2,1,0.394592,0.724745,[40 59] ; [12 25],[37.85294118 61.14705882] ; [14.14705882 22.85294118],0
