Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.910139,[25  8] ; [25 60],[13.98305085 19.01694915] ; [36.01694915 48.98305085],1
b1,1,0.31596,1.005595,[23 12] ; [48 38],[20.53719008 14.46280992] ; [50.46280992 35.53719008],0
p11,1,0.317702,0.998383,[21 14] ; [43 43],[18.51239669 16.48760331] ; [45.48760331 40.51239669],0
u2,1,0.363141,0.827002,[9 7] ; [14 19],[7.51020408 8.48979592] ; [15.48979592 17.51020408],0
s4,1,0.461884,0.541326,[ 3 30] ; [12 73],[ 4.19491525 28.80508475] ; [10.80508475 74.19491525],0
n5,1,0.486586,0.484067,[27  8] ; [61 25],[25.45454545  9.54545455] ; [62.54545455 23.45454545],0
a8,1,0.488708,0.47937,[ 4 26] ; [ 7 72],[ 3.02752294 26.97247706] ; [ 7.97247706 71.02752294],0
n1,1,0.49478,0.466115,[6 5] ; [11 15],[5.05405405 5.94594595] ; [11.94594595 14.05405405],0
u3,1,0.503454,0.447649,[8 8] ; [14 21],[6.90196078 9.09803922] ; [15.09803922 19.90196078],0
a1,1,0.515732,0.422419,[ 2 33] ; [ 8 78],[ 2.89256198 32.10743802] ; [ 7.10743802 78.89256198],0
a3,1,0.563862,0.333061,[19 16] ; [51 34],[20.41666667 14.58333333] ; [49.58333333 35.41666667],0
v3,1,0.692409,0.15649,[14 21] ; [30 53],[13.05084746 21.94915254] ; [30.94915254 52.05084746],0
a2,1,0.738662,0.111306,[ 6 29] ; [17 69],[ 6.65289256 28.34710744] ; [16.34710744 69.65289256],0
n3,1,0.859823,0.031188,[6 5] ; [15 11],[6.24324324 4.75675676] ; [14.75675676 11.24324324],0
v1,1,0.867695,0.027751,[14 21] ; [33 53],[13.59504132 21.40495868] ; [33.40495868 52.59504132],0
b4,1,0.867695,0.027751,[21 14] ; [53 33],[21.40495868 13.59504132] ; [52.59504132 33.40495868],0
s5,1,0.881277,0.022306,[ 6 28] ; [16 69],[ 6.28571429 27.71428571] ; [15.71428571 69.28571429],0
