Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,212.760286,[216  33] ; [ 65 214],[132.51704545 116.48295455] ; [148.48295455 130.51704545],1
s6,1,0.0,106.294915,[214  31] ; [122 155],[157.70114943  87.29885057] ; [178.29885057  98.70114943],1
s7,1,0.0,102.75973,[158  81] ; [ 58 211],[101.62204724 137.37795276] ; [114.37795276 154.62204724],1
s8,1,0.0,75.041814,[142 107] ; [ 57 222],[ 93.84659091 155.15340909] ; [105.15340909 173.84659091],1
s5,1,0.0,46.967825,[109 126] ; [ 50 225],[ 73.26470588 161.73529412] ; [ 85.73529412 189.26470588],1
s4,1,0.0,36.627717,[ 77 166] ; [ 29 251],[ 49.25047801 193.74952199] ; [ 56.74952199 223.25047801],1
p6,1,5e-06,21.038471,[111 134] ; [ 72 204],[ 86.05566219 158.94433781] ; [ 96.94433781 179.05566219],1
p4,1,0.000576,11.851453,[156  91] ; [135 145],[136.38899431 110.61100569] ; [154.61100569 125.38899431],1
p10,1,0.000752,11.355743,[204  41] ; [196  81],[187.7394636  57.2605364] ; [212.2605364  64.7394636],1
d1,1,0.001014,10.802127,[149 100] ; [128 153],[130.13773585 118.86226415] ; [146.86226415 134.13773585],0
d4,1,0.00183,9.713039,[211  38] ; [207  74],[196.38113208  52.61886792] ; [221.61886792  59.38113208],0
p9,1,0.00214,9.425077,[213  32] ; [211  65],[199.38579655  45.61420345] ; [224.61420345  51.38579655],0
r2,1,0.004823,7.944764,[238   8] ; [253  26],[230.06857143  15.93142857] ; [260.93142857  18.06857143],0
u1,1,0.007814,7.075671,[ 48 201] ; [ 31 250],[ 37.11509434 211.88490566] ; [ 41.88490566 239.11509434],0
r4,1,0.008342,6.958495,[228  21] ; [236  45],[217.99245283  31.00754717] ; [246.00754717  34.99245283],0
a8,1,0.008733,6.876578,[ 39 194] ; [ 23 236],[ 29.36178862 203.63821138] ; [ 32.63821138 226.36178862],0
a3,1,0.009623,6.703459,[180  69] ; [172 107],[166.  83.] ; [186.  93.],0
p7,1,0.013513,6.100682,[158  81] ; [153 123],[144.32815534  94.67184466] ; [166.67184466 109.32815534],0
d2,1,0.015432,5.86652,[123 126] ; [109 171],[109.20226843 139.79773157] ; [122.79773157 157.20226843],0
u3,1,0.023589,5.124582,[47 21] ; [56 52],[39.79545455 28.20454545] ; [63.20454545 44.79545455],0
p12,1,0.029947,4.712333,[ 17 229] ; [  8 271],[ 11.71428571 234.28571429] ; [ 13.28571429 265.71428571],0
r3,1,0.043266,4.084997,[236  11] ; [256  25],[230.15909091  16.84090909] ; [261.84090909  19.15909091],0
d3,1,0.046467,3.96457,[172  76] ; [171 109],[161.10606061  86.89393939] ; [181.89393939  98.10606061],0
p3,1,0.047626,3.923136,[120 127] ; [112 168],[108.73624288 138.26375712] ; [123.26375712 156.73624288],0
a2,1,0.05834,3.583968,[ 61 188] ; [ 50 231],[ 52.1490566 196.8509434] ; [ 58.8509434 222.1490566],0
d5,1,0.077567,3.115165,[202  46] ; [211  70],[193.61814745  54.38185255] ; [219.38185255  61.61814745],0
v1,1,0.105006,2.62781,[114 127] ; [111 165],[104.88394584 136.11605416] ; [120.11605416 155.88394584],0
u4,1,0.13718,2.209312,[  4 245] ; [  1 280],[  2.3490566 246.6509434] ; [  2.6509434 278.3490566],0
r1,1,0.153576,2.036371,[193  54] ; [203  76],[185.95437262  61.04562738] ; [210.04562738  68.95437262],0
a4,1,0.171836,1.866849,[111 138] ; [108 171],[103.27840909 145.72159091] ; [115.72159091 163.27840909],0
a7,1,0.190217,1.715938,[184  64] ; [194  87],[177.20982987  70.79017013] ; [200.79017013  80.20982987],0
a5,1,0.195002,1.679414,[177  72] ; [185  96],[170.07169811  78.92830189] ; [191.92830189  89.07169811],0
p5,1,0.208121,1.584448,[ 23 223] ; [ 18 263],[ 19.13851992 226.86148008] ; [ 21.86148008 259.13851992],0
a1,1,0.221673,1.493508,[ 11 238] ; [  7 274],[  8.45660377 240.54339623] ; [  9.54339623 271.45660377],0
n2,1,0.242247,1.367472,[46 12] ; [60 25],[42.99300699 15.00699301] ; [63.00699301 21.99300699],0
b5,1,0.25397,1.301333,[160  89] ; [167 114],[153.62830189  95.37169811] ; [173.37169811 107.62830189],0
n6,1,0.287283,1.132311,[205  42] ; [223  58],[200.21969697  46.78030303] ; [227.78030303  53.21969697],0
n5,1,0.289391,1.122451,[176  70] ; [187  91],[170.41603053  75.58396947] ; [192.58396947  85.41603053],0
s1,1,0.310669,1.027829,[ 10 235] ; [  7 272],[  7.94847328 237.05152672] ; [  9.05152672 269.94847328],0
v2,1,0.362799,0.828181,[100 140] ; [103 170],[ 94.97076023 145.02923977] ; [108.02923977 164.97076023],0
p2,1,0.376701,0.781439,[206  41] ; [226  55],[202.09090909  44.90909091] ; [229.90909091  51.09090909],0
n4,1,0.456106,0.555434,[177  70] ; [193  88],[173.08712121  73.91287879] ; [196.91287879  84.08712121],0
u2,1,0.475869,0.508316,[39 29] ; [56 52],[36.70454545 31.29545455] ; [58.29545455 49.70454545],0
a6,1,0.534148,0.386494,[162  87] ; [190  91],[165.37358491  83.62641509] ; [186.62641509  94.37358491],0
n1,1,0.557021,0.344888,[24 33] ; [32 54],[22.32167832 34.67832168] ; [33.67832168 52.32167832],0
n3,1,0.557478,0.34409,[44 14] ; [60 24],[42.47887324 15.52112676] ; [61.52112676 22.47887324],0
p1,1,0.696531,0.152105,[ 18 229] ; [ 18 262],[ 16.87286528 230.12713472] ; [ 19.12713472 260.87286528],0
b1,1,0.731867,0.117404,[102 147] ; [111 170],[100.06981132 148.93018868] ; [112.93018868 168.06981132],0
b2,1,0.799983,0.064196,[ 54 102] ; [54 96],[ 55.05882353 100.94117647] ; [52.94117647 97.05882353],0
b3,1,0.799983,0.064196,[ 54 102] ; [54 96],[ 55.05882353 100.94117647] ; [52.94117647 97.05882353],0
b4,1,0.86022,0.031009,[139 110] ; [159 122],[140.00377358 108.99622642] ; [157.99622642 123.00377358],0
p8,1,0.923892,0.009127,[120 125] ; [135 143],[119.45506692 125.54493308] ; [135.54493308 142.45506692],0
p11,1,0.926901,0.008417,[187  62] ; [212  69],[187.45471698  61.54528302] ; [211.54528302  69.45471698],0
