Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,49.705318,[27 78] ; [43  7],[47.41935484 57.58064516] ; [22.58064516 27.41935484],1
s6,1,1e-06,23.434125,[33 74] ; [36 14],[47.02547771 59.97452229] ; [21.97452229 28.02547771],1
r3,1,0.000194,13.892261,[78 29] ; [49  1],[86.55414013 20.44585987] ; [40.44585987  9.55414013],1
s7,1,0.000396,12.550262,[16 81] ; [21 27],[24.75172414 72.24827586] ; [12.24827586 35.75172414],1
s8,1,0.001584,9.978349,[18 89] ; [20 30],[25.89808917 81.10191083] ; [12.10191083 37.89808917],0
s5,1,0.002926,8.853208,[ 9 94] ; [13 35],[15.00662252 87.99337748] ; [ 6.99337748 41.00662252],0
v4,1,0.004581,8.037678,[79 27] ; [46  3],[85.48387097 20.51612903] ; [39.51612903  9.48387097],0
p10,1,0.004803,7.951998,[49 55] ; [35 14],[57.09803922 46.90196078] ; [26.90196078 22.09803922],0
d4,1,0.010958,6.472098,[70 36] ; [42  7],[76.59354839 29.40645161] ; [35.40645161 13.59354839],0
u3,1,0.011839,6.334842,[18 21] ; [14  3],[22.28571429 16.71428571] ; [9.71428571 7.28571429],0
r4,1,0.014607,5.963257,[67 40] ; [41  9],[73.60509554 33.39490446] ; [34.39490446 15.60509554],0
p4,1,0.019729,5.43569,[35 70] ; [26 23],[41.59090909 63.40909091] ; [19.40909091 29.59090909],0
n2,1,0.03219,4.588336,[23 17] ; [14  2],[26.42857143 13.57142857] ; [10.57142857  5.42857143],0
v1,1,0.032461,4.573989,[39 67] ; [26 21],[45.03267974 60.96732026] ; [19.96732026 27.03267974],0
r2,1,0.033298,4.530411,[86 21] ; [45  3],[90.43225806 16.56774194] ; [40.56774194  7.43225806],0
v2,1,0.046728,3.955163,[40 60] ; [26 19],[45.51724138 54.48275862] ; [20.48275862 24.51724138],0
p12,1,0.06195,3.484394,[  1 103] ; [ 3 46],[  2.71895425 101.28104575] ; [ 1.28104575 47.71895425],0
p9,1,0.065704,3.387207,[61 44] ; [36 13],[66.13636364 38.86363636] ; [30.86363636 18.13636364],0
d1,1,0.082823,3.008625,[42 65] ; [27 23],[47.02547771 59.97452229] ; [21.97452229 28.02547771],0
d3,1,0.137561,2.205038,[58 48] ; [33 16],[62.23225806 43.76774194] ; [28.76774194 20.23225806],0
a5,1,0.170299,1.88031,[65 42] ; [36 14],[68.8343949 38.1656051] ; [32.1656051 17.8343949],0
u2,1,0.20897,1.578549,[23 16] ; [13  4],[25.07142857 13.92857143] ; [10.92857143  6.07142857],0
v3,1,0.227467,1.456629,[24 77] ; [15 30],[26.97945205 74.02054795] ; [12.02054795 32.97945205],0
p1,1,0.234587,1.41283,[10 96] ; [ 2 48],[ 8.15384615 97.84615385] ; [ 3.84615385 46.15384615],0
p3,1,0.252543,1.30918,[29 76] ; [18 31],[32.04545455 72.95454545] ; [14.95454545 34.04545455],0
a4,1,0.261371,1.261483,[42 65] ; [15 35],[38.84713376 68.15286624] ; [18.15286624 31.84713376],0
a8,1,0.284608,1.144953,[ 9 91] ; [ 7 40],[10.88435374 89.11564626] ; [ 5.11564626 41.88435374],0
p11,1,0.304584,1.054018,[57 50] ; [31 19],[59.97452229 47.02547771] ; [28.02547771 21.97452229],0
n3,1,0.309158,1.03427,[23 15] ; [12  4],[24.62962963 13.37037037] ; [10.37037037  5.62962963],0
p5,1,0.318585,0.994746,[ 6 99] ; [ 1 47],[  4.80392157 100.19607843] ; [ 2.19607843 45.80392157],0
n5,1,0.318964,0.993191,[45 61] ; [25 24],[47.87096774 58.12903226] ; [22.12903226 26.87096774],0
p7,1,0.331697,0.94226,[46 57] ; [25 22],[48.75333333 54.24666667] ; [22.24666667 24.75333333],0
n4,1,0.337815,0.918705,[58 49] ; [23 27],[55.20382166 51.79617834] ; [25.79617834 24.20382166],0
r1,1,0.35428,0.858067,[73 34] ; [37 12],[75.44871795 31.55128205] ; [34.55128205 14.44871795],0
p6,1,0.440226,0.595692,[14 87] ; [ 9 39],[15.59060403 85.40939597] ; [ 7.40939597 40.59060403],0
d2,1,0.445096,0.583111,[44 63] ; [17 32],[41.83974359 65.16025641] ; [19.16025641 29.83974359],0
a6,1,0.533572,0.387583,[71 36] ; [30 19],[69.27564103 37.72435897] ; [31.72435897 17.27564103],0
b3,1,0.564133,0.332599,[18 42] ; [ 7 22],[16.85393258 43.14606742] ; [ 8.14606742 20.85393258],0
b2,1,0.564133,0.332599,[18 42] ; [ 7 22],[16.85393258 43.14606742] ; [ 8.14606742 20.85393258],0
b4,1,0.566964,0.327788,[59 48] ; [30 20],[60.65605096 46.34394904] ; [28.34394904 21.65605096],0
a1,1,0.596271,0.280657,[ 9 98] ; [ 3 47],[ 8.17834395 98.82165605] ; [ 3.82165605 46.17834395],0
p2,1,0.603512,0.269732,[64 41] ; [32 17],[65.45454545 39.54545455] ; [30.54545455 18.45454545],0
u1,1,0.738815,0.11117,[  7 100] ; [ 4 46],[ 7.49681529 99.50318471] ; [ 3.50318471 46.49681529],0
a7,1,0.77226,0.083764,[71 36] ; [32 18],[70.19745223 36.80254777] ; [32.80254777 17.19745223],0
b1,1,0.7963,0.066636,[58 49] ; [26 24],[57.24840764 49.75159236] ; [26.75159236 23.24840764],0
d5,1,0.834805,0.04349,[76 31] ; [34 15],[75.44871795 31.55128205] ; [34.55128205 14.44871795],0
a2,1,0.855455,0.033183,[18 89] ; [ 9 41],[18.40127389 88.59872611] ; [ 8.59872611 41.40127389],0
s1,1,0.909701,0.012863,[ 7 99] ; [ 3 46],[ 6.83870968 99.16129032] ; [ 3.16129032 45.83870968],0
p8,1,0.915073,0.011373,[37 67] ; [17 32],[36.70588235 67.29411765] ; [17.29411765 31.70588235],0
n1,1,0.917272,0.010789,[15 24] ; [6 9],[15.16666667 23.83333333] ; [5.83333333 9.16666667],0
b5,1,0.98224,0.000496,[64 43] ; [30 20],[64.06369427 42.93630573] ; [29.93630573 20.06369427],0
a3,1,0.985367,0.000336,[68 38] ; [32 18],[67.94871795 38.05128205] ; [32.05128205 17.94871795],0
