Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,85.245133,[113  45] ; [ 78 216],[66.76548673 91.23451327] ; [124.23451327 169.76548673],1
p7,1,0.0,38.095258,[105  53] ; [104 185],[73.87472036 84.12527964] ; [135.12527964 153.87472036],1
p8,1,0.0,26.059155,[85 73] ; [ 86 207],[59.90687361 98.09312639] ; [111.09312639 181.90687361],1
v1,1,8e-05,15.560228,[83 67] ; [104 187],[63.60544218 86.39455782] ; [123.39455782 167.60544218],1
s8,1,8.2e-05,15.512839,[63 94] ; [ 67 230],[ 44.95594714 112.04405286] ; [ 85.04405286 211.95594714],1
p10,1,0.000842,11.146182,[126  31] ; [191 102],[110.59777778  46.40222222] ; [206.40222222  86.59777778],1
p2,1,0.00104,10.755,[128  29] ; [199  98],[113.0814978  43.9185022] ; [213.9185022  83.0814978],0
r4,1,0.001169,10.538372,[139  19] ; [223  74],[125.70549451  32.29450549] ; [236.29450549  60.70549451],0
d5,1,0.00417,8.208142,[130  28] ; [207  89],[117.28193833  40.71806167] ; [219.71806167  76.28193833],0
p11,1,0.005181,7.815107,[126  32] ; [200  97],[113.2043956  44.7956044] ; [212.7956044  84.2043956],0
n4,1,0.007629,7.118463,[122  36] ; [192 103],[109.5187638  48.4812362] ; [204.4812362  90.5187638],0
s7,1,0.008255,6.977307,[61 87] ; [ 81 202],[48.76102088 99.23897912] ; [ 93.23897912 189.76102088],0
v3,1,0.009074,6.808245,[61 86] ; [ 83 203],[48.88683603 98.11316397] ; [ 95.11316397 190.88683603],0
p9,1,0.00973,6.683712,[126  31] ; [199  90],[114.4058296  42.5941704] ; [210.5941704  78.4058296],0
s3,1,0.010526,6.543578,[82 73] ; [118 175],[69.19642857 85.80357143] ; [130.80357143 162.19642857],0
n5,1,0.012656,6.216543,[119  39] ; [187 106],[107.20177384  50.79822616] ; [198.79822616  94.20177384],0
s6,1,0.015975,5.80567,[90 67] ; [134 161],[77.80530973 79.19469027] ; [146.19469027 148.80530973],0
r2,1,0.023472,5.133198,[147  11] ; [249  41],[139.66071429  18.33928571] ; [256.33928571  33.66071429],0
p1,1,0.023724,5.114674,[ 13 144] ; [ 10 286],[  7.97130243 149.02869757] ; [ 15.02869757 280.97130243],0
n6,1,0.024092,5.088015,[127  30] ; [210  85],[117.05530973  39.94469027] ; [219.94469027  75.05530973],0
a5,1,0.029241,4.753363,[115  43] ; [186 111],[104.52307692  53.47692308] ; [196.47692308 100.52307692],0
p12,1,0.041391,4.159951,[  8 150] ; [  5 289],[  4.54424779 153.45575221] ; [  8.45575221 285.54424779],0
v2,1,0.042602,4.11112,[80 68] ; [123 158],[70.03263403 77.96736597] ; [132.96736597 148.03263403],0
n3,1,0.044506,4.037267,[24  6] ; [60 40],[19.38461538 10.61538462] ; [64.61538462 35.38461538],0
p5,1,0.064717,3.412188,[  9 147] ; [  7 287],[  5.54666667 150.45333333] ; [ 10.45333333 283.54666667],0
v4,1,0.067471,3.3435,[146  12] ; [254  39],[140.13303769  17.86696231] ; [259.86696231  33.13303769],0
s2,1,0.117551,2.449647,[61 96] ; [ 93 202],[ 53.49115044 103.50884956] ; [100.50884956 194.49115044],0
u1,1,0.121439,2.398668,[ 25 133] ; [ 32 265],[ 19.79340659 138.20659341] ; [ 37.20659341 259.79340659],0
r3,1,0.135337,2.230191,[145  13] ; [257  38],[140.21192053  17.78807947] ; [261.78807947  33.21192053],0
s4,1,0.180821,1.79086,[ 24 134] ; [ 32 263],[ 19.53200883 138.46799117] ; [ 36.46799117 258.53200883],0
a7,1,0.222905,1.48557,[116  42] ; [201  95],[110.3215859  47.6784141] ; [206.6784141  89.3215859],0
d2,1,0.304321,1.055162,[70 88] ; [116 179],[64.87417219 93.12582781] ; [121.12582781 173.87417219],0
s1,1,0.31082,1.027189,[  4 154] ; [ 13 280],[  5.9556541 152.0443459] ; [ 11.0443459 281.9556541],0
b2,1,0.313463,1.016027,[33 65] ; [ 47 122],[29.36329588 68.63670412] ; [ 50.63670412 118.36329588],0
b3,1,0.313463,1.016027,[33 65] ; [ 47 122],[29.36329588 68.63670412] ; [ 50.63670412 118.36329588],0
a6,1,0.341278,0.905624,[110  48] ; [193 103],[105.44933921  52.55066079] ; [197.55066079  98.44933921],0
r1,1,0.367419,0.812376,[118  39] ; [210  85],[113.92920354  43.07079646] ; [214.07079646  80.92920354],0
a2,1,0.378821,0.774526,[ 33 125] ; [ 52 245],[ 29.51648352 128.48351648] ; [ 55.48351648 241.51648352],0
u3,1,0.466232,0.530893,[29 24] ; [52 55],[26.83125 26.16875] ; [54.16875 52.83125],0
b5,1,0.475077,0.510143,[93 65] ; [185 112],[96.53626374 61.46373626] ; [181.46373626 115.53626374],0
b1,1,0.50633,0.441644,[63 95] ; [109 188],[59.72747253 98.27252747] ; [112.27252747 184.72747253],0
a4,1,0.507566,0.439082,[63 94] ; [109 186],[59.74336283 97.25663717] ; [112.25663717 182.74336283],0
d1,1,0.521057,0.4118,[80 78] ; [141 156],[76.74285714 81.25714286] ; [144.25714286 152.74285714],0
a3,1,0.562785,0.334906,[105  53] ; [188 107],[102.19426049  55.80573951] ; [190.80573951 104.19426049],0
d3,1,0.60522,0.267194,[97 61] ; [189 107],[99.53303965 58.46696035] ; [186.46696035 109.53303965],0
u4,1,0.648808,0.207406,[  3 155] ; [  4 293],[  2.43076923 155.56923077] ; [  4.56923077 292.43076923],0
a8,1,0.666375,0.185872,[ 16 126] ; [ 35 240],[ 17.36690647 124.63309353] ; [ 33.63309353 241.36690647],0
n1,1,0.761007,0.092513,[11 19] ; [34 67],[10.30534351 19.69465649] ; [34.69465649 66.30534351],0
a1,1,0.768551,0.086596,[  6 152] ; [ 13 284],[  6.5978022 151.4021978] ; [ 12.4021978 284.5978022],0
b4,1,0.791262,0.070051,[90 68] ; [173 124],[91.32747253 66.67252747] ; [171.67252747 125.32747253],0
d4,1,0.801413,0.063262,[119  39] ; [219  76],[117.88962472  40.11037528] ; [220.11037528  74.88962472],0
u2,1,0.918254,0.010534,[26 25] ; [56 52],[26.30188679 24.69811321] ; [55.69811321 52.30188679],0
n2,1,0.919772,0.010145,[20 10] ; [69 33],[20.22727273  9.77272727] ; [68.77272727 33.22727273],0
