Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,37.434968,[89  7] ; [11 16],[78.04878049 17.95121951] ; [21.95121951  5.04878049],1
p6,1,0.000987,10.851303,[34 62] ; [ 1 27],[27.09677419 68.90322581] ; [ 7.90322581 20.09677419],1
n6,1,0.003604,8.473368,[86 10] ; [18  9],[81.17073171 14.82926829] ; [22.82926829  4.17073171],0
v4,1,0.005571,7.684032,[92  3] ; [23  5],[88.82113821  6.17886179] ; [26.17886179  1.82113821],0
a7,1,0.009961,6.641819,[69 28] ; [12 15],[63.36290323 33.63709677] ; [17.63709677  9.36290323],0
p2,1,0.012016,6.308482,[78 19] ; [16 12],[72.944 24.056] ; [21.056  6.944],0
r4,1,0.015324,5.878781,[87 10] ; [20  8],[83.032 13.968] ; [23.968  4.032],0
d5,1,0.015324,5.878781,[87 10] ; [20  8],[83.032 13.968] ; [23.968  4.032],0
a6,1,0.015341,5.876828,[69 28] ; [13 15],[63.632 33.368] ; [18.368  9.632],0
s8,1,0.019493,5.456743,[52 45] ; [ 8 20],[46.56 50.44] ; [13.44 14.56],0
p11,1,0.020853,5.339056,[68 29] ; [13 15],[62.856 34.144] ; [18.144  9.856],0
d3,1,0.036335,4.381301,[72 25] ; [15 13],[67.512 29.488] ; [19.488  8.512],0
a3,1,0.042225,4.126175,[79 18] ; [17 10],[75.09677419 21.90322581] ; [20.90322581  6.09677419],0
u3,1,0.07558,3.157469,[14  4] ; [5 6],[11.79310345  6.20689655] ; [7.20689655 3.79310345],0
b3,1,0.081678,3.0312,[23 31] ; [ 5 18],[19.63636364 34.36363636] ; [ 8.36363636 14.63636364],0
b2,1,0.081678,3.0312,[23 31] ; [ 5 18],[19.63636364 34.36363636] ; [ 8.36363636 14.63636364],0
r3,1,0.090378,2.867619,[91  5] ; [23  4],[88.97560976  7.02439024] ; [25.02439024  1.97560976],0
d2,1,0.157719,1.995963,[53 43] ; [19  8],[56.19512195 39.80487805] ; [15.80487805 11.19512195],0
s7,1,0.165371,1.924417,[58 34] ; [13 14],[54.8907563 37.1092437] ; [16.1092437 10.8907563],0
r1,1,0.169017,1.891644,[77 19] ; [19  9],[74.32258065 21.67741935] ; [21.67741935  6.32258065],0
s2,1,0.172706,1.859297,[68 28] ; [16 12],[65.03225806 30.96774194] ; [18.96774194  9.03225806],0
b1,1,0.183896,1.765851,[35 62] ; [14 14],[38.024 58.976] ; [10.976 17.024],0
d1,1,0.183896,1.765851,[62 35] ; [14 14],[58.976 38.024] ; [17.024 10.976],0
s6,1,0.187676,1.735767,[83 14] ; [21  7],[80.704 16.296] ; [23.296  4.704],0
s1,1,0.19172,1.704353,[ 4 91] ; [ 3 25],[ 5.40650407 89.59349593] ; [ 1.59349593 26.40650407],0
a8,1,0.194444,1.683623,[ 6 79] ; [ 4 22],[ 7.65765766 77.34234234] ; [ 2.34234234 23.65765766],0
p7,1,0.199433,1.646519,[47 48] ; [10 18],[44.02439024 50.97560976] ; [12.97560976 15.02439024],0
a2,1,0.205199,1.604979,[33 64] ; [ 6 22],[30.264 66.736] ; [ 8.736 19.264],0
u2,1,0.212183,1.556471,[11  6] ; [4 6],[9.44444444 7.55555556] ; [5.55555556 4.44444444],0
u1,1,0.242372,1.366744,[24 73] ; [ 4 24],[21.728 75.272] ; [ 6.272 21.728],0
n5,1,0.253543,1.303673,[68 28] ; [16 11],[65.56097561 30.43902439] ; [18.43902439  8.56097561],0
p12,1,0.267583,1.229093,[10 87] ; [ 1 27],[ 8.536 88.464] ; [ 2.464 25.536],0
n4,1,0.300174,1.073422,[71 26] ; [17 10],[68.83870968 28.16129032] ; [19.16129032  7.83870968],0
a5,1,0.307084,1.043174,[75 22] ; [19  9],[72.944 24.056] ; [21.056  6.944],0
p4,1,0.316065,1.005162,[52 45] ; [12 16],[49.664 47.336] ; [14.336 13.664],0
d4,1,0.406215,0.689852,[88  9] ; [23  4],[86.83064516 10.16935484] ; [24.16935484  2.83064516],0
n1,1,0.446805,0.578743,[13 13] ; [4 7],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
p3,1,0.473196,0.514504,[42 55] ; [10 18],[40.352 56.648] ; [11.648 16.352],0
a1,1,0.510315,0.433421,[ 4 93] ; [ 2 26],[ 4.656 92.344] ; [ 1.344 26.656],0
v1,1,0.512937,0.42807,[49 46] ; [12 15],[47.5 47.5] ; [13.5 13.5],0
b4,1,0.522499,0.408958,[63 34] ; [20  8],[64.408 32.592] ; [18.592  9.408],0
s3,1,0.537525,0.380146,[63 31] ; [17 11],[61.63934426 32.36065574] ; [18.36065574  9.63934426],0
b5,1,0.561863,0.336489,[60 37] ; [19  9],[61.304 35.696] ; [17.696 10.304],0
n2,1,0.571091,0.32086,[19  7] ; [9 2],[19.67567568  6.32432432] ; [8.32432432 2.67567568],0
s4,1,0.645237,0.211958,[26 68] ; [ 9 19],[26.96721311 67.03278689] ; [ 8.03278689 19.96721311],0
n3,1,0.662771,0.190175,[17  9] ; [8 3],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
r2,1,0.715683,0.132666,[89  5] ; [26  2],[88.60655738  5.39344262] ; [26.39344262  1.60655738],0
