Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8.7e-05,15.409868,[31 62] ; [40 21],[42.87662338 50.12337662] ; [28.12337662 32.87662338],1
a8,1,0.006699,7.352077,[ 4 84] ; [10 44],[ 8.67605634 79.32394366] ; [ 5.32394366 48.67605634],0
v3,1,0.008808,6.861391,[19 72] ; [24 35],[26.08666667 64.91333333] ; [16.91333333 42.08666667],0
a2,1,0.011131,6.444276,[15 79] ; [21 42],[21.55414013 72.44585987] ; [14.44585987 48.55414013],0
a5,1,0.012337,6.261715,[55 39] ; [49 14],[62.26751592 31.73248408] ; [41.73248408 21.26751592],0
s6,1,0.026662,4.912538,[43 51] ; [39 22],[49.72903226 44.27096774] ; [32.27096774 28.72903226],0
d3,1,0.026914,4.896329,[59 35] ; [50 13],[65.2611465 28.7388535] ; [43.7388535 19.2611465],0
a6,1,0.041739,4.145768,[52 42] ; [45 18],[58.07643312 35.92356688] ; [38.92356688 24.07643312],0
b5,1,0.041739,4.145768,[52 42] ; [45 18],[58.07643312 35.92356688] ; [38.92356688 24.07643312],0
r3,1,0.049312,3.864692,[78 16] ; [59  4],[82.02547771 11.97452229] ; [54.97452229  8.02547771],0
s2,1,0.049401,3.861684,[29 64] ; [29 33],[34.8 58.2] ; [23.2 38.8],0
s7,1,0.063006,3.456444,[27 61] ; [27 32],[32.32653061 55.67346939] ; [21.67346939 37.32653061],0
p2,1,0.079426,3.076606,[51 43] ; [43 20],[56.28025478 37.71974522] ; [37.71974522 25.28025478],0
v4,1,0.13264,2.261331,[75 19] ; [56  7],[78.43312102 15.56687898] ; [52.56687898 10.43312102],0
s8,1,0.14972,2.0751,[21 73] ; [20 41],[24.86451613 69.13548387] ; [16.13548387 44.86451613],0
s4,1,0.150499,2.067187,[17 76] ; [ 6 55],[13.88961039 79.11038961] ; [ 9.11038961 51.88961039],0
u1,1,0.171971,1.865679,[13 81] ; [14 49],[16.1656051 77.8343949] ; [10.8343949 52.1656051],0
u4,1,0.176261,1.828871,[ 2 92] ; [ 4 59],[ 3.59235669 90.40764331] ; [ 2.40764331 60.59235669],0
a3,1,0.181045,1.789023,[59 35] ; [46 17],[62.86624204 31.13375796] ; [42.13375796 20.86624204],0
u3,1,0.189579,1.720886,[18 17] ; [12  5],[20.19230769 14.80769231] ; [9.80769231 7.19230769],0
n4,1,0.195863,1.672958,[54 40] ; [42 20],[57.84615385 36.15384615] ; [38.15384615 23.84615385],0
r1,1,0.257931,1.27983,[65 29] ; [48 14],[68.08974359 25.91025641] ; [44.91025641 17.08974359],0
a1,1,0.259018,1.273996,[ 7 87] ; [ 2 61],[ 5.38853503 88.61146497] ; [ 3.61146497 59.38853503],0
a4,1,0.30866,1.036402,[41 52] ; [33 30],[44.11538462 48.88461538] ; [29.88461538 33.11538462],0
p3,1,0.34088,0.90712,[28 66] ; [23 39],[30.73076923 63.26923077] ; [20.26923077 41.73076923],0
n3,1,0.357001,0.848416,[21 19] ; [13  7],[22.66666667 17.33333333] ; [11.33333333  8.66666667],0
s1,1,0.362563,0.828995,[ 6 87] ; [ 2 61],[ 4.76923077 88.23076923] ; [ 3.23076923 59.76923077],0
d2,1,0.381092,0.767178,[48 45] ; [37 26],[50.67307692 42.32692308] ; [34.32692308 28.67307692],0
s3,1,0.436566,0.605291,[39 52] ; [31 32],[41.36363636 49.63636364] ; [28.63636364 34.36363636],0
n2,1,0.44861,0.574163,[24 16] ; [14  6],[25.33333333 14.66666667] ; [12.66666667  7.33333333],0
p9,1,0.460316,0.545127,[31 59] ; [25 37],[33.15789474 56.84210526] ; [22.84210526 39.15789474],0
d5,1,0.49251,0.471039,[80 14] ; [51 12],[78.43312102 15.56687898] ; [52.56687898 10.43312102],0
