Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,249.989994,[43 67] ; [586  31],[95.17193948 14.82806052] ; [533.82806052  83.17193948],1
p2,1,0.0,34.470094,[74 39] ; [538  77],[94.99450549 18.00549451] ; [517.00549451  97.99450549],1
n5,1,0.0,32.925047,[61 50] ; [492 122],[84.6662069 26.3337931] ; [468.3337931 145.6662069],1
p7,1,0.0,32.86143,[45 66] ; [414 187],[71.55758427 39.44241573] ; [387.44241573 213.55758427],1
p3,1,0.0,32.011165,[28 84] ; [333 283],[55.53846154 56.46153846] ; [305.46153846 310.53846154],1
v4,1,0.0,30.215136,[93 19] ; [589  23],[105.50276243   6.49723757] ; [576.49723757  35.50276243],1
p4,1,0.0,30.110026,[41 71] ; [395 220],[67.16918845 44.83081155] ; [368.83081155 246.16918845],1
p8,1,0.0,28.842742,[35 76] ; [360 249],[60.89583333 50.10416667] ; [334.10416667 274.89583333],1
n6,1,0.0,28.499578,[75 35] ; [540  74],[93.43922652 16.56077348] ; [521.56077348  92.43922652],1
s6,1,0.0,26.516557,[49 64] ; [415 190],[73.02506964 39.97493036] ; [390.97493036 214.02506964],1
n4,1,2e-06,23.050985,[66 45] ; [496 122],[85.57201646 25.42798354] ; [476.42798354 141.57201646],1
r4,1,2e-06,22.99871,[86 27] ; [565  53],[100.63337893  12.36662107] ; [550.36662107  67.63337893],1
r3,1,2e-06,22.888925,[96 15] ; [596  19],[105.80165289   5.19834711] ; [586.19834711  28.80165289],1
s8,1,2e-06,22.738798,[25 88] ; [284 330],[48.02888583 64.97111417] ; [260.97111417 353.02888583],1
s2,1,8.5e-05,15.446353,[35 76] ; [317 295],[54.04149378 56.95850622] ; [297.95850622 314.04149378],1
a5,1,9.6e-05,15.205947,[66 47] ; [470 148],[82.85636115 30.14363885] ; [453.14363885 164.85636115],1
v1,1,0.0001,15.145973,[40 70] ; [339 261],[58.71830986 51.28169014] ; [320.28169014 279.71830986],1
s7,1,0.000312,12.994324,[35 75] ; [300 294],[52.34375 57.65625] ; [282.65625 311.34375],1
p6,1,0.000732,11.4056,[23 87] ; [229 380],[38.55354659 71.44645341] ; [213.44645341 395.55354659],1
d5,1,0.000892,11.038357,[77 36] ; [504 112],[90.05898491 22.94101509] ; [490.94101509 125.05898491],1
s5,1,0.001022,10.787005,[21 89] ; [210 389],[35.83921016 74.16078984] ; [195.16078984 403.83921016],0
p5,1,0.002988,8.815061,[  4 109] ; [ 82 532],[13.36726272 99.63273728] ; [ 72.63273728 541.36726272],0
v2,1,0.00326,8.6559,[48 62] ; [348 244],[62.05128205 47.94871795] ; [333.94871795 258.05128205],0
u3,1,0.004032,8.269231,[15 28] ; [102  70],[23.4 19.6] ; [93.6 78.4],0
p12,1,0.006122,7.514132,[  2 110] ; [ 59 556],[  9.39752407 102.60247593] ; [ 51.60247593 563.39752407],0
u2,1,0.009279,6.76825,[17 25] ; [107  64],[24.45070423 17.54929577] ; [99.54929577 71.45070423],0
d4,1,0.010458,6.555186,[81 31] ; [509 107],[90.76923077 21.23076923] ; [499.23076923 116.76923077],0
v3,1,0.011161,6.439492,[30 78] ; [243 354],[41.8212766 66.1787234] ; [231.1787234 365.8212766],0
d1,1,0.013599,6.089405,[53 60] ; [367 251],[64.9247606 48.0752394] ; [355.0752394 262.9247606],0
r1,1,0.015126,5.901751,[78 33] ; [495 120],[87.60743802 23.39256198] ; [485.39256198 129.60743802],0
s1,1,0.028227,4.814173,[  7 103] ; [ 15 596],[  3.35644938 106.64355062] ; [ 18.64355062 592.35644938],0
r2,1,0.042736,4.105832,[98 12] ; [576  35],[102.82940361   7.17059639] ; [571.17059639  39.82940361],0
s3,1,0.048245,3.901436,[51 58] ; [346 261],[60.43715084 48.56284916] ; [336.56284916 270.43715084],0
a3,1,0.065593,3.390007,[70 40] ; [446 171],[78.07427785 31.92572215] ; [437.92572215 179.07427785],0
d3,1,0.137241,2.208621,[70 43] ; [426 191],[76.77808219 36.22191781] ; [419.22191781 197.77808219],0
n3,1,0.154946,2.02287,[27 16] ; [84 29],[30.59615385 12.40384615] ; [80.40384615 32.59615385],0
a7,1,0.164366,1.933594,[74 37] ; [451 166],[80.04807692 30.95192308] ; [444.95192308 172.04807692],0
n2,1,0.184412,1.761705,[29 15] ; [87 27],[32.30379747 11.69620253] ; [83.69620253 30.30379747],0
a2,1,0.256169,1.289344,[20 93] ; [139 479],[24.57865937 88.42134063] ; [134.42134063 483.57865937],0
a6,1,0.287427,1.131633,[73 40] ; [429 187],[77.81344307 35.18655693] ; [424.18655693 191.81344307],0
d2,1,0.325489,0.966761,[57 55] ; [282 333],[52.22558459 59.77441541] ; [286.77441541 328.22558459],0
n1,1,0.362892,0.82786,[13 30] ; [43 70],[15.43589744 27.56410256] ; [40.56410256 72.43589744],0
b2,1,0.377675,0.778255,[25 51] ; [145 234],[28.3956044 47.6043956] ; [141.6043956 237.3956044],0
b3,1,0.377675,0.778255,[25 51] ; [145 234],[28.3956044 47.6043956] ; [141.6043956 237.3956044],0
p1,1,0.471237,0.519073,[  8 104] ; [ 57 559],[ 10. 102.] ; [ 55. 561.],0
a4,1,0.501369,0.452037,[45 67] ; [269 348],[48.24142661 63.75857339] ; [265.75857339 351.24142661],0
s4,1,0.502764,0.449097,[16 97] ; [102 509],[18.41712707 94.58287293] ; [ 99.58287293 511.41712707],0
a1,1,0.598369,0.277463,[  6 107] ; [ 26 592],[  4.94664843 108.05335157] ; [ 27.05335157 590.94664843],0
a8,1,0.704424,0.143911,[12 86] ; [ 78 493],[13.1838565 84.8161435] ; [ 76.8161435 494.1838565],0
u1,1,0.750123,0.101428,[18 95] ; [106 512],[19.16826265 93.83173735] ; [104.83173735 513.16826265],0
b5,1,0.884955,0.020935,[65 48] ; [360 258],[65.69767442 47.30232558] ; [359.30232558 258.69767442],0
b4,1,0.912364,0.012113,[67 46] ; [363 255],[66.47058824 46.52941176] ; [363.52941176 254.47058824],0
