Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.022011,5.244944,[2 4] ; [ 4 61],[0.50704225 5.49295775] ; [ 5.49295775 59.50704225],0
a7,1,0.024708,5.044252,[1 5] ; [42 24],[3.58333333 2.41666667] ; [39.41666667 26.58333333],0
a5,1,0.07044,3.272727,[2 4] ; [46 20],[4. 2.] ; [44. 22.],0
s5,1,0.086145,2.944974,[4 2] ; [20 43],[2.08695652 3.91304348] ; [21.91304348 41.08695652],0
v2,1,0.087669,2.916667,[1 5] ; [34 30],[3. 3.] ; [32. 32.],0
p4,1,0.117374,2.452012,[5 1] ; [33 33],[3.16666667 2.83333333] ; [34.83333333 31.16666667],0
p8,1,0.13098,2.280851,[4 2] ; [23 42],[2.28169014 3.71830986] ; [24.71830986 40.28169014],0
a1,1,0.214602,1.540107,[1 5] ; [ 3 63],[0.33333333 5.66666667] ; [ 3.66666667 62.33333333],0
p3,1,0.252559,1.309091,[4 2] ; [28 38],[2.66666667 3.33333333] ; [29.33333333 36.66666667],0
d3,1,0.259955,1.268996,[5 1] ; [39 26],[3.71830986 2.28169014] ; [40.28169014 24.71830986],0
d4,1,0.261659,1.259959,[4 2] ; [55 10],[4.98591549 1.01408451] ; [54.01408451 10.98591549],0
s8,1,0.284743,1.14431,[4 2] ; [29 37],[2.75 3.25] ; [30.25 35.75],0
a6,1,0.300106,1.073725,[2 4] ; [36 29],[3.21126761 2.78873239] ; [34.78873239 30.21126761],0
v1,1,0.300106,1.073725,[4 2] ; [29 36],[2.78873239 3.21126761] ; [30.21126761 34.78873239],0
p6,1,0.321822,0.981528,[3 3] ; [20 46],[1.91666667 4.08333333] ; [21.08333333 44.91666667],0
d2,1,0.335859,0.926175,[2 4] ; [35 30],[3.12676056 2.87323944] ; [33.87323944 31.12676056],0
p7,1,0.353675,0.860226,[4 2] ; [30 34],[2.91428571 3.08571429] ; [31.08571429 32.91428571],0
v3,1,0.380424,0.769331,[3 3] ; [20 42],[2.02941176 3.97058824] ; [20.97058824 41.02941176],0
b1,1,0.434192,0.611583,[4 2] ; [33 33],[3.08333333 2.91666667] ; [33.91666667 32.08333333],0
p11,1,0.434192,0.611583,[2 4] ; [33 33],[2.91666667 3.08333333] ; [32.08333333 33.91666667],0
u2,1,0.448599,0.574189,[2 1] ; [10 13],[1.38461538 1.61538462] ; [10.61538462 12.38461538],0
a3,1,0.508883,0.436364,[3 3] ; [42 24],[3.75 2.25] ; [41.25 24.75],0
n6,1,0.512709,0.428534,[5 1] ; [46 19],[4.30985915 1.69014085] ; [46.69014085 18.30985915],0
s1,1,0.548706,0.35964,[1 5] ; [ 6 60],[0.58333333 5.41666667] ; [ 6.41666667 59.58333333],0
p9,1,0.622874,0.241849,[3 3] ; [25 38],[2.43478261 3.56521739] ; [25.56521739 37.43478261],0
d5,1,0.638584,0.220599,[4 2] ; [49 16],[4.47887324 1.52112676] ; [48.52112676 16.47887324],0
r1,1,0.675695,0.175012,[5 1] ; [50 16],[4.58333333 1.41666667] ; [50.41666667 15.58333333],0
u1,1,0.73244,0.116883,[1 5] ; [15 51],[1.33333333 4.66666667] ; [14.66666667 51.33333333],0
a4,1,0.774848,0.081818,[3 3] ; [29 37],[2.66666667 3.33333333] ; [29.33333333 36.66666667],0
b2,1,0.825709,0.048491,[2 3] ; [14 26],[1.77777778 3.22222222] ; [14.22222222 25.77777778],0
b3,1,0.825709,0.048491,[2 3] ; [14 26],[1.77777778 3.22222222] ; [14.22222222 25.77777778],0
b5,1,0.825721,0.048485,[4 2] ; [41 25],[3.75 2.25] ; [41.25 24.75],0
d1,1,0.886801,0.020265,[3 3] ; [35 31],[3.16666667 2.83333333] ; [34.83333333 31.16666667],0
u3,1,0.887949,0.019853,[2 1] ; [15  9],[1.88888889 1.11111111] ; [15.11111111  8.88888889],0
p2,1,0.940504,0.005571,[4 2] ; [43 23],[3.91666667 2.08333333] ; [43.08333333 22.91666667],0
a8,1,0.986246,0.000297,[1 5] ; [10 51],[0.98507463 5.01492537] ; [10.01492537 50.98507463],0
