Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.453786,[18 39] ; [88 34],[33.75418994 23.24581006] ; [72.24581006 49.75418994],1
a4,1,0.0,26.43758,[10 47] ; [71 50],[25.93820225 31.06179775] ; [55.06179775 65.93820225],1
d2,1,0.0,26.292165,[13 44] ; [78 44],[28.97765363 28.02234637] ; [62.02234637 59.97765363],1
r1,1,9e-06,19.754029,[34 23] ; [108  14],[45.21787709 11.78212291] ; [96.78212291 25.21787709],1
n4,1,8.6e-05,15.421915,[37 20] ; [109  13],[46.49162011 10.50837989] ; [99.50837989 22.49162011],1
u1,1,0.000119,14.807537,[ 1 56] ; [31 91],[10.18994413 46.81005587] ; [ 21.81005587 100.18994413],1
a3,1,0.000129,14.660351,[27 29] ; [94 28],[38.06741573 17.93258427] ; [82.93258427 39.06741573],1
p9,1,0.000482,12.185525,[41 16] ; [111  10],[48.6741573  8.3258427] ; [103.3258427  17.6741573],1
p3,1,0.002111,9.45054,[24 33] ; [81 41],[33.43575419 23.56424581] ; [71.56424581 50.43575419],0
p2,1,0.002234,9.346616,[46 11] ; [116   6],[51.58659218  5.41340782] ; [110.41340782  11.58659218],0
n6,1,0.002304,9.290176,[42 14] ; [112  10],[48.4494382  7.5505618] ; [105.5505618  16.4494382],0
p10,1,0.002597,9.071216,[37 20] ; [101  18],[44.69318182 12.30681818] ; [93.30681818 25.69318182],0
d5,1,0.003417,8.570258,[37 19] ; [104  18],[44.35955056 11.64044944] ; [96.64044944 25.35955056],0
p4,1,0.003889,8.335157,[36 21] ; [101  21],[43.62569832 13.37430168] ; [93.37430168 28.62569832],0
a6,1,0.009834,6.664764,[31 26] ; [90 32],[38.53072626 18.46927374] ; [82.46927374 39.53072626],0
s8,1,0.012736,6.20538,[19 38] ; [65 57],[26.74860335 30.25139665] ; [57.25139665 64.74860335],0
r2,1,0.054676,3.691946,[51  6] ; [115   4],[53.76136364  3.23863636] ; [112.23863636   6.76136364],0
s7,1,0.058,3.593656,[20 32] ; [64 54],[25.69411765 26.30588235] ; [58.30588235 59.69411765],0
v1,1,0.06331,3.448475,[26 30] ; [73 46],[31.68 24.32] ; [67.32 51.68],0
d4,1,0.087842,2.913484,[42 15] ; [103  19],[46.17318436 10.82681564] ; [98.82681564 23.17318436],0
b5,1,0.089065,2.891187,[42 15] ; [74 48],[36.93854749 20.06145251] ; [79.06145251 42.93854749],0
d3,1,0.108107,2.581677,[34 21] ; [90 32],[38.53107345 16.46892655] ; [85.46892655 36.53107345],0
v2,1,0.145812,2.11553,[29 27] ; [76 44],[33.40909091 22.59090909] ; [71.59090909 48.40909091],0
s6,1,0.156906,2.003793,[31 25] ; [81 41],[35.23595506 20.76404494] ; [76.76404494 45.23595506],0
a1,1,0.170697,1.876808,[ 1 56] ; [  8 114],[ 2.86592179 54.13407821] ; [  6.13407821 115.86592179],0
b4,1,0.210548,1.567658,[27 30] ; [70 52],[30.88826816 26.11173184] ; [66.11173184 55.88826816],0
p12,1,0.232962,1.422684,[ 3 54] ; [ 13 108],[ 5.12359551 51.87640449] ; [ 10.87640449 110.12359551],0
v4,1,0.259396,1.271976,[53  4] ; [118   4],[54.45251397  2.54748603] ; [116.54748603   5.45251397],0
a7,1,0.260203,1.267677,[39 16] ; [96 26],[41.94915254 13.05084746] ; [93.05084746 28.94915254],0
s2,1,0.28628,1.137035,[22 35] ; [57 64],[25.29775281 31.70224719] ; [53.70224719 67.29775281],0
p7,1,0.288898,1.124752,[48  8] ; [94 25],[45.44 10.56] ; [96.56 22.44],0
p11,1,0.302594,1.062726,[44 13] ; [102  20],[46.49162011 10.50837989] ; [99.50837989 22.49162011],0
b1,1,0.307791,1.040131,[22 35] ; [57 65],[25.15642458 31.84357542] ; [53.84357542 68.15642458],0
u3,1,0.324732,0.969792,[15 15] ; [17 10],[16.84210526 13.15789474] ; [15.15789474 11.84210526],0
r4,1,0.406106,0.690171,[49  8] ; [110  12],[50.63128492  6.36871508] ; [108.36871508  13.63128492],0
s1,1,0.407305,0.686654,[ 1 56] ; [  5 115],[ 1.93220339 55.06779661] ; [  4.06779661 115.93220339],0
p5,1,0.498705,0.45769,[ 7 50] ; [ 11 111],[ 5.73184358 51.26815642] ; [ 12.26815642 109.73184358],0
p8,1,0.568525,0.325157,[36 21] ; [81 39],[37.6779661 19.3220339] ; [79.3220339 40.6779661],0
n3,1,0.57075,0.321429,[10  2] ; [18  6],[9.33333333 2.66666667] ; [18.66666667  5.33333333],0
s4,1,0.605703,0.26648,[ 7 49] ; [ 12 109],[ 6.01129944 49.98870056] ; [ 12.98870056 108.01129944],0
n1,1,0.623627,0.240803,[5 7] ; [ 8 16],[4.33333333 7.66666667] ; [ 8.66666667 15.33333333],0
n5,1,0.667824,0.184158,[44 13] ; [96 24],[45.08474576 11.91525424] ; [94.91525424 25.08474576],0
v3,1,0.688899,0.16028,[21 35] ; [48 70],[22.20689655 33.79310345] ; [46.79310345 71.20689655],0
r3,1,0.725319,0.123453,[54  3] ; [117   5],[54.45251397  2.54748603] ; [116.54748603   5.45251397],0
u2,1,0.736769,0.112987,[18 12] ; [18 10],[18.62068966 11.37931034] ; [17.37931034 10.62068966],0
n2,1,0.808976,0.058442,[7 5] ; [15  9],[7.33333333 4.66666667] ; [14.66666667  9.33333333],0
p1,1,0.821019,0.051182,[ 5 52] ; [ 12 110],[ 5.41340782 51.58659218] ; [ 11.58659218 110.41340782],0
s3,1,0.872369,0.025808,[28 29] ; [61 60],[28.5 28.5] ; [60.5 60.5],0
b3,1,0.886878,0.020237,[15 19] ; [36 43],[15.34513274 18.65486726] ; [35.65486726 43.34513274],0
b2,1,0.886878,0.020237,[15 19] ; [36 43],[15.34513274 18.65486726] ; [35.65486726 43.34513274],0
a8,1,0.905846,0.01399,[ 7 46] ; [15 93],[ 7.24223602 45.75776398] ; [14.75776398 93.24223602],0
