Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000152,14.346332,[ 2 24] ; [19 16],[ 8.95081967 17.04918033] ; [12.04918033 22.95081967],1
s2,1,0.00098,10.865805,[11 15] ; [29  6],[17.04918033  8.95081967] ; [22.95081967 12.04918033],1
s3,1,0.002431,9.191564,[11 15] ; [28  7],[16.62295082  9.37704918] ; [22.37704918 12.62295082],0
s6,1,0.004303,8.151239,[15 10] ; [31  3],[19.49152542  5.50847458] ; [26.50847458  7.49152542],0
a3,1,0.007728,7.095503,[ 7 18] ; [22 13],[12.08333333 12.91666667] ; [16.91666667 18.08333333],0
p11,1,0.008253,6.977646,[24  2] ; [22 13],[19.60655738  6.39344262] ; [26.39344262  8.60655738],0
s4,1,0.010128,6.612245,[ 3 22] ; [15 20],[ 7.5 17.5] ; [10.5 24.5],0
u2,1,0.02565,4.979471,[ 7 12] ; [10  3],[10.09375  8.90625] ; [6.90625 6.09375],0
p5,1,0.049825,3.847331,[ 1 23] ; [ 8 27],[ 3.66101695 20.33898305] ; [ 5.33898305 29.66101695],0
p6,1,0.05525,3.674534,[ 6 18] ; [17 17],[ 9.51724138 14.48275862] ; [13.48275862 20.51724138],0
p4,1,0.066798,3.36,[ 9 16] ; [21 14],[12.5 12.5] ; [17.5 17.5],0
p10,1,0.077724,3.111867,[15  9] ; [29  6],[17.89830508  6.10169492] ; [26.10169492  8.89830508],0
p2,1,0.176558,1.826363,[19  5] ; [32  3],[20.74576271  3.25423729] ; [30.25423729  4.74576271],0
d5,1,0.18634,1.746321,[16 10] ; [27  8],[18.32786885  7.67213115] ; [24.67213115 10.32786885],0
b3,1,0.221272,1.496104,[ 1 13] ; [ 5 17],[ 2.33333333 11.66666667] ; [ 3.66666667 18.33333333],0
b2,1,0.221272,1.496104,[ 1 13] ; [ 5 17],[ 2.33333333 11.66666667] ; [ 3.66666667 18.33333333],0
b1,1,0.237358,1.396218,[ 8 18] ; [16 19],[10.2295082 15.7704918] ; [13.7704918 21.2295082],0
v3,1,0.247532,1.337181,[ 6 19] ; [13 21],[ 8.05084746 16.94915254] ; [10.94915254 23.05084746],0
n6,1,0.256347,1.288376,[21  4] ; [25 10],[19.16666667  5.83333333] ; [26.83333333  8.16666667],0
n5,1,0.319137,0.992481,[14 11] ; [24 11],[15.83333333  9.16666667] ; [22.16666667 12.83333333],0
p8,1,0.366978,0.813873,[11 14] ; [19 15],[12.71186441 12.28813559] ; [17.28813559 16.71186441],0
v4,1,0.367521,0.81203,[23  2] ; [34  1],[23.75  1.25] ; [33.25  1.75],0
r4,1,0.377135,0.78002,[20  6] ; [30  5],[21.31147541  4.68852459] ; [28.68852459  6.31147541],0
d1,1,0.402145,0.701903,[ 5 21] ; [10 25],[ 6.39344262 19.60655738] ; [ 8.60655738 26.39344262],0
a8,1,0.430463,0.621575,[ 5 19] ; [ 4 27],[ 3.92727273 20.07272727] ; [ 5.07272727 25.92727273],0
d3,1,0.436796,0.604684,[13 13] ; [21 14],[14.49180328 11.50819672] ; [19.50819672 15.49180328],0
s1,1,0.443729,0.586619,[ 1 25] ; [ 3 31],[ 1.73333333 24.26666667] ; [ 2.26666667 31.73333333],0
u1,1,0.460939,0.543614,[ 1 25] ; [ 3 32],[ 1.70491803 24.29508197] ; [ 2.29508197 32.70491803],0
d2,1,0.512691,0.428571,[ 6 19] ; [ 6 29],[ 5. 20.] ; [ 7. 28.],0
u3,1,0.515339,0.423212,[11  8] ; [9 4],[11.875  7.125] ; [8.125 4.875],0
n3,1,0.518217,0.41744,[3 1] ; [8 6],[2.44444444 1.55555556] ; [8.55555556 5.44444444],0
n4,1,0.522621,0.408717,[15 11] ; [23 12],[16.19672131  9.80327869] ; [21.80327869 13.19672131],0
p1,1,0.56373,0.333287,[ 4 20] ; [ 4 31],[ 3.25423729 20.74576271] ; [ 4.74576271 30.25423729],0
b4,1,0.567511,0.326866,[16 10] ; [24 11],[17.04918033  8.95081967] ; [22.95081967 12.04918033],0
a6,1,0.57983,0.306509,[13 13] ; [15 20],[11.93442623 14.06557377] ; [16.06557377 18.93442623],0
n2,1,0.61209,0.257143,[3 1] ; [12  2],[3.33333333 0.66666667] ; [11.66666667  2.33333333],0
p7,1,0.684706,0.164876,[14 10] ; [21 12],[14.73684211  9.26315789] ; [20.26315789 12.73684211],0
p9,1,0.6915,0.157466,[18  6] ; [27  7],[18.62068966  5.37931034] ; [26.37931034  7.62068966],0
r2,1,0.700375,0.148082,[23  3] ; [32  3],[23.44262295  2.55737705] ; [31.55737705  3.44262295],0
r3,1,0.726393,0.122449,[23  2] ; [33  2],[23.33333333  1.66666667] ; [32.66666667  2.33333333],0
b5,1,0.740295,0.109868,[13 13] ; [16 19],[12.36065574 13.63934426] ; [16.63934426 18.36065574],0
p3,1,0.753386,0.098707,[ 9 16] ; [14 21],[ 9.58333333 15.41666667] ; [13.41666667 21.58333333],0
a7,1,0.756684,0.096,[14 11] ; [21 14],[14.58333333 10.41666667] ; [20.41666667 14.58333333],0
p12,1,0.763891,0.090226,[ 1 24] ; [ 2 33],[ 1.25 23.75] ; [ 1.75 33.25],0
n1,1,0.799846,0.064286,[2 2] ; [8 6],[2.22222222 1.77777778] ; [7.77777778 6.22222222],0
r1,1,0.887081,0.020164,[19  7] ; [25 10],[18.75409836  7.24590164] ; [25.24590164  9.75409836],0
