Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.448106,[85 11] ; [334 183],[65.6182708 30.3817292] ; [353.3817292 163.6182708],1
s5,1,6e-06,20.478378,[52 40] ; [163 347],[32.85714286 59.14285714] ; [182.14285714 327.85714286],1
s3,1,2.5e-05,17.76588,[76 22] ; [282 234],[57.14006515 40.85993485] ; [300.85993485 215.14006515],1
s2,1,3.5e-05,17.123582,[71 27] ; [258 261],[52.2560778 45.7439222] ; [276.7439222 242.2560778],1
p6,1,0.003911,8.324756,[48 49] ; [176 340],[35.44535073 61.55464927] ; [188.55464927 327.44535073],0
b3,1,0.013019,6.166483,[11 36] ; [139 189],[18.8 28.2] ; [131.2 196.8],0
b2,1,0.013019,6.166483,[11 36] ; [139 189],[18.8 28.2] ; [131.2 196.8],0
a8,1,0.014897,5.928597,[ 6 85] ; [ 78 394],[13.57726465 77.42273535] ; [ 70.42273535 401.57726465],0
d3,1,0.017377,5.657892,[85 13] ; [398 127],[75.97752809 22.02247191] ; [407.02247191 117.97752809],0
s7,1,0.022004,5.24548,[59 35] ; [249 250],[48.82293423 45.17706577] ; [259.17706577 239.82293423],0
n3,1,0.065476,3.392952,[15  2] ; [76 39],[11.71969697  5.28030303] ; [79.28030303 35.71969697],0
p4,1,0.093386,2.815018,[67 31] ; [308 211],[59.5623987 38.4376013] ; [315.4376013 203.5623987],0
u2,1,0.093958,2.80522,[ 9 11] ; [82 45],[12.38095238  7.61904762] ; [78.61904762 48.38095238],0
v3,1,0.095012,2.787336,[32 64] ; [212 287],[39.36806723 56.63193277] ; [204.63193277 294.36806723],0
n4,1,0.107069,2.596963,[70 28] ; [413 111],[76.09967846 21.90032154] ; [406.90032154 117.09967846],0
r4,1,0.116933,2.45793,[96  2] ; [494  31],[92.80898876  5.19101124] ; [497.19101124  27.80898876],0
p3,1,0.131948,2.269434,[56 42] ; [255 267],[49.15806452 48.84193548] ; [261.84193548 260.15806452],0
p9,1,0.134149,2.243818,[86 10] ; [432  85],[81.1223491 14.8776509] ; [436.8776509  80.1223491],0
s8,1,0.14479,2.126303,[53 45] ; [240 281],[46.38772213 51.61227787] ; [246.61227787 274.38772213],0
p11,1,0.174726,1.841921,[71 27] ; [413 112],[76.13483146 21.86516854] ; [407.86516854 117.13483146],0
p2,1,0.178804,1.807541,[78 20] ; [442  78],[82.45954693 15.54045307] ; [437.54045307  82.45954693],0
p10,1,0.226623,1.461932,[83 13] ; [422  97],[78.82926829 17.17073171] ; [426.17073171  92.82926829],0
v4,1,0.246574,1.342613,[96  2] ; [498  24],[93.89032258  4.10967742] ; [500.10967742  21.89032258],0
u4,1,0.291341,1.113416,[ 1 97] ; [ 15 510],[ 2.51685393 95.48314607] ; [ 13.48314607 511.51685393],0
d1,1,0.312037,1.022036,[74 24] ; [370 155],[69.84269663 28.15730337] ; [374.15730337 150.84269663],0
v1,1,0.354245,0.858194,[50 47] ; [290 222],[54.1543514 42.8456486] ; [285.8456486 226.1543514],0
a7,1,0.362518,0.829153,[70 28] ; [397 127],[73.57877814 24.42122186] ; [393.42122186 130.57877814],0
a3,1,0.365108,0.820248,[78 20] ; [394 129],[74.4863124 23.5136876] ; [397.5136876 125.4863124],0
n6,1,0.389555,0.740329,[84 13] ; [432  88],[81.12155592 15.87844408] ; [434.87844408  85.12155592],0
n5,1,0.407114,0.687212,[69 29] ; [387 133],[72.31067961 25.68932039] ; [383.68932039 136.31067961],0
u1,1,0.407354,0.68651,[25 73] ; [114 411],[21.86516854 76.13483146] ; [117.13483146 407.86516854],0
v2,1,0.413696,0.668153,[54 41] ; [309 195],[57.57095159 37.42904841] ; [305.42904841 198.57095159],0
a1,1,0.414627,0.665494,[ 3 95] ; [ 26 499],[ 4.56179775 93.43820225] ; [ 24.43820225 500.56179775],0
r2,1,0.464303,0.535501,[96  2] ; [501  18],[94.82333874  3.17666126] ; [502.17666126  16.82333874],0
p7,1,0.469236,0.523774,[65 30] ; [328 180],[61.91542289 33.08457711] ; [331.08457711 176.91542289],0
b5,1,0.50815,0.437875,[61 37] ; [308 217],[58.04494382 39.95505618] ; [310.95505618 214.04494382],0
n1,1,0.567702,0.326543,[ 5 12] ; [42 73],[ 6.0530303 10.9469697] ; [40.9469697 74.0530303],0
s1,1,0.597936,0.278121,[ 4 93] ; [ 16 502],[ 3.15447154 93.84552846] ; [ 16.84552846 501.15447154],0
a4,1,0.601905,0.272132,[52 46] ; [263 261],[49.63022508 48.36977492] ; [265.36977492 258.63022508],0
u3,1,0.621289,0.24406,[14  6] ; [83 46],[13.02013423  6.97986577] ; [83.97986577 45.02013423],0
p12,1,0.636346,0.223553,[ 7 90] ; [ 45 474],[ 8.18831169 88.81168831] ; [ 43.81168831 475.18831169],0
a6,1,0.683758,0.165926,[67 31] ; [369 155],[68.69453376 29.30546624] ; [367.30546624 156.69453376],0
n2,1,0.724191,0.124512,[11  6] ; [80 36],[11.63157895  5.36842105] ; [79.36842105 36.63157895],0
d5,1,0.724572,0.124154,[88 10] ; [465  60],[86.98876404 11.01123596] ; [466.01123596  58.98876404],0
p5,1,0.732846,0.116515,[10 88] ; [ 59 459],[10.97727273 87.02272727] ; [ 58.02272727 459.97727273],0
a5,1,0.804581,0.061218,[78 20] ; [412 113],[77.07865169 20.92134831] ; [412.92134831 112.07865169],0
r3,1,0.804863,0.061038,[93  3] ; [504  19],[92.58804523  3.41195477] ; [504.41195477  18.58804523],0
b4,1,0.851828,0.034889,[58 40] ; [316 209],[58.83146067 39.16853933] ; [315.16853933 209.83146067],0
