Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,27.425391,[39 42] ; [122  28],[56.45454545 24.54545455] ; [104.54545455  45.45454545],1
b5,1,0.253501,1.303907,[47 39] ; [97 59],[51.17355372 34.82644628] ; [92.82644628 63.17355372],0
p5,1,0.255244,1.294373,[15 71] ; [ 37 119],[18.47933884 67.52066116] ; [ 33.52066116 122.47933884],0
n6,1,0.260703,1.265022,[74 11] ; [142  13],[76.5  8.5] ; [139.5  15.5],0
d4,1,0.273171,1.200756,[73 13] ; [139  16],[75.65145228 10.34854772] ; [136.34854772  18.65145228],0
p10,1,0.282611,1.154489,[72 12] ; [140  15],[74.51046025  9.48953975] ; [137.48953975  17.51046025],0
a3,1,0.3175,0.999216,[61 25] ; [119  36],[64.23236515 21.76763485] ; [115.76763485  39.23236515],0
s5,1,0.322563,0.978525,[40 44] ; [81 68],[43.6223176 40.3776824] ; [77.3776824 71.6223176],0
v4,1,0.329097,0.952446,[81  5] ; [151   5],[82.44628099  3.55371901] ; [149.55371901   6.44628099],0
n5,1,0.340646,0.907998,[67 17] ; [132  24],[69.65 14.35] ; [129.35  26.65],0
u3,1,0.388215,0.744526,[15  9] ; [27 10],[16.52459016  7.47540984] ; [25.47540984 11.52459016],0
u4,1,0.395025,0.723419,[ 2 84] ; [  7 149],[ 3.19834711 82.80165289] ; [  5.80165289 150.19834711],0
n4,1,0.404945,0.693594,[71 15] ; [135  21],[73.20661157 12.79338843] ; [132.79338843  23.20661157],0
p1,1,0.410042,0.678678,[10 76] ; [ 24 131],[12.13278008 73.86721992] ; [ 21.86721992 133.13278008],0
p4,1,0.434279,0.611352,[70 16] ; [133  23],[72.14049587 13.85950413] ; [130.85950413  25.14049587],0
r3,1,0.444434,0.584808,[82  3] ; [153   3],[82.88381743  2.11618257] ; [152.11618257   3.88381743],0
p2,1,0.518592,0.416692,[73 13] ; [137  19],[74.62809917 11.37190083] ; [135.37190083  20.62809917],0
r1,1,0.518624,0.416628,[70 16] ; [132  24],[71.78512397 14.21487603] ; [130.21487603  25.78512397],0
b1,1,0.530601,0.393241,[35 51] ; [70 86],[37.31404959 48.68595041] ; [67.68595041 88.31404959],0
u2,1,0.541255,0.373219,[15 10] ; [25 12],[16.12903226  8.87096774] ; [23.87096774 13.12903226],0
p11,1,0.634898,0.225477,[69 17] ; [129  27],[70.36363636 15.63636364] ; [127.63636364  28.36363636],0
v2,1,0.644974,0.212296,[50 36] ; [93 59],[51.67226891 34.32773109] ; [91.32773109 60.67226891],0
p12,1,0.66171,0.191453,[11 75] ; [ 23 132],[12.13278008 73.86721992] ; [ 21.86721992 133.13278008],0
a1,1,0.797726,0.065685,[ 8 78] ; [ 13 143],[ 7.46280992 78.53719008] ; [ 13.53719008 142.46280992],0
d3,1,0.833963,0.043941,[65 21] ; [116  40],[64.32231405 21.67768595] ; [116.67768595  39.32231405],0
a6,1,0.846705,0.037374,[56 30] ; [99 56],[55.31120332 30.68879668] ; [99.68879668 55.31120332],0
p8,1,0.8692,0.027118,[60 26] ; [109  45],[60.55833333 25.44166667] ; [108.44166667  45.55833333],0
a2,1,0.869345,0.027057,[24 62] ; [ 42 114],[23.45454545 62.54545455] ; [ 42.54545455 113.45454545],0
p3,1,0.87067,0.026506,[57 29] ; [105  51],[57.57024793 28.42975207] ; [104.42975207  51.57024793],0
r2,1,0.886641,0.020322,[82  3] ; [148   6],[81.79916318  3.20083682] ; [148.20083682   5.79916318],0
n3,1,0.891577,0.01858,[11  6] ; [20 10],[11.21276596  5.78723404] ; [19.78723404 10.21276596],0
s4,1,0.900974,0.015483,[20 63] ; [ 36 118],[19.61181435 63.38818565] ; [ 36.38818565 117.61181435],0
p7,1,0.927497,0.00828,[71 13] ; [130  23],[71.24050633 12.75949367] ; [129.75949367  23.24050633],0
s1,1,0.938045,0.006042,[ 4 81] ; [  7 149],[ 3.87966805 81.12033195] ; [  7.12033195 148.87966805],0
a4,1,0.981243,0.000553,[44 41] ; [81 75],[44.08713693 40.91286307] ; [80.91286307 75.08713693],0
r4,1,0.98862,0.000203,[81  5] ; [147   9],[81.02479339  4.97520661] ; [146.97520661   9.02479339],0
