Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001472,10.113698,[12 25] ; [37 19],[19.49462366 17.50537634] ; [29.50537634 26.49462366],0
a2,1,0.002452,9.176302,[ 2 35] ; [18 39],[ 7.87234043 29.12765957] ; [12.12765957 44.87234043],0
b5,1,0.003487,8.533181,[14 23] ; [39 18],[20.86170213 16.13829787] ; [32.13829787 24.86170213],0
p9,1,0.014497,5.976566,[ 7 26] ; [26 29],[12.375 20.625] ; [20.625 34.375],0
a6,1,0.019725,5.436085,[14 23] ; [35 21],[19.49462366 17.50537634] ; [29.50537634 26.49462366],0
r3,1,0.022542,5.203484,[18 19] ; [41 16],[23.22340426 13.77659574] ; [35.77659574 21.22340426],0
d5,1,0.027955,4.83082,[22 15] ; [45 11],[26.65591398 10.34408602] ; [40.34408602 15.65591398],0
p10,1,0.032313,4.581818,[ 7 28] ; [23 32],[11.66666667 23.33333333] ; [18.33333333 36.66666667],0
a8,1,0.037307,4.336338,[ 1 35] ; [ 9 44],[ 4.04494382 31.95505618] ; [ 5.95505618 47.04494382],0
u1,1,0.044383,4.041943,[ 1 36] ; [ 9 48],[ 3.93617021 33.06382979] ; [ 6.06382979 50.93617021],0
r1,1,0.046369,3.968139,[17 20] ; [38 19],[21.64893617 15.35106383] ; [33.35106383 23.64893617],0
b4,1,0.046403,3.96689,[13 24] ; [32 25],[17.71276596 19.28723404] ; [27.28723404 29.71276596],0
r4,1,0.057781,3.599956,[16 21] ; [36 21],[20.46808511 16.53191489] ; [31.53191489 25.46808511],0
u3,1,0.07191,3.238866,[ 4 12] ; [9 7],[6.5 9.5] ; [6.5 9.5],0
a3,1,0.074311,3.185133,[21 16] ; [41 14],[24.93478261 12.06521739] ; [37.06521739 17.93478261],0
n3,1,0.096491,2.762601,[ 7 10] ; [18  9],[9.65909091 7.34090909] ; [15.34090909 11.65909091],0
v4,1,0.101275,2.685343,[22 15] ; [43 14],[25.58510638 11.41489362] ; [39.41489362 17.58510638],0
d1,1,0.116628,2.462031,[14 23] ; [31 26],[17.71276596 19.28723404] ; [27.28723404 29.71276596],0
d2,1,0.147263,2.100371,[15 21] ; [32 24],[18.39130435 17.60869565] ; [28.60869565 27.39130435],0
s7,1,0.164036,1.936619,[ 6 26] ; [17 35],[ 8.76190476 23.23809524] ; [14.23809524 37.76190476],0
p3,1,0.180144,1.796435,[11 26] ; [10 46],[ 8.35483871 28.64516129] ; [12.64516129 43.35483871],0
a5,1,0.182975,1.773292,[21 16] ; [40 17],[24.0106383 12.9893617] ; [36.9893617 20.0106383],0
a4,1,0.190851,1.711037,[13 23] ; [28 28],[16.04347826 19.95652174] ; [24.95652174 31.04347826],0
d4,1,0.209924,1.571951,[24 13] ; [43 13],[26.65591398 10.34408602] ; [40.34408602 15.65591398],0
p8,1,0.220211,1.502994,[ 9 28] ; [ 8 48],[ 6.76344086 30.23655914] ; [10.23655914 45.76344086],0
v2,1,0.235575,1.406882,[11 25] ; [24 32],[13.69565217 22.30434783] ; [21.30434783 34.69565217],0
p4,1,0.260211,1.267637,[10 26] ; [10 46],[ 7.82608696 28.17391304] ; [12.17391304 43.82608696],0
u2,1,0.264173,1.246753,[ 4 12] ; [7 9],[ 5.5 10.5] ; [ 5.5 10.5],0
s6,1,0.284,1.147848,[12 23] ; [26 31],[14.45652174 20.54347826] ; [23.54347826 33.45652174],0
