Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,26.460851,[25  9] ; [ 37 103],[12.11494253 21.88505747] ; [49.88505747 90.11494253],1
s6,1,5e-06,20.996522,[31  5] ; [64 83],[18.68852459 17.31147541] ; [76.31147541 70.68852459],1
p5,1,1e-05,19.431277,[10 27] ; [  6 140],[ 3.23497268 33.76502732] ; [ 12.76502732 133.23497268],1
s2,1,1.6e-05,18.606483,[24 14] ; [ 38 108],[12.80434783 25.19565217] ; [49.19565217 96.80434783],1
p6,1,0.004969,7.890845,[17 21] ; [ 32 113],[10.17486339 27.82513661] ; [ 38.82513661 106.17486339],0
p8,1,0.006802,7.324551,[23 14] ; [54 90],[15.74033149 21.25966851] ; [61.25966851 82.74033149],0
s8,1,0.009306,6.763188,[18 19] ; [ 39 108],[11.46195652 25.53804348] ; [ 45.53804348 101.46195652],0
s4,1,0.009588,6.709824,[12 26] ; [ 20 126],[ 6.60869565 31.39130435] ; [ 25.39130435 120.60869565],0
r1,1,0.01512,5.902475,[29  8] ; [82 63],[22.56593407 14.43406593] ; [88.43406593 56.56593407],0
n6,1,0.020715,5.350637,[34  4] ; [104  42],[28.5  9.5] ; [109.5  36.5],0
r2,1,0.021665,5.27252,[37  1] ; [120  25],[32.6010929  5.3989071] ; [124.3989071  20.6010929],0
p7,1,0.022297,5.222488,[27 10] ; [75 69],[20.85082873 16.14917127] ; [81.14917127 62.85082873],0
u1,1,0.026818,4.90246,[ 3 35] ; [  2 145],[ 1.02702703 36.97297297] ; [  3.97297297 143.02702703],0
p1,1,0.042637,4.109726,[ 8 29] ; [ 14 133],[ 4.42391304 32.57608696] ; [ 17.57608696 129.42391304],0
v4,1,0.048535,3.891365,[36  1] ; [123  21],[32.50276243  4.49723757] ; [126.49723757  17.50276243],0
r4,1,0.051705,3.785299,[33  5] ; [105  42],[28.34594595  9.65405405] ; [109.65405405  37.34594595],0
v3,1,0.05661,3.634021,[16 21] ; [ 39 105],[11.24309392 25.75690608] ; [ 43.75690608 100.24309392],0
p10,1,0.056721,3.630761,[29  7] ; [92 52],[24.2 11.8] ; [96.8 47.2],0
b5,1,0.058877,3.568753,[16 22] ; [87 60],[21.15675676 16.84324324] ; [81.84324324 65.15675676],0
s3,1,0.074325,3.18483,[22 15] ; [62 82],[17.17127072 19.82872928] ; [66.82872928 77.17127072],0
b4,1,0.074669,3.177287,[24 14] ; [69 78],[19.1027027 18.8972973] ; [73.8972973 73.1027027],0
v2,1,0.112475,2.519095,[19 18] ; [51 87],[14.8 22.2] ; [55.2 82.8],0
n5,1,0.116819,2.459459,[32  6] ; [104  41],[28.24043716  9.75956284] ; [107.75956284  37.24043716],0
p12,1,0.117326,2.452662,[ 4 34] ; [  6 141],[ 2.05405405 35.94594595] ; [  7.94594595 139.05405405],0
p9,1,0.120421,2.411834,[30  7] ; [98 46],[26.16574586 10.83425414] ; [101.83425414  42.16574586],0
n4,1,0.12182,2.39376,[29  8] ; [95 51],[25.07103825 11.92896175] ; [98.92896175 47.07103825],0
n2,1,0.135941,2.223317,[10  1] ; [33 15],[8.01694915 2.98305085] ; [34.98305085 13.01694915],0
r3,1,0.204472,1.610139,[34  4] ; [117  28],[31.35519126  6.64480874] ; [119.64480874  25.35519126],0
p11,1,0.223274,1.483201,[29  9] ; [97 50],[25.88108108 12.11891892] ; [100.11891892  46.88108108],0
p4,1,0.223643,1.480838,[21 17] ; [65 82],[17.66486486 20.33513514] ; [68.33513514 78.66486486],0
v1,1,0.242558,1.365665,[13 25] ; [64 79],[16.16574586 21.83425414] ; [60.83425414 82.16574586],0
s1,1,0.246814,1.341245,[ 4 33] ; [  8 137],[ 2.43956044 34.56043956] ; [  9.56043956 135.43956044],0
a2,1,0.279071,1.171607,[ 1 37] ; [ 11 136],[ 2.46486486 35.53513514] ; [  9.53513514 137.46486486],0
p2,1,0.31564,1.006928,[29  8] ; [103  44],[26.54347826 10.45652174] ; [105.45652174  41.54347826],0
a7,1,0.33723,0.920933,[24 14] ; [79 66],[21.38797814 16.61202186] ; [81.61202186 63.38797814],0
u3,1,0.368262,0.80952,[10  9] ; [33 47],[ 8.25252525 10.74747475] ; [34.74747475 45.25252525],0
a5,1,0.444074,0.585732,[21 17] ; [71 76],[18.8972973 19.1027027] ; [73.1027027 73.8972973],0
d3,1,0.627884,0.234941,[ 8 30] ; [ 36 109],[ 9.13661202 28.86338798] ; [ 34.86338798 110.13661202],0
p3,1,0.651314,0.204247,[16 22] ; [56 91],[14.78918919 23.21081081] ; [57.21081081 89.78918919],0
d2,1,0.658964,0.194785,[ 9 29] ; [ 30 117],[ 8.01081081 29.98918919] ; [ 30.98918919 116.01081081],0
a3,1,0.676661,0.173909,[19 19] ; [67 78],[17.8579235 20.1420765] ; [68.1420765 76.8579235],0
n3,1,0.68403,0.165624,[9 2] ; [35 11],[8.49122807 2.50877193] ; [35.50877193 10.49122807],0
a8,1,0.7519,0.099941,[ 4 31] ; [ 13 122],[ 3.5 31.5] ; [ 13.5 121.5],0
b2,1,0.756397,0.096234,[ 5 12] ; [24 69],[ 4.48181818 12.51818182] ; [24.51818182 68.48181818],0
b3,1,0.756397,0.096234,[ 5 12] ; [24 69],[ 4.48181818 12.51818182] ; [24.51818182 68.48181818],0
n1,1,0.760475,0.092938,[5 6] ; [19 28],[4.55172414 6.44827586] ; [19.44827586 27.55172414],0
d5,1,0.907673,0.01345,[16 22] ; [63 83],[16.31521739 21.68478261] ; [62.68478261 83.31521739],0
a6,1,0.926014,0.008623,[21 17] ; [80 67],[20.74594595 17.25405405] ; [80.25405405 66.74594595],0
b1,1,0.933434,0.006976,[16 22] ; [63 84],[16.22702703 21.77297297] ; [62.77297297 84.22702703],0
u2,1,0.945758,0.004629,[ 8 11] ; [33 47],[ 7.86868687 11.13131313] ; [33.13131313 46.86868687],0
a4,1,0.965085,0.001916,[ 8 30] ; [ 31 114],[ 8.09836066 29.90163934] ; [ 30.90163934 114.09836066],0
