Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,89.449337,[220  25] ; [12 31],[197.36111111  47.63888889] ; [34.63888889  8.36111111],1
n6,1,1e-06,24.294418,[226  18] ; [28 14],[216.6993007  27.3006993] ; [37.3006993  4.6993007],1
r1,1,0.005913,7.576697,[214  30] ; [30 12],[208.16783217  35.83216783] ; [35.83216783  6.16783217],0
d2,1,0.01701,5.695301,[190  55] ; [26 17],[183.75  61.25] ; [32.25 10.75],0
v3,1,0.021422,5.292132,[119 116] ; [12 27],[112.3540146 122.6459854] ; [18.6459854 20.3540146],0
s7,1,0.025977,4.957552,[146  83] ; [17 21],[139.80149813  89.19850187] ; [23.19850187 14.80149813],0
a3,1,0.027627,4.851204,[208  35] ; [31 12],[203.06643357  39.93356643] ; [35.93356643  7.06643357],0
r4,1,0.035126,4.439038,[232  13] ; [37  6],[228.83680556  16.16319444] ; [40.16319444  2.83680556],0
p10,1,0.038403,4.287097,[223  21] ; [34  8],[219.25874126  24.74125874] ; [37.74125874  4.25874126],0
p4,1,0.041736,4.145881,[212  33] ; [32 11],[207.56944444  37.43055556] ; [36.43055556  6.56944444],0
b4,1,0.047224,3.937373,[137 108] ; [31 12],[142.91666667 102.08333333] ; [25.08333333 17.91666667],0
p6,1,0.054861,3.686303,[131 111] ; [16 26],[125.26056338 116.73943662] ; [21.73943662 20.26056338],0
u1,1,0.061399,3.499193,[ 87 158] ; [ 9 34],[ 81.66666667 163.33333333] ; [14.33333333 28.66666667],0
s5,1,0.081586,3.033017,[ 98 132] ; [24 18],[103.16176471 126.83823529] ; [18.83823529 23.16176471],0
p5,1,0.089151,2.889646,[ 49 193] ; [ 4 39],[ 45.00350877 196.99649123] ; [ 7.99649123 35.00350877],0
p11,1,0.095322,2.782111,[203  42] ; [31 12],[199.0625  45.9375] ; [34.9375  8.0625],0
a6,1,0.108789,2.571722,[182  62] ; [27 16],[177.68641115  66.31358885] ; [31.31358885 11.68641115],0
s4,1,0.127352,2.324484,[ 43 197] ; [12 31],[ 46.64310954 193.35689046] ; [ 8.35689046 34.64310954],0
v1,1,0.128961,2.304969,[158  80] ; [21 18],[153.79783394  84.20216606] ; [25.20216606 13.79783394],0
a2,1,0.13223,2.266126,[ 98 147] ; [12 31],[ 93.57638889 151.42361111] ; [16.42361111 26.57638889],0
p9,1,0.135815,2.224748,[226  18] ; [36  6],[223.52447552  20.47552448] ; [38.47552448  3.52447552],0
n1,1,0.201754,1.629632,[18 17] ; [4 9],[16.04166667 18.95833333] ; [5.95833333 7.04166667],0
p12,1,0.228861,1.447928,[ 33 210] ; [ 3 40],[ 30.58741259 212.41258741] ; [ 5.41258741 37.58741259],0
n3,1,0.279651,1.168786,[27  8] ; [8 5],[25.52083333  9.47916667] ; [9.47916667 3.52083333],0
a4,1,0.29874,1.079811,[151  93] ; [23 20],[147.93031359  96.06968641] ; [26.06968641 16.93031359],0
r2,1,0.312896,1.01841,[237   5] ; [41  2],[236.05614035   5.94385965] ; [41.94385965  1.05614035],0
d3,1,0.384973,0.75476,[217  28] ; [40  3],[218.62847222  26.37152778] ; [38.37152778  4.62847222],0
p8,1,0.410269,0.67802,[168  75] ; [27 16],[165.68181818  77.31818182] ; [29.31818182 13.68181818],0
s8,1,0.429706,0.623617,[145  97] ; [23 20],[142.65263158  99.34736842] ; [25.34736842 17.65263158],0
p2,1,0.431062,0.61996,[220  25] ; [36  6],[218.53658537  26.46341463] ; [37.46341463  4.53658537],0
a1,1,0.521276,0.411367,[ 18 227] ; [ 2 41],[ 17.01388889 227.98611111] ; [ 2.98611111 40.01388889],0
