Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,102.106759,[ 28 122] ; [90 20],[68.07692308 81.92307692] ; [49.92307692 60.07692308],1
d5,1,0.0,80.325244,[69 82] ; [108   2],[102.40229885  48.59770115] ; [74.59770115 35.40229885],1
d4,1,0.0,72.731129,[76 75] ; [108   1],[106.86153846  44.13846154] ; [77.13846154 31.86153846],1
d3,1,0.0,59.012746,[ 32 119] ; [76 35],[62.24427481 88.75572519] ; [45.75572519 65.24427481],1
a4,1,0.0,46.777856,[ 36 114] ; [73 37],[62.88461538 87.11538462] ; [46.11538462 63.88461538],1
a5,1,0.0,34.609469,[73 78] ; [93 18],[95.67175573 55.32824427] ; [70.32824427 40.67175573],1
a3,1,1.8e-05,18.380472,[82 68] ; [89 22],[98.27586207 51.72413793] ; [72.72413793 38.27586207],1
p6,1,0.000642,11.650424,[ 32 116] ; [44 62],[ 44.28346457 103.71653543] ; [31.71653543 74.28346457],1
r2,1,0.000948,10.92737,[122  28] ; [102   5],[130.73929961  19.26070039] ; [93.26070039 13.73929961],1
s5,1,0.001122,10.613887,[ 34 111] ; [45 60],[45.82 99.18] ; [33.18 71.82],0
r3,1,0.002756,8.962091,[120  31] ; [103   8],[128.52290076  22.47709924] ; [94.47709924 16.52290076],0
r4,1,0.002918,8.858272,[102  49] ; [93 18],[112.38549618  38.61450382] ; [82.61450382 28.38549618],0
v2,1,0.003208,8.685071,[54 89] ; [61 47],[65.51792829 77.48207171] ; [49.48207171 58.51792829],0
u1,1,0.004836,7.939951,[  3 148] ; [ 11 100],[  8.06870229 142.93129771] ; [  5.93129771 105.06870229],0
a2,1,0.004952,7.896997,[  6 145] ; [15 96],[ 12.10305344 138.89694656] ; [  8.89694656 102.10305344],0
s8,1,0.005372,7.749585,[ 50 100] ; [56 55],[60.91954023 89.08045977] ; [45.08045977 65.91954023],0
n4,1,0.006382,7.439262,[99 52] ; [89 21],[108.76628352  42.23371648] ; [79.23371648 30.76628352],0
p4,1,0.011058,6.455899,[58 92] ; [59 49],[68.02325581 81.97674419] ; [48.97674419 59.02325581],0
r1,1,0.016231,5.77767,[90 61] ; [82 29],[99.12977099 51.87022901] ; [72.87022901 38.12977099],0
