Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,78.08763,[29 52] ; [376  83],[60.75 20.25] ; [344.25 114.75],1
n4,1,0.0,48.671571,[41 40] ; [389  71],[64.38077634 16.61922366] ; [365.61922366  94.38077634],1
p11,1,3e-06,22.161916,[47 34] ; [375  85],[63.18299445 17.81700555] ; [358.81700555 101.18299445],1
r4,1,3e-06,22.006566,[61 20] ; [425  35],[72.76524954  8.23475046] ; [413.23475046  46.76524954],1
v4,1,1.1e-05,19.261717,[69 12] ; [443  15],[76.94248609  4.05751391] ; [435.05751391  22.94248609],1
p9,1,2.7e-05,17.611282,[55 24] ; [397  55],[67.24670433 11.75329567] ; [384.75329567  67.24670433],1
p10,1,9.8e-05,15.170274,[52 26] ; [388  69],[64.14953271 13.85046729] ; [375.85046729  81.14953271],1
p2,1,0.000426,12.415084,[53 25] ; [387  71],[64.02985075 13.97014925] ; [375.97014925  82.02985075],1
u1,1,0.001285,10.364138,[10 71] ; [136 324],[21.85951941 59.14048059] ; [124.14048059 335.85951941],0
p4,1,0.001439,10.154794,[38 41] ; [305 152],[50.55410448 28.44589552] ; [292.44589552 164.55410448],0
s7,1,0.00225,9.333348,[26 48] ; [239 201],[38.15175097 35.84824903] ; [226.84824903 213.15175097],0
p8,1,0.004194,8.197713,[30 48] ; [253 199],[41.6490566 36.3509434] ; [241.3509434 210.6490566],0
r3,1,0.004252,8.172782,[72  9] ; [440  17],[77.08550186  3.91449814] ; [434.91449814  22.08550186],0
v3,1,0.006416,7.429524,[21 53] ; [199 240],[31.73489279 42.26510721] ; [188.26510721 250.73489279],0
a8,1,0.00651,7.403403,[ 2 72] ; [ 57 351],[ 9.05809129 64.94190871] ; [ 49.94190871 358.05809129],0
p6,1,0.009085,6.806055,[19 56] ; [187 267],[29.20604915 45.79395085] ; [176.79395085 277.20604915],0
a5,1,0.012616,6.222153,[60 21] ; [392  68],[67.67467652 13.32532348] ; [384.32532348  75.67467652],0
p7,1,0.018271,5.56998,[39 38] ; [290 158],[48.25333333 28.74666667] ; [280.74666667 167.25333333],0
b1,1,0.02554,4.986897,[40 41] ; [167 293],[30.99260628 50.00739372] ; [176.00739372 283.99260628],0
p3,1,0.030644,4.6728,[32 46] ; [249 210],[40.81564246 37.18435754] ; [240.18435754 218.81564246],0
p12,1,0.036092,4.392765,[ 2 76] ; [ 45 413],[ 6.83955224 71.16044776] ; [ 40.16044776 417.83955224],0
s8,1,0.036499,4.37365,[31 50] ; [232 224],[39.67039106 41.32960894] ; [223.32960894 232.67039106],0
v1,1,0.046768,3.953723,[36 43] ; [257 189],[44.08952381 34.91047619] ; [248.91047619 197.08952381],0
s5,1,0.047151,3.93999,[20 56] ; [168 272],[27.68992248 48.31007752] ; [160.31007752 279.68992248],0
u2,1,0.050537,3.823546,[16  4] ; [49 38],[12.14953271  7.85046729] ; [52.85046729 34.14953271],0
r1,1,0.052671,3.754326,[61 19] ; [389  69],[66.91449814 13.08550186] ; [383.08550186  74.91449814],0
s2,1,0.064391,3.420519,[36 44] ; [255 199],[43.59550562 36.40449438] ; [247.40449438 206.59550562],0
r2,1,0.071968,3.237558,[73  6] ; [437  15],[75.87570621  3.12429379] ; [434.12429379  17.87570621],0
s6,1,0.080996,3.044795,[48 32] ; [315 136],[54.68926554 25.31073446] ; [308.31073446 142.68926554],0
p5,1,0.094673,2.793057,[ 5 74] ; [ 59 397],[ 9.45046729 69.54953271] ; [ 54.54953271 401.45046729],0
a4,1,0.100258,2.701441,[40 41] ; [271 187],[46.73654917 34.26345083] ; [264.26345083 193.73654917],0
p1,1,0.192242,1.700351,[ 4 77] ; [ 43 416],[ 7.05 73.95] ; [ 39.95 419.05],0
a6,1,0.194663,1.68197,[54 27] ; [338 121],[58.8 22.2] ; [333.2 125.8],0
a2,1,0.20538,1.603699,[23 58] ; [164 296],[27.99815157 53.00184843] ; [159.00184843 300.99815157],0
a3,1,0.217051,1.523764,[61 20] ; [372  86],[65.07050093 15.92949907] ; [367.92949907  90.07050093],0
s1,1,0.230449,1.438088,[ 4 74] ; [ 12 445],[ 2.33271028 75.66728972] ; [ 13.66728972 443.33271028],0
a1,1,0.233102,1.421832,[ 2 79] ; [ 26 434],[ 4.1922366 76.8077634] ; [ 23.8077634 436.1922366],0
u4,1,0.253724,1.302682,[ 1 80] ; [ 17 442],[ 2.7 78.3] ; [ 15.3 443.7],0
b2,1,0.256094,1.289748,[18 37] ; [119 172],[21.77745665 33.22254335] ; [115.22254335 175.77745665],0
b3,1,0.256094,1.289748,[18 37] ; [119 172],[21.77745665 33.22254335] ; [115.22254335 175.77745665],0
d2,1,0.330775,0.945859,[55 26] ; [335 123],[58.60853432 22.39146568] ; [331.39146568 126.60853432],0
v2,1,0.355687,0.853064,[43 33] ; [276 168],[46.62307692 29.37692308] ; [272.37692308 171.62307692],0
n2,1,0.376586,0.781818,[18 12] ; [68 31],[20. 10.] ; [66. 33.],0
a7,1,0.421433,0.646316,[59 22] ; [354 106],[61.83548983 19.16451017] ; [351.16451017 108.83548983],0
n3,1,0.438783,0.599462,[18 11] ; [69 30],[19.7109375  9.2890625] ; [67.2890625 31.7109375],0
u3,1,0.528474,0.397324,[14  6] ; [55 33],[12.77777778  7.22222222] ; [56.22222222 31.77777778],0
s3,1,0.53314,0.388403,[43 36] ; [263 189],[45.52542373 33.47457627] ; [260.47457627 191.52542373],0
b5,1,0.546011,0.364513,[52 29] ; [279 181],[49.55822551 31.44177449] ; [281.44177449 178.55822551],0
b4,1,0.564777,0.331501,[51 30] ; [274 186],[48.65988909 32.34011091] ; [276.34011091 183.65988909],0
n1,1,0.623663,0.240752,[12 17] ; [36 63],[10.875 18.125] ; [37.125 61.875],0
d5,1,0.763092,0.090856,[79  2] ; [451   9],[79.35304991  1.64695009] ; [450.64695009   9.35304991],0
d3,1,0.870925,0.026401,[72  9] ; [406  54],[71.56746765  9.43253235] ; [406.43253235  53.56746765],0
s4,1,0.998086,6e-06,[14 67] ; [ 78 373],[14.0075188 66.9924812] ; [ 77.9924812 373.0075188],0
