Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.00104,10.755628,[ 10 105] ; [2 1],[ 11.69491525 103.30508475] ; [0.30508475 2.69491525],0
a1,1,0.010856,6.488728,[  4 112] ; [1 2],[  4.87394958 111.12605042] ; [0.12605042 2.87394958],0
p6,1,0.039243,4.250331,[21 92] ; [2 1],[22.40517241 90.59482759] ; [0.59482759 2.40517241],0
a4,1,0.044897,4.022496,[22 92] ; [2 1],[23.38461538 90.61538462] ; [0.61538462 2.38461538],0
a2,1,0.062289,3.475377,[  7 109] ; [1 2],[  7.79831933 108.20168067] ; [0.20168067 2.79831933],0
p10,1,0.300858,1.070389,[69 41] ; [1 2],[68.14159292 41.85840708] ; [1.85840708 1.14159292],0
v4,1,0.393073,0.729414,[95 17] ; [2 1],[94.46956522 17.53043478] ; [2.53043478 0.46956522],0
n3,1,0.404248,0.695652,[35 11] ; [1 1],[34.5 11.5] ; [1.5 0.5],0
n2,1,0.429675,0.623701,[36 12] ; [1 1],[35.52 12.48] ; [1.48 0.52],0
s6,1,0.609787,0.260485,[55 59] ; [1 2],[54.56410256 59.43589744] ; [1.43589744 1.56410256],0
b5,1,0.650269,0.205561,[62 54] ; [2 1],[62.38655462 53.61344538] ; [1.61344538 1.38655462],0
p7,1,0.687266,0.162061,[50 61] ; [1 2],[49.65789474 61.34210526] ; [1.34210526 1.65789474],0
r3,1,0.699014,0.149499,[87 27] ; [2 1],[86.71794872 27.28205128] ; [2.28205128 0.71794872],0
s3,1,0.70698,0.141312,[50 63] ; [1 2],[49.68103448 63.31896552] ; [1.31896552 1.68103448],0
r1,1,0.716656,0.13172,[64 50] ; [2 1],[64.30769231 49.69230769] ; [1.69230769 1.30769231],0
s8,1,0.798797,0.064976,[31 85] ; [1 2],[31.19327731 84.80672269] ; [0.80672269 2.19327731],0
p11,1,0.824974,0.048908,[70 46] ; [2 1],[70.18487395 45.81512605] ; [1.81512605 1.18487395],0
v1,1,0.829824,0.046194,[45 69] ; [1 2],[44.82051282 69.17948718] ; [1.17948718 1.82051282],0
p4,1,0.879986,0.022797,[34 82] ; [1 2],[34.11764706 81.88235294] ; [0.88235294 2.11764706],0
n5,1,0.887823,0.019898,[81 34] ; [2 1],[80.88983051 34.11016949] ; [2.11016949 0.88983051],0
s2,1,0.925274,0.008797,[41 73] ; [1 2],[40.92307692 73.07692308] ; [1.07692308 1.92307692],0
p9,1,0.932286,0.00722,[72 40] ; [2 1],[72.06956522 39.93043478] ; [1.93043478 1.06956522],0
n6,1,0.94039,0.005592,[79 36] ; [2 1],[78.94067797 36.05932203] ; [2.05932203 0.94067797],0
v2,1,0.954443,0.003264,[34 73] ; [1 2],[34.04545455 72.95454545] ; [0.95454545 2.04545455],0
r4,1,0.967007,0.001711,[76 40] ; [2 1],[76.03361345 39.96638655] ; [1.96638655 1.03361345],0
s7,1,0.982392,0.000487,[36 74] ; [1 2],[36.01769912 73.98230088] ; [0.98230088 2.01769912],0
p8,1,0.982853,0.000462,[38 74] ; [1 2],[37.9826087 74.0173913] ; [1.0173913 1.9826087],0
p2,1,0.991593,0.000111,[77 38] ; [2 1],[76.99152542 38.00847458] ; [2.00847458 0.99152542],0
