Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,74.954814,[134  44] ; [32 95],[96.87868852 81.12131148] ; [69.12131148 57.87868852],1
s2,1,0.0,46.928689,[131  49] ; [42 84],[101.76470588  78.23529412] ; [71.23529412 54.76470588],1
s6,1,0.0,42.924375,[152  25] ; [63 60],[126.85  50.15] ; [88.15 34.85],1
s3,1,1e-06,24.275677,[129  48] ; [55 68],[108.56  68.44] ; [75.44 47.56],1
s5,1,4e-06,21.110194,[90 86] ; [30 92],[ 70.87248322 105.12751678] ; [49.12751678 72.87248322],1
p6,1,0.000126,14.70266,[87 90] ; [34 91],[ 70.91721854 106.08278146] ; [50.08278146 74.91721854],1
a3,1,0.000572,11.86504,[150  29] ; [85 42],[137.46732026  41.53267974] ; [97.53267974 29.46732026],1
n5,1,0.000906,11.010853,[158  23] ; [91 35],[146.80456026  34.19543974] ; [102.19543974  23.80456026],1
n6,1,0.000947,10.927877,[169  10] ; [105  22],[160.28104575  18.71895425] ; [113.71895425  13.28104575],1
p3,1,0.001368,10.248278,[118  62] ; [60 67],[104.36482085  75.63517915] ; [73.63517915 53.36482085],0
n4,1,0.001756,9.789083,[163  18] ; [97 29],[153.28990228  27.71009772] ; [106.71009772  19.28990228],0
p7,1,0.003556,8.497917,[135  40] ; [77 48],[123.66666667  51.33333333] ; [88.33333333 36.66666667],0
v1,1,0.022655,5.19475,[133  47] ; [77 48],[123.93442623  56.06557377] ; [86.06557377 38.93442623],0
d3,1,0.023776,5.110923,[140  40] ; [84 43],[131.33550489  48.66449511] ; [92.66449511 34.33550489],0
r2,1,0.034085,4.490429,[179   1] ; [121   5],[176.47058824   3.52941176] ; [123.52941176   2.47058824],0
p5,1,0.035561,4.418032,[ 38 143] ; [ 15 112],[ 31.1461039 149.8538961] ; [ 21.8538961 105.1461039],0
u1,1,0.041835,4.141877,[ 46 135] ; [ 20 107],[ 38.78571429 142.21428571] ; [27.21428571 99.78571429],0
p10,1,0.048002,3.909911,[160  20] ; [101  24],[154.03278689  25.96721311] ; [106.96721311  18.03278689],0
p4,1,0.057282,3.614368,[125  55] ; [73 51],[117.23684211  62.76315789] ; [80.76315789 43.23684211],0
p1,1,0.061425,3.498496,[ 25 155] ; [  9 118],[ 19.93485342 160.06514658] ; [ 14.06514658 112.93485342],0
s4,1,0.066309,3.372115,[ 31 150] ; [ 12 112],[ 25.51803279 155.48196721] ; [ 17.48196721 106.51803279],0
d1,1,0.08129,3.038923,[123  58] ; [74 53],[115.76948052  65.23051948] ; [81.23051948 45.76948052],0
a1,1,0.092883,2.823677,[ 16 165] ; [  5 122],[ 12.34090909 168.65909091] ; [  8.65909091 118.34090909],0
p9,1,0.120959,2.404853,[159  19] ; [104  21],[154.50165017  23.49834983] ; [108.49834983  16.50165017],0
p8,1,0.121523,2.397587,[112  65] ; [68 57],[105.49668874  71.50331126] ; [74.50331126 50.49668874],0
d5,1,0.125044,2.352982,[153  26] ; [100  27],[147.99673203  31.00326797] ; [105.00326797  21.99673203],0
