Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,3e-06,21.788129,[274  71] ; [64 48],[255.16411379  89.83588621] ; [82.83588621 29.16411379],1
s7,1,0.672291,0.178934,[131 208] ; [45 65],[132.88195991 206.11804009] ; [43.11804009 66.88195991],0
a5,1,0.68082,0.169205,[231 118] ; [75 42],[229.17167382 119.82832618] ; [76.82832618 40.17167382],0
a1,1,0.761507,0.092114,[ 10 339] ; [  4 113],[ 10.48497854 338.51502146] ; [  3.51502146 113.48497854],0
a4,1,0.793499,0.068523,[138 210] ; [48 69],[139.2 208.8] ; [46.8 70.2],0
v3,1,0.829588,0.046324,[109 225] ; [35 76],[108.08089888 225.91910112] ; [35.91910112 75.08089888],0
p5,1,0.888286,0.019733,[ 16 330] ; [  5 111],[ 15.72727273 330.27272727] ; [  5.27272727 110.72727273],0
s6,1,0.911739,0.012287,[209 133] ; [69 45],[208.5 133.5] ; [69.5 44.5],0
d5,1,0.952775,0.003507,[268  81] ; [88 27],[267.76724138  81.23275862] ; [88.23275862 26.76724138],0
p1,1,0.97734,0.000807,[ 15 331] ; [  5 112],[ 14.94600432 331.05399568] ; [  5.05399568 111.94600432],0
u4,1,0.994367,5e-05,[  6 343] ; [  2 115],[  5.99141631 343.00858369] ; [  2.00858369 114.99141631],0
