Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,75.913053,[188  68] ; [178 274],[132.33898305 123.66101695] ; [233.66101695 218.33898305],1
s6,1,0.0,61.98841,[221  32] ; [265 186],[174.65625  78.34375] ; [311.34375 139.65625],1
p5,1,0.0,39.786764,[ 54 202] ; [ 25 426],[ 28.60537482 227.39462518] ; [ 50.39462518 400.60537482],1
s7,1,0.0,33.886724,[162  83] ; [187 249],[125.55800294 119.44199706] ; [223.44199706 212.55800294],1
s3,1,0.0,30.747112,[177  76] ; [217 232],[141.997151 111.002849] ; [252.002849 196.997151],1
s8,1,1e-06,24.192855,[146 109] ; [173 281],[114.73201693 140.26798307] ; [204.26798307 249.73201693],1
s4,1,1e-06,23.709062,[ 65 187] ; [ 52 399],[ 41.94025605 210.05974395] ; [ 75.05974395 375.94025605],1
p6,1,4.3e-05,16.731141,[122 132] ; [146 304],[ 96.69318182 157.30681818] ; [171.30681818 278.69318182],1
p7,1,0.000274,13.240528,[184  65] ; [269 178],[162.06465517  86.93534483] ; [290.93534483 156.06465517],1
a5,1,0.000668,11.577009,[210  47] ; [319 136],[190.94522472  66.05477528] ; [338.05477528 116.94522472],1
p4,1,0.001005,10.818778,[174  81] ; [252 201],[153.43220339 101.56779661] ; [272.56779661 180.43220339],0
p12,1,0.001202,10.487991,[ 31 225] ; [ 24 427],[ 19.91513437 236.08486563] ; [ 35.08486563 415.91513437],0
p3,1,0.001496,10.083414,[151 106] ; [210 243],[130.67183099 126.32816901] ; [230.32816901 222.67183099],0
p10,1,0.002198,9.376517,[226  28] ; [360  90],[211.42613636  42.57386364] ; [374.57386364  75.42613636],0
p8,1,0.003451,8.55205,[153 100] ; [219 228],[134.45142857 118.54857143] ; [237.54857143 209.45142857],0
a4,1,0.003915,8.322797,[136 121] ; [188 263],[117.61016949 139.38983051] ; [206.38983051 244.61016949],0
a3,1,0.004434,8.096988,[200  55] ; [310 143],[183.68644068  71.31355932] ; [326.31355932 126.68644068],0
p9,1,0.004688,7.99595,[228  24] ; [371  78],[215.33238231  36.66761769] ; [383.66761769  65.33238231],0
p1,1,0.005137,7.830686,[ 32 223] ; [ 29 424],[ 21.97033898 233.02966102] ; [ 39.02966102 413.97033898],0
b5,1,0.007094,7.249007,[135 122] ; [286 169],[151.96207865 105.03792135] ; [269.03792135 185.96207865],0
u1,1,0.011677,6.35929,[ 61 196] ; [ 73 382],[ 48.36797753 208.63202247] ; [ 85.63202247 369.36797753],0
n2,1,0.015372,5.873294,[45  8] ; [68 34],[38.63870968 14.36129032] ; [74.36129032 27.63870968],0
d1,1,0.017857,5.610126,[169  88] ; [258 197],[154.12780899 102.87219101] ; [272.87219101 182.12780899],0
r4,1,0.032672,4.562872,[248   9] ; [421  34],[241.47893258  15.52106742] ; [427.52106742  27.47893258],0
d4,1,0.036091,4.392797,[219  36] ; [362  93],[208.66901408  46.33098592] ; [372.33098592  82.66901408],0
a2,1,0.042089,4.131622,[ 74 183] ; [100 355],[ 62.80617978 194.19382022] ; [111.19382022 343.80617978],0
v1,1,0.043515,4.075292,[152 103] ; [228 213],[139.22413793 115.77586207] ; [240.77586207 200.22413793],0
v3,1,0.046207,3.974035,[117 136] ; [169 270],[104.56358382 148.43641618] ; [181.43641618 257.56358382],0
d2,1,0.05079,3.815174,[138 117] ; [211 243],[125.52186178 129.47813822] ; [223.47813822 230.52186178],0
n1,1,0.059803,3.542836,[26 26] ; [35 67],[20.5974026 31.4025974] ; [40.4025974 61.5974026],0
r1,1,0.060913,3.512359,[220  36] ; [364  89],[210.86600846  45.13399154] ; [373.13399154  79.86600846],0
s1,1,0.065402,3.394816,[ 12 241] ; [ 10 440],[  7.91749644 245.08250356] ; [ 14.08250356 435.91749644],0
n5,1,0.101014,2.689463,[214  43] ; [354  99],[205.6  51.4] ; [362.4  90.6],0
d5,1,0.11104,2.539361,[216  40] ; [361  93],[208.04507042  47.95492958] ; [368.95492958  85.04507042],0
a7,1,0.121475,2.398205,[179  77] ; [341 112],[187.7574048  68.2425952] ; [332.2425952 120.7574048],0
u2,1,0.191725,1.704309,[24 32] ; [76 67],[28.14070352 27.85929648] ; [71.85929648 71.14070352],0
a6,1,0.213405,1.548176,[165  91] ; [314 141],[172.46694796  83.53305204] ; [306.53305204 148.46694796],0
v4,1,0.217214,1.522684,[252   4] ; [441  14],[249.51898734   6.48101266] ; [443.48101266  11.51898734],0
a1,1,0.251668,1.314021,[ 15 242] ; [ 18 437],[ 11.91151685 245.08848315] ; [ 21.08848315 433.91151685],0
v2,1,0.271627,1.208511,[149 102] ; [240 196],[142.12372635 108.87627365] ; [246.87627365 189.12372635],0
u3,1,0.307555,1.041148,[35 22] ; [77 67],[31.76119403 25.23880597] ; [80.23880597 63.76119403],0
b1,1,0.311092,1.026033,[ 99 158] ; [158 297],[ 92.76544944 164.23455056] ; [164.23455056 290.76544944],0
p2,1,0.3312,0.9442,[219  37] ; [374  78],[214.4180791  41.5819209] ; [378.5819209  73.4180791],0
b4,1,0.332023,0.940993,[157 100] ; [261 194],[150.87921348 106.12078652] ; [267.12078652 187.87921348],0
n3,1,0.338587,0.915776,[40 12] ; [71 31],[37.48051948 14.51948052] ; [73.51948052 28.48051948],0
d3,1,0.416532,0.660078,[183  74] ; [310 144],[178.20112518  78.79887482] ; [314.79887482 139.20112518],0
b2,1,0.457119,0.55294,[64 91] ; [102 169],[60.39906103 94.60093897] ; [105.60093897 165.39906103],0
b3,1,0.457119,0.55294,[64 91] ; [102 169],[60.39906103 94.60093897] ; [105.60093897 165.39906103],0
u4,1,0.5614,0.337286,[  5 252] ; [ 12 443],[  6.13623596 250.86376404] ; [ 10.86376404 444.13623596],0
