Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,54.197318,[49  6] ; [30 77],[26.82098765 28.17901235] ; [52.17901235 54.82098765],1
d4,1,0.0,45.578479,[54  1] ; [48 61],[34.20731707 20.79268293] ; [67.79268293 41.20731707],1
d5,1,0.0,44.936259,[54  1] ; [48 60],[34.41717791 20.58282209] ; [67.58282209 40.41717791],1
d2,1,0.0,41.277796,[37 17] ; [19 89],[18.66666667 35.33333333] ; [37.33333333 70.66666667],1
a5,1,2e-06,23.017969,[43 12] ; [42 67],[28.50609756 26.49390244] ; [56.49390244 52.50609756],1
a4,1,5e-06,20.849247,[28 26] ; [19 90],[15.57055215 38.42944785] ; [31.42944785 77.57055215],1
a3,1,2.7e-05,17.599213,[41 14] ; [43 65],[28.34355828 26.65644172] ; [55.65644172 52.34355828],1
a2,1,0.004499,8.07056,[ 9 46] ; [  4 105],[ 4.3597561 50.6402439] ; [  8.6402439 100.3597561],0
u1,1,0.011722,6.352378,[ 7 48] ; [  3 106],[ 3.35365854 51.64634146] ; [  6.64634146 102.35365854],0
a7,1,0.047021,3.944619,[36 19] ; [53 55],[30.03067485 24.96932515] ; [58.96932515 49.03067485],0
p7,1,0.047158,3.939737,[20 35] ; [56 50],[25.96273292 29.03726708] ; [50.03726708 55.96273292],0
p2,1,0.053214,3.737197,[31 23] ; [79 30],[36.44171779 17.55828221] ; [73.55828221 35.44171779],0
s2,1,0.075702,3.154849,[26 29] ; [36 73],[20.79268293 34.20731707] ; [41.20731707 67.79268293],0
r2,1,0.084408,2.97792,[41  9] ; [73 33],[36.53846154 13.46153846] ; [77.46153846 28.53846154],0
n3,1,0.087515,2.919491,[11 11] ; [26 10],[14.03448276  7.96551724] ; [22.96551724 13.03448276],0
s8,1,0.095232,2.783629,[17 38] ; [21 88],[12.74390244 42.25609756] ; [25.25609756 83.74390244],0
v2,1,0.106825,2.600575,[20 35] ; [26 81],[15.61728395 39.38271605] ; [30.38271605 76.61728395],0
p4,1,0.134493,2.239865,[30 25] ; [46 63],[25.48780488 29.51219512] ; [50.51219512 58.48780488],0
s5,1,0.13714,2.209762,[15 36] ; [20 86],[11.36942675 39.63057325] ; [23.63057325 82.36942675],0
b2,1,0.137255,2.208471,[14 22] ; [15 46],[10.7628866 25.2371134] ; [18.2371134 42.7628866],0
b3,1,0.137255,2.208471,[14 22] ; [15 46],[10.7628866 25.2371134] ; [18.2371134 42.7628866],0
u3,1,0.162133,1.95422,[8 6] ; [24 41],[5.67088608 8.32911392] ; [26.32911392 38.67088608],0
n4,1,0.165408,1.924073,[36 19] ; [59 50],[31.8597561 23.1402439] ; [63.1402439 45.8597561],0
b4,1,0.168008,1.90063,[34 21] ; [55 54],[29.84756098 25.15243902] ; [59.15243902 49.84756098],0
p8,1,0.204098,1.612802,[16 38] ; [43 65],[19.66666667 34.33333333] ; [39.33333333 68.66666667],0
a6,1,0.204542,1.609641,[34 21] ; [56 53],[30.18292683 24.81707317] ; [59.81707317 49.18292683],0
p1,1,0.209567,1.574417,[ 6 49] ; [  6 103],[ 4.02439024 50.97560976] ; [  7.97560976 101.02439024],0
a8,1,0.217172,1.52296,[ 3 51] ; [12 91],[ 5.15923567 48.84076433] ; [ 9.84076433 93.15923567],0
v4,1,0.237561,1.395011,[41 14] ; [89 19],[43.86503067 11.13496933] ; [86.13496933 21.86503067],0
