Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,25.999796,[12 21] ; [44  5],[22.53658537 10.46341463] ; [33.46341463 15.53658537],1
d5,1,2e-06,22.693435,[17 16] ; [47  2],[25.75609756  7.24390244] ; [38.24390244 10.75609756],1
d2,1,2e-06,22.363636,[ 6 27] ; [35 14],[16.5 16.5] ; [24.5 24.5],1
d4,1,3e-05,17.413953,[21 12] ; [48  1],[27.76829268  5.23170732] ; [41.23170732  7.76829268],1
a3,1,7e-05,15.799288,[18 15] ; [46  4],[25.44578313  7.55421687] ; [38.55421687 11.44578313],1
a2,1,0.006239,7.479894,[ 1 32] ; [13 37],[ 5.56626506 27.43373494] ; [ 8.43373494 41.56626506],0
s3,1,0.011343,6.410744,[18 14] ; [41  9],[23.02439024  8.97560976] ; [35.97560976 14.02439024],0
s2,1,0.011716,6.353386,[17 16] ; [39 11],[22.26506024 10.73493976] ; [33.73493976 16.26506024],0
a4,1,0.011847,6.333592,[ 8 25] ; [26 24],[13.51807229 19.48192771] ; [20.48192771 29.51807229],0
n3,1,0.014707,5.95125,[7 1] ; [3 7],[4.44444444 3.55555556] ; [5.55555556 4.44444444],0
s4,1,0.023556,5.127025,[ 1 32] ; [10 39],[ 4.42682927 28.57317073] ; [ 6.57317073 42.42682927],0
a5,1,0.03068,4.670798,[20 13] ; [41  9],[24.25301205  8.74698795] ; [36.74698795 13.25301205],0
v1,1,0.047589,3.924432,[18 15] ; [37 12],[22.13414634 10.86585366] ; [32.86585366 16.13414634],0
s8,1,0.076372,3.140472,[18 15] ; [36 13],[21.73170732 11.26829268] ; [32.26829268 16.73170732],0
r1,1,0.076779,3.131807,[24  9] ; [44  6],[27.03614458  5.96385542] ; [40.96385542  9.03614458],0
n1,1,0.092133,2.836706,[2 5] ; [7 3],[3.70588235 3.29411765] ; [5.29411765 4.70588235],0
v4,1,0.139896,2.179108,[30  3] ; [49  1],[31.40963855  1.59036145] ; [47.59036145  2.40963855],0
p11,1,0.144931,2.124808,[25  8] ; [44  6],[27.43373494  5.56626506] ; [41.56626506  8.43373494],0
r2,1,0.151895,2.053117,[27  5] ; [47  3],[28.87804878  3.12195122] ; [45.12195122  4.87804878],0
p2,1,0.155169,2.020682,[26  7] ; [45  5],[28.22891566  4.77108434] ; [42.77108434  7.22891566],0
p4,1,0.15679,2.004919,[26  6] ; [45  4],[28.04938272  3.95061728] ; [42.95061728  6.04938272],0
n4,1,0.162042,1.955068,[29  4] ; [48  2],[30.61445783  2.38554217] ; [46.38554217  3.61445783],0
p9,1,0.162042,1.955068,[29  4] ; [48  2],[30.61445783  2.38554217] ; [46.38554217  3.61445783],0
n5,1,0.166786,1.911599,[28  5] ; [47  3],[29.81927711  3.18072289] ; [45.18072289  4.81927711],0
