Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000293,13.114558,[69 34] ; [66  7],[79.00568182 23.99431818] ; [55.99431818 17.00568182],1
p5,1,0.001193,10.501376,[  3 102] ; [12 60],[ 8.89830508 96.10169492] ; [ 6.10169492 65.89830508],0
p3,1,0.005811,7.607997,[34 70] ; [39 34],[42.89265537 61.10734463] ; [30.10734463 42.89265537],0
n6,1,0.005917,7.575396,[76 27] ; [66  7],[83.10227273 19.89772727] ; [58.89772727 14.10227273],0
p9,1,0.007148,7.235516,[76 28] ; [62  7],[82.95953757 21.04046243] ; [55.04046243 13.95953757],0
s7,1,0.007705,7.100858,[37 66] ; [40 31],[45.58045977 57.41954023] ; [31.41954023 39.58045977],0
b1,1,0.007926,7.05008,[50 55] ; [21 54],[41.41666667 63.58333333] ; [29.58333333 45.41666667],0
p6,1,0.013348,6.122335,[26 77] ; [31 41],[33.54857143 69.45142857] ; [23.45142857 48.54857143],0
b4,1,0.02221,5.229292,[58 47] ; [54 21],[65.33333333 39.66666667] ; [46.66666667 28.33333333],0
a8,1,0.04603,3.980495,[18 81] ; [ 5 63],[13.63473054 85.36526946] ; [ 9.36526946 58.63473054],0
r2,1,0.048444,3.894525,[94 11] ; [72  2],[97.37430168  7.62569832] ; [68.62569832  5.37430168],0
p4,1,0.065864,3.3832,[53 52] ; [47 26],[58.98876404 46.01123596] ; [41.01123596 31.98876404],0
s4,1,0.065916,3.381896,[20 83] ; [23 50],[25.16477273 77.83522727] ; [17.83522727 55.16477273],0
p2,1,0.103561,2.649828,[80 25] ; [62 10],[84.23728814 20.76271186] ; [57.76271186 14.23728814],0
a2,1,0.115063,2.483265,[19 86] ; [21 54],[23.33333333 81.66666667] ; [16.66666667 58.33333333],0
p12,1,0.118074,2.442687,[  5 100] ; [ 8 65],[ 7.66853933 97.33146067] ; [ 5.33146067 67.66853933],0
v4,1,0.120666,2.408661,[94 11] ; [70  3],[96.74157303  8.25842697] ; [67.25842697  5.74157303],0
s3,1,0.136801,2.213583,[81 24] ; [62 10],[84.83050847 20.16949153] ; [58.16949153 13.83050847],0
p8,1,0.139877,2.179313,[41 63] ; [36 35],[45.76 58.24] ; [31.24 39.76],0
p10,1,0.186477,1.745233,[78 26] ; [60 12],[81.54545455 22.45454545] ; [56.45454545 15.54545455],0
u3,1,0.191071,1.709341,[17 18] ; [17  9],[19.50819672 15.49180328] ; [14.49180328 11.50819672],0
d4,1,0.195172,1.678137,[84 20] ; [66  9],[87.15083799 16.84916201] ; [62.84916201 12.15083799],0
d5,1,0.21297,1.551119,[74 29] ; [60 15],[77.53932584 25.46067416] ; [56.46067416 18.53932584],0
v1,1,0.215112,1.536685,[43 58] ; [39 36],[47.05681818 53.94318182] ; [34.94318182 40.05681818],0
p11,1,0.217435,1.521219,[74 31] ; [59 16],[77.58333333 27.41666667] ; [55.41666667 19.58333333],0
a6,1,0.218927,1.511389,[69 35] ; [43 32],[65.0726257 38.9273743] ; [46.9273743 28.0726257],0
r4,1,0.223025,1.484801,[87 18] ; [67  8],[89.83333333 15.16666667] ; [64.16666667 10.83333333],0
a4,1,0.231369,1.432426,[41 64] ; [36 39],[44.91666667 60.08333333] ; [32.08333333 42.91666667],0
p1,1,0.328455,0.954978,[ 6 99] ; [ 7 66],[ 7.66853933 97.33146067] ; [ 5.33146067 67.66853933],0
a7,1,0.329131,0.952313,[84 20] ; [56 19],[81.34078212 22.65921788] ; [58.65921788 16.34078212],0
b3,1,0.334655,0.930802,[13 39] ; [14 27],[15.09677419 36.90322581] ; [11.90322581 29.09677419],0
b2,1,0.334655,0.930802,[13 39] ; [14 27],[15.09677419 36.90322581] ; [11.90322581 29.09677419],0
a5,1,0.367346,0.812622,[66 39] ; [52 23],[68.83333333 36.16666667] ; [49.16666667 25.83333333],0
u2,1,0.425736,0.634426,[21 15] ; [12 13],[19.47540984 16.52459016] ; [13.52459016 11.47540984],0
r1,1,0.45897,0.548405,[83 22] ; [55 19],[80.94972067 24.05027933] ; [57.05027933 16.94972067],0
n3,1,0.494525,0.466667,[19  8] ; [9 6],[18.  9.] ; [10.  5.],0
n4,1,0.536031,0.382945,[74 31] ; [56 19],[75.83333333 29.16666667] ; [54.16666667 20.83333333],0
n1,1,0.574103,0.315865,[ 8 19] ; [ 3 11],[ 7.24390244 19.75609756] ; [ 3.75609756 10.24390244],0
p7,1,0.693322,0.155513,[62 40] ; [44 25],[63.22807018 38.77192982] ; [42.77192982 26.22807018],0
s1,1,0.785612,0.073991,[ 8 94] ; [ 5 69],[ 7.53409091 94.46590909] ; [ 5.46590909 68.53409091],0
b5,1,0.818095,0.052898,[62 43] ; [43 32],[61.25 43.75] ; [43.75 31.25],0
n5,1,0.852758,0.034447,[74 30] ; [51 22],[73.44632768 30.55367232] ; [51.55367232 21.44632768],0
v3,1,0.876235,0.024256,[34 66] ; [26 48],[34.48275862 65.51724138] ; [25.51724138 48.48275862],0
u1,1,0.895133,0.017375,[19 86] ; [13 62],[18.66666667 86.33333333] ; [13.33333333 61.66666667],0
d1,1,0.899587,0.015922,[55 50] ; [40 35],[55.41666667 49.58333333] ; [39.58333333 35.41666667],0
d2,1,0.901025,0.015467,[44 60] ; [32 42],[44.40449438 59.59550562] ; [31.59550562 42.40449438],0
r3,1,0.934487,0.006757,[98  6] ; [69  4],[98.12429379  5.87570621] ; [68.87570621  4.12429379],0
a3,1,0.936839,0.006279,[68 37] ; [49 26],[68.25 36.75] ; [48.75 26.25],0
d3,1,0.954376,0.003273,[71 32] ; [52 23],[71.1741573 31.8258427] ; [51.8258427 23.1741573],0
v2,1,0.980276,0.000611,[50 51] ; [36 37],[49.91954023 51.08045977] ; [36.08045977 36.91954023],0
a1,1,1.0,0.0,[ 7 98] ; [ 5 70],[ 7. 98.] ; [ 5. 70.],0
