Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000129,14.656131,[25 13] ; [29 68],[15.2 22.8] ; [38.8 58.2],1
p4,1,0.000562,11.89898,[22 18] ; [24 74],[13.33333333 26.66666667] ; [32.66666667 65.33333333],1
p10,1,0.00107,10.702369,[30 10] ; [43 54],[21.31386861 18.68613139] ; [51.68613139 45.31386861],0
r4,1,0.005391,7.743432,[34  6] ; [60 39],[27.05035971 12.94964029] ; [66.94964029 32.05035971],0
v2,1,0.007522,7.143942,[21 15] ; [30 62],[14.34375 21.65625] ; [36.65625 55.34375],0
r3,1,0.007703,7.101234,[37  3] ; [71 28],[31.07913669  8.92086331] ; [76.92086331 22.07913669],0
p11,1,0.008701,6.88312,[28 12] ; [45 54],[21.00719424 18.99280576] ; [51.99280576 47.00719424],0
p9,1,0.009271,6.76981,[31  9] ; [52 45],[24.23357664 15.76642336] ; [58.76642336 38.23357664],0
s6,1,0.012373,6.256578,[24 16] ; [36 62],[17.39130435 22.60869565] ; [42.60869565 55.39130435],0
p3,1,0.015995,5.803448,[17 23] ; [22 77],[11.22302158 28.77697842] ; [27.77697842 71.22302158],0
a7,1,0.016738,5.723646,[32  8] ; [58 41],[25.89928058 14.10071942] ; [64.10071942 34.89928058],0
v4,1,0.024176,5.081966,[36  3] ; [73 24],[31.25735294  7.74264706] ; [77.74264706 19.25735294],0
p2,1,0.025571,4.984799,[30 10] ; [54 45],[24.17266187 15.82733813] ; [59.82733813 39.17266187],0
b1,1,0.028209,4.815277,[14 26] ; [55 44],[19.85611511 20.14388489] ; [49.14388489 49.85611511],0
a6,1,0.041351,4.161557,[31  9] ; [58 40],[25.79710145 14.20289855] ; [63.20289855 34.79710145],0
r1,1,0.044931,4.021214,[33  7] ; [64 34],[28.11594203 11.88405797] ; [68.88405797 29.11594203],0
d5,1,0.070553,3.27011,[32  8] ; [63 35],[27.53623188 12.46376812] ; [67.46376812 30.53623188],0
s4,1,0.07778,3.110682,[ 1 39] ; [12 87],[ 3.74100719 36.25899281] ; [ 9.25899281 89.74100719],0
a8,1,0.082863,3.007824,[ 1 36] ; [12 82],[ 3.67175573 33.32824427] ; [ 9.32824427 84.67175573],0
a5,1,0.086675,2.935075,[30 10] ; [59 40],[25.61151079 14.38848921] ; [63.38848921 35.61151079],0
s8,1,0.089978,2.874773,[14 26] ; [21 78],[10.07194245 29.92805755] ; [24.92805755 74.07194245],0
n4,1,0.13273,2.260285,[17 23] ; [56 43],[21.00719424 18.99280576] ; [51.99280576 47.00719424],0
a1,1,0.132869,2.258655,[ 1 39] ; [10 89],[ 3.16546763 36.83453237] ; [ 7.83453237 91.16546763],0
