Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,30.605005,[64  3] ; [38 32],[49.88321168 17.11678832] ; [52.11678832 17.88321168],1
a7,1,0.045637,3.994928,[41 25] ; [32 39],[35.16788321 30.83211679] ; [37.83211679 33.16788321],0
b5,1,0.068633,3.315415,[46 21] ; [38 33],[40.7826087 26.2173913] ; [43.2173913 27.7826087],0
d3,1,0.086212,2.943723,[38 28] ; [30 40],[33. 33.] ; [35. 35.],0
p7,1,0.08908,2.890925,[28 37] ; [20 49],[23.28358209 41.71641791] ; [24.71641791 44.28358209],0
n3,1,0.100396,2.69924,[19  6] ; [17 14],[16.07142857  8.92857143] ; [19.92857143 11.07142857],0
a8,1,0.107985,2.583458,[ 9 54] ; [ 4 64],[ 6.2519084 56.7480916] ; [ 6.7480916 61.2519084],0
d5,1,0.111525,2.532482,[45 21] ; [39 32],[40.46715328 25.53284672] ; [43.53284672 27.46715328],0
a6,1,0.119882,2.418862,[40 27] ; [33 38],[35.44202899 31.55797101] ; [37.55797101 33.44202899],0
p8,1,0.122983,2.378914,[24 41] ; [17 52],[19.8880597 45.1119403] ; [21.1119403 47.8880597],0
v3,1,0.145626,2.117477,[19 46] ; [13 57],[15.40740741 49.59259259] ; [16.59259259 53.40740741],0
p1,1,0.269242,1.220606,[ 2 65] ; [ 5 65],[ 3.42335766 63.57664234] ; [ 3.57664234 66.42335766],0
p4,1,0.304594,1.053974,[22 44] ; [18 53],[19.27007299 46.72992701] ; [20.72992701 50.27007299],0
u2,1,0.330341,0.94756,[15 14] ; [13 20],[13.09677419 15.90322581] ; [14.90322581 18.09677419],0
b4,1,0.354991,0.855537,[42 25] ; [39 32],[39.32608696 27.67391304] ; [41.67391304 29.32608696],0
u3,1,0.363084,0.827197,[12 17] ; [10 23],[10.29032258 18.70967742] ; [11.70967742 21.29032258],0
d2,1,0.399528,0.709747,[24 43] ; [30 40],[26.40875912 40.59124088] ; [27.59124088 42.40875912],0
d1,1,0.433089,0.614525,[25 42] ; [22 49],[22.81884058 44.18115942] ; [24.18115942 46.81884058],0
a2,1,0.444415,0.584857,[ 5 62] ; [ 8 63],[ 6.3115942 60.6884058] ; [ 6.6884058 64.3115942],0
n4,1,0.447814,0.57618,[42 25] ; [40 31],[39.8115942 27.1884058] ; [42.1884058 28.8115942],0
b3,1,0.459215,0.547808,[12 25] ; [17 25],[13.58227848 23.41772152] ; [15.41772152 26.58227848],0
b2,1,0.459215,0.547808,[12 25] ; [17 25],[13.58227848 23.41772152] ; [15.41772152 26.58227848],0
u1,1,0.519354,0.415176,[ 3 64] ; [ 5 66],[ 3.88405797 63.11594203] ; [ 4.11594203 66.88405797],0
s4,1,0.551585,0.354486,[15 52] ; [13 58],[13.5942029 53.4057971] ; [14.4057971 56.5942029],0
n1,1,0.601028,0.273448,[ 9 14] ; [10 21],[ 8.09259259 14.90740741] ; [10.90740741 20.09259259],0
p12,1,0.613131,0.255641,[ 3 64] ; [ 2 68],[ 2.44525547 64.55474453] ; [ 2.55474453 67.44525547],0
v2,1,0.621555,0.243688,[23 41] ; [22 47],[21.65413534 42.34586466] ; [23.34586466 45.65413534],0
a5,1,0.62897,0.23346,[32 35] ; [31 40],[30.58695652 36.41304348] ; [32.41304348 38.58695652],0
p5,1,0.668593,0.183252,[ 4 63] ; [ 3 66],[ 3.44852941 63.55147059] ; [ 3.55147059 65.44852941],0
v1,1,0.695895,0.152778,[19 47] ; [17 49],[18. 48.] ; [18. 48.],0
a4,1,0.723225,0.125424,[21 46] ; [20 50],[20.05109489 46.94890511] ; [20.94890511 49.05109489],0
a3,1,0.774757,0.081887,[38 29] ; [38 32],[37.16788321 29.83211679] ; [38.83211679 31.16788321],0
s7,1,0.919935,0.010103,[16 49] ; [17 50],[16.25 48.75] ; [16.75 50.25],0
n5,1,0.940377,0.005594,[43 24] ; [46 25],[43.21014493 23.78985507] ; [45.78985507 25.21014493],0
s1,1,0.940906,0.005495,[ 2 64] ; [ 2 69],[ 1.9270073 64.0729927] ; [ 2.0729927 68.9270073],0
