Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.003172,8.705627,[5 8] ; [37  9],[9.25423729 3.74576271] ; [32.74576271 13.25423729],0
s5,1,0.020073,5.405522,[7 5] ; [10 33],[3.70909091 8.29090909] ; [13.29090909 29.70909091],0
b5,1,0.02646,4.925682,[4 9] ; [30 16],[7.49152542 5.50847458] ; [26.50847458 19.49152542],0
s1,1,0.081194,3.040844,[ 3 10] ; [ 3 43],[ 1.3220339 11.6779661] ; [ 4.6779661 41.3220339],0
a6,1,0.082913,3.006848,[5 8] ; [30 16],[7.71186441 5.28813559] ; [27.28813559 18.71186441],0
s2,1,0.101011,2.689509,[9 4] ; [20 26],[6.38983051 6.61016949] ; [22.61016949 23.38983051],0
r1,1,0.117952,2.444308,[7 6] ; [35 11],[9.25423729 3.74576271] ; [32.74576271 13.25423729],0
d1,1,0.133218,2.254602,[9 4] ; [21 25],[6.61016949 6.38983051] ; [23.38983051 22.61016949],0
p8,1,0.143444,2.140618,[ 3 10] ; [21 25],[5.28813559 7.71186441] ; [18.71186441 27.28813559],0
n1,1,0.146924,2.103896,[5 2] ; [4 7],[3.5 3.5] ; [5.5 5.5],0
a3,1,0.182945,1.773537,[10  3] ; [26 20],[7.93220339 5.06779661] ; [28.06779661 17.93220339],0
a7,1,0.213347,1.548568,[6 7] ; [30 16],[7.93220339 5.06779661] ; [28.06779661 17.93220339],0
d2,1,0.218754,1.512528,[8 5] ; [19 26],[6.05172414 6.94827586] ; [20.94827586 24.05172414],0
s6,1,0.23013,1.440056,[10  3] ; [27 19],[8.15254237 4.84745763] ; [28.84745763 17.15254237],0
v4,1,0.256296,1.288654,[10  3] ; [41  5],[11.23728814  1.76271186] ; [39.76271186  6.23728814],0
a5,1,0.281139,1.161575,[11  2] ; [32 14],[9.47457627 3.52542373] ; [33.52542373 12.47457627],0
p6,1,0.290422,1.117666,[6 7] ; [14 32],[4.40677966 8.59322034] ; [15.59322034 30.40677966],0
n6,1,0.308419,1.037433,[9 4] ; [37  8],[10.31034483  2.68965517] ; [35.68965517  9.31034483],0
p9,1,0.350571,0.87139,[10  3] ; [29 17],[8.59322034 4.40677966] ; [30.40677966 15.59322034],0
v1,1,0.360881,0.834824,[7 6] ; [17 26],[5.57142857 7.42857143] ; [18.42857143 24.57142857],0
s7,1,0.368961,0.80716,[6 5] ; [17 26],[4.68518519 6.31481481] ; [18.31481481 24.68518519],0
r4,1,0.374313,0.789298,[10  3] ; [40  6],[11.01694915  1.98305085] ; [38.98305085  7.01694915],0
s3,1,0.461951,0.541164,[8 5] ; [23 23],[6.83050847 6.16949153] ; [24.16949153 21.83050847],0
