Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,105.774519,[231  57] ; [167 240],[164.92661871 123.07338129] ; [233.07338129 173.92661871],1
p11,1,0.084534,2.975504,[241  53] ; [321  98],[231.73632539  62.26367461] ; [330.26367461  88.73632539],0
d4,1,0.094166,2.801674,[243  47] ; [330  89],[234.37235543  55.62764457] ; [338.62764457  80.37235543],0
r3,1,0.116117,2.468931,[282  11] ; [392  27],[277.36235955  15.63764045] ; [396.63764045  22.36235955],0
r2,1,0.118962,2.430934,[281  10] ; [390  25],[276.57365439  14.42634561] ; [394.42634561  20.57365439],0
a2,1,0.158255,1.990826,[ 75 219] ; [ 88 331],[ 67.21178121 226.78821879] ; [ 95.78821879 323.21178121],0
b4,1,0.235219,1.409022,[178 116] ; [235 184],[170.2973352 123.7026648] ; [242.7026648 176.2973352],0
b1,1,0.360922,0.834683,[110 184] ; [171 248],[115.86816269 178.13183731] ; [165.13183731 253.86816269],0
b3,1,0.439872,0.596615,[ 79 110] ; [ 95 154],[ 75.08219178 113.91780822] ; [ 98.91780822 150.08219178],0
b2,1,0.439872,0.596615,[ 79 110] ; [ 95 154],[ 75.08219178 113.91780822] ; [ 98.91780822 150.08219178],0
p2,1,0.485475,0.48654,[245  45] ; [344  73],[241.59830269  48.40169731] ; [347.40169731  69.59830269],0
u2,1,0.550316,0.356751,[46 30] ; [76 59],[43.94312796 32.05687204] ; [78.05687204 56.94312796],0
b5,1,0.588594,0.292545,[173 121] ; [255 164],[176.48246844 117.51753156] ; [251.51753156 167.48246844],0
n1,1,0.68401,0.165646,[19 34] ; [45 70],[20.19047619 32.80952381] ; [43.80952381 71.19047619],0
a7,1,0.686636,0.162751,[211  80] ; [298 121],[208.61830986  82.38169014] ; [300.38169014 118.61830986],0
n2,1,0.69572,0.152963,[42 14] ; [83 32],[40.93567251 15.06432749] ; [84.06432749 30.93567251],0
u3,1,0.758919,0.094188,[45 31] ; [77 58],[43.94312796 32.05687204] ; [78.05687204 56.94312796],0
a8,1,0.849391,0.03606,[ 38 225] ; [ 58 329],[ 38.84307692 224.15692308] ; [ 57.15692308 329.84307692],0
s1,1,0.868746,0.027308,[  9 280] ; [ 12 402],[  8.63300142 280.36699858] ; [ 12.36699858 401.63300142],0
a6,1,0.912137,0.012176,[197  94] ; [282 137],[196.32253521  94.67746479] ; [282.67746479 136.32253521],0
n3,1,0.959435,0.002587,[40 16] ; [81 33],[39.85882353 16.14117647] ; [81.14117647 32.85882353],0
