Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.559493,[28 33] ; [234  57],[45.40340909 15.59659091] ; [216.59659091  74.40340909],1
r3,1,0.0,31.461586,[46 18] ; [278  16],[57.92178771  6.07821229] ; [266.07821229  27.92178771],1
v4,1,0.0,29.121519,[45 18] ; [278  18],[56.68245125  6.31754875] ; [266.31754875  29.68245125],1
n5,1,0.0,25.517611,[38 26] ; [254  40],[52.20111732 11.79888268] ; [239.79888268  54.20111732],1
r4,1,1e-06,23.607524,[41 23] ; [262  34],[53.86666667 10.13333333] ; [249.13333333  46.86666667],1
p9,1,5e-06,20.833226,[35 27] ; [241  50],[48.47592068 13.52407932] ; [227.52407932  63.47592068],1
p11,1,4.4e-05,16.671541,[37 27] ; [241  55],[49.42222222 14.57777778] ; [228.57777778  67.42222222],1
p4,1,0.001718,9.828711,[22 41] ; [166 127],[33.26966292 29.73033708] ; [154.73033708 138.26966292],0
r2,1,0.005048,7.862025,[52 11] ; [270  19],[57.63068182  5.36931818] ; [264.36931818  24.63068182],0
d1,1,0.006935,7.289767,[24 40] ; [166 130],[33.77777778 30.22222222] ; [156.22222222 139.77777778],0
p2,1,0.007756,7.089,[41 21] ; [240  55],[48.80112045 13.19887955] ; [232.19887955  62.80112045],0
p8,1,0.008009,7.031378,[21 41] ; [151 137],[30.46857143 31.53142857] ; [141.53142857 146.46857143],0
p3,1,0.009004,6.821936,[20 43] ; [147 148],[29.38826816 33.61173184] ; [137.61173184 157.38826816],0
d4,1,0.009391,6.746902,[40 24] ; [230  65],[48.13370474 15.86629526] ; [221.86629526  73.13370474],0
v3,1,0.010175,6.603923,[13 47] ; [114 177],[21.70940171 38.29059829] ; [105.29059829 185.70940171],0
n3,1,0.012808,6.195435,[12 11] ; [47 12],[16.54878049  6.45121951] ; [42.45121951 16.54878049],0
v2,1,0.017103,5.685794,[23 37] ; [158 128],[31.38728324 28.61271676] ; [149.61271676 136.38728324],0
a1,1,0.025532,4.987444,[ 7 57] ; [ 12 284],[ 3.37777778 60.62222222] ; [ 15.62222222 280.37777778],0
p6,1,0.028315,4.808811,[12 49] ; [ 99 192],[19.23579545 41.76420455] ; [ 91.76420455 199.23579545],0
p7,1,0.032222,4.586648,[29 33] ; [179 112],[36.5325779 25.4674221] ; [171.4674221 119.5325779],0
b1,1,0.050222,3.834041,[32 32] ; [109 187],[25.06666667 38.93333333] ; [115.93333333 180.06666667],0
s8,1,0.055028,3.681241,[11 53] ; [ 85 209],[17.16201117 46.83798883] ; [ 78.83798883 215.16201117],0
v1,1,0.059152,3.561,[24 39] ; [148 141],[30.78409091 32.21590909] ; [141.21590909 147.78409091],0
d3,1,0.069488,3.295075,[34 30] ; [193 103],[40.35555556 23.64444444] ; [186.64444444 109.35555556],0
s6,1,0.073067,3.212738,[23 41] ; [140 150],[29.46892655 34.53107345] ; [133.53107345 156.46892655],0
p5,1,0.08527,2.961485,[ 3 60] ; [ 36 259],[ 6.86312849 56.13687151] ; [ 32.13687151 262.86312849],0
u1,1,0.121102,2.403008,[ 5 59] ; [ 45 251],[ 8.88888889 55.11111111] ; [ 41.11111111 254.88888889],0
p12,1,0.155597,2.016504,[ 1 60] ; [ 18 275],[ 3.2740113 57.7259887] ; [ 15.7259887 277.2740113],0
s7,1,0.162969,1.946456,[12 47] ; [ 82 198],[16.35988201 42.64011799] ; [ 77.64011799 202.35988201],0
r1,1,0.171517,1.869631,[44 20] ; [226  68],[48.26815642 15.73184358] ; [221.73184358  72.26815642],0
a7,1,0.202709,1.622751,[39 25] ; [204  91],[43.32033426 20.67966574] ; [199.67966574  95.32033426],0
s5,1,0.20315,1.619582,[ 8 53] ; [ 58 230],[11.53581662 49.46418338] ; [ 54.46418338 233.53581662],0
d5,1,0.238587,1.388923,[47 17] ; [237  59],[50.48888889 13.51111111] ; [233.51111111  62.48888889],0
u3,1,0.414919,0.664662,[ 7 12] ; [47 53],[ 8.62184874 10.37815126] ; [45.37815126 54.62184874],0
a3,1,0.433668,0.612981,[45 18] ; [195  99],[42.35294118 20.64705882] ; [197.64705882  96.35294118],0
a5,1,0.458721,0.549013,[44 20] ; [217  79],[46.4 17.6] ; [214.6  81.4],0
u4,1,0.479151,0.500795,[ 1 63] ; [  2 294],[ 0.53333333 63.46666667] ; [  2.46666667 293.53333333],0
b4,1,0.63609,0.223893,[36 28] ; [176 120],[37.68888889 26.31111111] ; [174.31111111 121.68888889],0
b5,1,0.672338,0.178879,[36 28] ; [175 121],[37.51111111 26.48888889] ; [173.48888889 122.51111111],0
u2,1,0.680326,0.169759,[10  9] ; [47 52],[9.1779661 9.8220339] ; [47.8220339 51.1779661],0
p1,1,0.688195,0.161046,[ 7 56] ; [ 28 268],[ 6.14206128 56.85793872] ; [ 28.85793872 267.14206128],0
s3,1,0.749086,0.1023,[16 46] ; [ 70 223],[15.01971831 46.98028169] ; [ 70.98028169 222.01971831],0
s4,1,0.757121,0.095644,[ 6 58] ; [ 24 269],[ 5.37815126 58.62184874] ; [ 24.62184874 268.37815126],0
b3,1,0.76146,0.092151,[14 24] ; [ 75 115],[14.83333333 23.16666667] ; [ 74.16666667 115.83333333],0
b2,1,0.76146,0.092151,[14 24] ; [ 75 115],[14.83333333 23.16666667] ; [ 74.16666667 115.83333333],0
d2,1,0.769085,0.086184,[31 33] ; [136 157],[29.93837535 34.06162465] ; [137.06162465 155.93837535],0
n2,1,0.772889,0.083289,[18  7] ; [42 19],[17.44186047  7.55813953] ; [42.55813953 18.44186047],0
a8,1,0.815206,0.054623,[ 8 52] ; [ 38 224],[ 8.57142857 51.42857143] ; [ 37.42857143 224.57142857],0
