Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.712566,[42 44] ; [159  20],[65.23018868 20.76981132] ; [135.76981132  43.23018868],1
r2,1,1e-06,23.161409,[60 23] ; [167  11],[72.18773946 10.81226054] ; [154.81226054  23.18773946],1
v4,1,2e-06,22.364847,[60 26] ; [163  14],[72.92015209 13.07984791] ; [150.07984791  26.92015209],1
r3,1,3e-06,22.099696,[61 25] ; [164  13],[73.57414449 12.42585551] ; [151.42585551  25.57414449],1
s6,1,0.000116,14.855312,[28 58] ; [103  75],[42.67424242 43.32575758] ; [88.32575758 89.67424242],1
a7,1,0.000226,13.601463,[43 42] ; [131  47],[56.23574144 28.76425856] ; [117.76425856  60.23574144],1
u3,1,0.000383,12.615101,[ 7 24] ; [36 22],[14.97752809 16.02247191] ; [28.02247191 29.97752809],1
d4,1,0.000633,11.677289,[55 31] ; [146  30],[65.97709924 20.02290076] ; [135.02290076  40.97709924],1
s8,1,0.002232,9.348069,[13 73] ; [ 59 120],[23.36603774 62.63396226] ; [ 48.63396226 130.36603774],0
s2,1,0.002675,9.017088,[21 65] ; [ 77 100],[32.04562738 53.95437262] ; [ 65.95437262 111.04562738],0
s7,1,0.003997,8.285161,[19 62] ; [72 99],[29.25 51.75] ; [ 61.75 109.25],0
a5,1,0.004305,8.150309,[43 43] ; [122  57],[53.54716981 32.45283019] ; [111.45283019  67.54716981],0
d1,1,0.004547,8.05131,[33 53] ; [102  77],[43.81132075 42.18867925] ; [91.18867925 87.81132075],0
u1,1,0.004574,8.040544,[ 5 81] ; [ 34 145],[12.65660377 73.34339623] ; [ 26.34339623 152.65660377],0
v2,1,0.004594,8.032884,[20 63] ; [72 98],[30.18181818 52.81818182] ; [ 61.81818182 108.18181818],0
s3,1,0.004657,8.007997,[30 55] ; [96 82],[40.72243346 44.27756654] ; [85.27756654 92.72243346],0
d3,1,0.006643,7.366925,[43 41] ; [122  56],[52.90076336 31.09923664] ; [112.09923664  65.90076336],0
p10,1,0.011471,6.390882,[43 41] ; [120  58],[52.25954198 31.74045802] ; [110.74045802  67.25954198],0
a2,1,0.021139,5.315258,[11 75] ; [ 45 134],[18.17358491 67.82641509] ; [ 37.82641509 141.17358491],0
d5,1,0.026229,4.940833,[56 29] ; [140  38],[63.3460076 21.6539924] ; [132.6539924  45.3460076],0
p11,1,0.026657,4.912872,[44 42] ; [117  62],[52.2490566 33.7509434] ; [108.7509434  70.2490566],0
b3,1,0.027942,4.831626,[26 27] ; [31 69],[19.74509804 33.25490196] ; [37.25490196 62.74509804],0
b2,1,0.027942,4.831626,[26 27] ; [31 69],[19.74509804 33.25490196] ; [37.25490196 62.74509804],0
p2,1,0.052546,3.758291,[46 39] ; [119  60],[53.125 31.875] ; [111.875  67.125],0
a1,1,0.075351,3.162418,[ 8 78] ; [  7 172],[ 4.86792453 81.13207547] ; [ 10.13207547 168.86792453],0
v3,1,0.087472,2.920296,[15 69] ; [ 47 123],[20.50393701 63.49606299] ; [ 41.49606299 128.50393701],0
s1,1,0.092415,2.831797,[ 1 84] ; [ 10 168],[ 3.55513308 81.44486692] ; [  7.44486692 170.55513308],0
n6,1,0.098807,2.724688,[58 28] ; [137  41],[63.52272727 22.47727273] ; [131.47727273  46.52272727],0
p12,1,0.122118,2.389946,[ 1 85] ; [  9 170],[ 3.24528302 82.75471698] ; [  6.75471698 172.24528302],0
n4,1,0.127975,2.316897,[53 33] ; [127  52],[58.41509434 27.58490566] ; [121.58490566  57.41509434],0
a6,1,0.138885,2.190266,[51 35] ; [122  56],[56.35606061 29.64393939] ; [116.64393939  61.35606061],0
p5,1,0.164132,1.935742,[ 1 85] ; [  8 171],[ 2.92075472 83.07924528] ; [  6.07924528 172.92075472],0
s5,1,0.167614,1.904157,[15 66] ; [ 46 128],[19.37647059 61.62352941] ; [ 41.62352941 132.37647059],0
u2,1,0.184001,1.76501,[12 19] ; [30 26],[14.96551724 16.03448276] ; [27.03448276 28.96551724],0
p3,1,0.258465,1.276961,[18 68] ; [ 49 130],[21.74339623 64.25660377] ; [ 45.25660377 133.74339623],0
