Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,4e-06,21.434941,[46 18] ; [19 43],[33.01587302 30.98412698] ; [31.98412698 30.01587302],1
s2,1,2.8e-05,17.52451,[38 26] ; [16 52],[26.18181818 37.81818182] ; [27.81818182 40.18181818],1
r3,1,4.9e-05,16.477557,[57  8] ; [38 30],[46.42857143 18.57142857] ; [48.57142857 19.42857143],1
p4,1,0.000156,14.296538,[33 32] ; [13 54],[22.65151515 42.34848485] ; [23.34848485 43.65151515],1
v4,1,0.000596,11.788461,[59  6] ; [45 23],[50.82706767 14.17293233] ; [53.17293233 14.82706767],1
s6,1,0.001256,10.40641,[40 24] ; [23 44],[30.77862595 33.22137405] ; [32.22137405 34.77862595],0
r4,1,0.001293,10.352564,[50 15] ; [34 34],[41.05263158 23.94736842] ; [42.94736842 25.05263158],0
s7,1,0.001476,10.10784,[32 28] ; [15 45],[23.5 36.5] ; [23.5 36.5],0
p3,1,0.001833,9.7093,[24 41] ; [ 9 58],[16.25 48.75] ; [16.75 50.25],0
v1,1,0.002819,8.921273,[31 33] ; [16 52],[22.78787879 41.21212121] ; [24.21212121 43.78787879],0
p6,1,0.00339,8.584485,[14 50] ; [ 3 63],[ 8.36923077 55.63076923] ; [ 8.63076923 57.36923077],0
s3,1,0.003716,8.417619,[36 29] ; [20 46],[27.78625954 37.21374046] ; [28.21374046 37.78625954],0
s8,1,0.003947,8.308156,[27 37] ; [13 55],[19.39393939 44.60606061] ; [20.60606061 47.39393939],0
a1,1,0.005853,7.594913,[ 1 64] ; [10 58],[ 5.37593985 59.62406015] ; [ 5.62406015 62.37593985],0
p10,1,0.007109,7.245283,[34 30] ; [19 45],[26.5 37.5] ; [26.5 37.5],0
b5,1,0.009631,6.701974,[45 20] ; [32 36],[37.63157895 27.36842105] ; [39.36842105 28.63157895],0
s5,1,0.033792,4.505218,[20 40] ; [11 54],[14.88 45.12] ; [16.12 48.88],0
p8,1,0.038269,4.293006,[18 47] ; [ 9 59],[13.19548872 51.80451128] ; [13.80451128 54.19548872],0
n6,1,0.045308,4.007143,[43 21] ; [34 34],[37.33333333 26.66666667] ; [39.66666667 28.33333333],0
d3,1,0.048654,3.88725,[47 18] ; [38 30],[41.54135338 23.45864662] ; [43.45864662 24.54135338],0
a4,1,0.090907,2.858247,[23 42] ; [33 33],[27.78625954 37.21374046] ; [28.21374046 37.78625954],0
a7,1,0.096828,2.757023,[48 17] ; [41 27],[43.4962406 21.5037594] ; [45.5037594 22.4962406],0
p5,1,0.127268,2.325514,[ 6 59] ; [ 2 66],[ 3.90977444 61.09022556] ; [ 4.09022556 63.90977444],0
b4,1,0.128463,2.310978,[41 24] ; [34 34],[36.65413534 28.34586466] ; [38.34586466 29.65413534],0
r1,1,0.143267,2.142512,[47 18] ; [41 27],[43.0075188 21.9924812] ; [44.9924812 23.0075188],0
a5,1,0.14645,2.108842,[33 32] ; [43 25],[37.14285714 27.85714286] ; [38.85714286 29.14285714],0
n2,1,0.181154,1.788127,[18  9] ; [19 19],[15.36923077 11.63076923] ; [21.63076923 16.36923077],0
a3,1,0.185468,1.753253,[36 29] ; [44 22],[39.69465649 25.30534351] ; [40.30534351 25.69465649],0
d2,1,0.220756,1.499453,[28 37] ; [36 31],[31.51515152 33.48484848] ; [32.48484848 34.51515152],0
a2,1,0.253407,1.304423,[11 54] ; [17 51],[13.68421053 51.31578947] ; [14.31578947 53.68421053],0
s1,1,0.270692,1.213235,[ 4 60] ; [ 8 60],[ 5.81818182 58.18181818] ; [ 6.18181818 61.81818182],0
d4,1,0.284173,1.147023,[52 13] ; [49 19],[49.36090226 15.63909774] ; [51.63909774 16.36090226],0
b2,1,0.296283,1.09085,[ 9 20] ; [19 25],[11.12328767 17.87671233] ; [16.87671233 27.12328767],0
b3,1,0.296283,1.09085,[ 9 20] ; [19 25],[11.12328767 17.87671233] ; [16.87671233 27.12328767],0
a6,1,0.327611,0.958319,[38 27] ; [34 34],[35.18796992 29.81203008] ; [36.81203008 31.18796992],0
r2,1,0.389438,0.740695,[56  8] ; [55 12],[54.22900763  9.77099237] ; [56.77099237 10.22900763],0
d5,1,0.392793,0.730278,[51 14] ; [49 19],[48.87218045 16.12781955] ; [51.12781955 16.87218045],0
n4,1,0.398356,0.713284,[41 24] ; [38 30],[38.60902256 26.39097744] ; [40.39097744 27.60902256],0
u3,1,0.430756,0.620783,[14 15] ; [ 9 15],[12.58490566 16.41509434] ; [10.41509434 13.58490566],0
v2,1,0.452568,0.564211,[26 37] ; [23 43],[23.93023256 39.06976744] ; [25.06976744 40.93023256],0
p1,1,0.529054,0.396208,[ 9 56] ; [ 7 61],[ 7.81954887 57.18045113] ; [ 8.18045113 59.81954887],0
p12,1,0.541437,0.372883,[ 2 63] ; [ 1 66],[ 1.47727273 63.52272727] ; [ 1.52272727 65.47727273],0
u1,1,0.541844,0.372134,[10 55] ; [ 8 60],[ 8.79699248 56.20300752] ; [ 9.20300752 58.79699248],0
v3,1,0.587437,0.294365,[17 44] ; [21 44],[18.3968254 42.6031746] ; [19.6031746 45.3968254],0
a8,1,0.600312,0.274526,[ 4 54] ; [ 3 61],[ 3.32786885 54.67213115] ; [ 3.67213115 60.32786885],0
n5,1,0.637794,0.221639,[38 27] ; [37 31],[36.65413534 28.34586466] ; [38.34586466 29.65413534],0
b1,1,0.651046,0.204584,[36 29] ; [35 33],[34.69924812 30.30075188] ; [36.30075188 31.69924812],0
d1,1,0.657215,0.196924,[35 30] ; [34 34],[33.72180451 31.27819549] ; [35.27819549 32.72180451],0
u2,1,0.694696,0.154049,[12 16] ; [ 9 15],[11.30769231 16.69230769] ; [ 9.69230769 14.30769231],0
