Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,47.077982,[475  54] ; [65 37],[452.70998415  76.29001585] ; [87.29001585 14.70998415],1
p10,1,0.0,27.462324,[435  90] ; [61 41],[415.31100478 109.68899522] ; [80.68899522 21.31100478],1
p9,1,4.5e-05,16.660602,[441  81] ; [68 33],[426.48154093  95.51845907] ; [82.51845907 18.48154093],1
s6,1,0.000515,12.062049,[348 174] ; [49 52],[332.6388443 189.3611557] ; [64.3611557 36.6388443],1
p8,1,0.002849,8.901484,[264 255] ; [35 66],[250.29193548 268.70806452] ; [48.70806452 52.29193548],0
s5,1,0.003347,8.608055,[159 357] ; [15 79],[147.18688525 368.81311475] ; [26.81311475 67.18688525],0
v1,1,0.003674,8.438052,[287 232] ; [39 60],[273.77669903 245.22330097] ; [52.22330097 46.77669903],0
s2,1,0.011035,6.459732,[269 254] ; [38 63],[257.30929487 265.69070513] ; [49.69070513 51.30929487],0
v3,1,0.012685,6.212571,[216 298] ; [28 70],[204.92810458 309.07189542] ; [39.07189542 58.92810458],0
n1,1,0.016558,5.742598,[53 55] ; [ 5 18],[47.81679389 60.18320611] ; [10.18320611 12.81679389],0
p4,1,0.018428,5.555041,[312 215] ; [47 54],[301.26273885 225.73726115] ; [57.73726115 43.26273885],0
u1,1,0.066848,3.358776,[109 421] ; [13 89],[102.31012658 427.68987342] ; [19.68987342 82.31012658],0
p2,1,0.082665,3.011717,[437  91] ; [77 25],[430.78095238  97.21904762] ; [83.21904762 18.78095238],0
p7,1,0.08556,2.955995,[322 197] ; [54 48],[314.24154589 204.75845411] ; [61.75845411 40.24154589],0
d1,1,0.090583,2.863984,[323 207] ; [53 49],[315.3164557 214.6835443] ; [60.6835443 41.3164557],0
a8,1,0.135821,2.224681,[ 80 397] ; [10 84],[ 75.18388792 401.81611208] ; [14.81611208 79.18388792],0
b4,1,0.138016,2.199939,[301 229] ; [66 36],[307.76898734 222.23101266] ; [59.23101266 42.76898734],0
s8,1,0.13819,2.197996,[233 294] ; [37 65],[226.21621622 300.78378378] ; [43.78378378 58.21621622],0
s7,1,0.138951,2.189534,[252 253] ; [40 56],[245.3577371 259.6422629] ; [46.6422629 49.3577371],0
s3,1,0.145083,2.123204,[294 227] ; [48 51],[287.39032258 233.60967742] ; [54.60967742 44.39032258],0
r2,1,0.14943,2.078059,[495  28] ; [90  9],[491.88906752  31.11093248] ; [93.11093248  5.88906752],0
a2,1,0.165783,1.920667,[144 386] ; [21 81],[138.37025316 391.62974684] ; [26.62974684 75.37025316],0
p11,1,0.169135,1.890593,[422 108] ; [75 27],[416.78797468 113.21202532] ; [80.21202532 21.78797468],0
n3,1,0.189667,1.720205,[79 29] ; [19  3],[81.41538462 26.58461538] ; [16.58461538  5.41538462],0
n2,1,0.223479,1.481893,[85 25] ; [15  8],[82.70676692 27.29323308] ; [17.29323308  5.70676692],0
d5,1,0.239064,1.386102,[435  93] ; [79 23],[430.78095238  97.21904762] ; [83.21904762 18.78095238],0
p12,1,0.252406,1.30994,[ 37 489] ; [ 4 97],[ 34.39553429 491.60446571] ; [ 6.60446571 94.39553429],0
d2,1,0.258467,1.276949,[274 251] ; [47 55],[268.77990431 256.22009569] ; [52.22009569 49.77990431],0
